"","id","occult.prob","","","unicode","unicode"
"331","718","0.000199","222813.045047551","8180798.77385884","1.24.5.559","1.24.5.559"
"332","736","0.000199","222867.159032403","8180870.30184411","1.24.5.575","1.24.5.575"
"333","284","0.000197","222150.168873983","8180486.89981205","1.24.4.78","1.24.4.78"
"334","734","0.000197","222842.969228868","8180861.61127864","1.24.5.573","1.24.5.573"
"335","273","0.000196","222117.750653994","8180484.89046694","1.24.4.68","1.24.4.68"
"336","722","0.000195","222846.227355462","8180776.40177863","1.24.5.562","1.24.5.562"
"337","260","0.000194","222049.406360228","8180489.88452775","1.24.4.47","1.24.4.47"
"338","777","0.000194","222831.587269303","8180716.30507509","1.24.5.96","1.24.5.96"
"339","208","0.000193","222325.836096277","8180512.98401424","1.24.4.111","1.24.4.111"
"340","244","0.000193","222162.555881837","8180560.98945726","1.24.4.27","1.24.4.27"
"341","793","0.000193","222949.588634196","8180590.89292098","1.24.6.113","1.24.6.113"
"342","839","0.000191","222983.483750949","8180561.14947817","1.24.6.65","1.24.6.65"
"343","813","0.00019","223047.065127135","8180592.12506231","1.24.6.39","1.24.6.39"
"344","846","0.00019","223062.386970327","8180629.08264455","1.24.6.74","1.24.6.74"
"345","258","0.000188","222038.448983604","8180504.29508345","1.24.4.45","1.24.4.45"
"346","857","0.000188","222969.43236727","8180568.38509065","1.24.6.87","1.24.6.87"
"347","826","0.000187","222999.606260798","8180544.65433512","1.24.6.55","1.24.6.55"
"348","413","0.000183","222546.254353421","8180582.64488066","1.24.5.252","1.24.5.252"
"349","419","0.000181","222465.153092625","8180583.68935535","1.24.5.267","1.24.5.267"
"350","439","0.000181","222490.093579633","8180623.09093548","1.24.5.292","1.24.5.292"
"351","835","0.000181","222958.424159318","8180527.64693187","1.24.6.61","1.24.6.61"
"352","732","0.00018","222820.911528469","8180843.41500998","1.24.5.571","1.24.5.571"
"353","264","0.000176","222331.857908012","8180570.26864791","1.24.4.6","1.24.4.6"
"354","861","0.000175","222948.920194173","8180548.52116221","1.24.6.90","1.24.6.90"
"355","306","0.000173","222777.188513371","8180732.64123033","1.24.5.113","1.24.5.113"
"356","446","0.000173","222536.417226845","8180626.59600856","1.24.5.299","1.24.5.299"
"357","274","0.000171","222117.995870285","8180476.12903646","1.24.4.69","1.24.4.69"
"358","400","0.000171","222519.140414518","8180653.05202855","1.24.5.225","1.24.5.225"
"359","287","0.000169","222191.124366662","8180533.54274474","1.24.4.83","1.24.4.83"
"360","820","0.000167","223017.25223146","8180520.02211621","1.24.6.49","1.24.6.49"
"361","745","0.000164","222866.147099838","8180802.97525779","1.24.5.583","1.24.5.583"
"362","200","0.000163","222291.467310494","8180506.2580782","1.24.4.104","1.24.4.104"
"363","440","0.000163","222481.553765751","8180616.53765145","1.24.5.293","1.24.5.293"
"364","799","0.000162","222921.750762717","8180611.95058889","1.24.6.121","1.24.6.121"
"365","717","0.00016","222790.949135407","8180824.04318413","1.24.5.558","1.24.5.558"
"366","438","0.000157","222497.024039279","8180630.39092646","1.24.5.291","1.24.5.291"
"367","733","0.000156","222833.682085262","8180851.48740026","1.24.5.572","1.24.5.572"
"368","445","0.000154","222530.211414901","8180619.53677221","1.24.5.298","1.24.5.298"
"369","725","0.000146","222887.353052861","8180757.8488555","1.24.5.565","1.24.5.565"
"370","829","0.000146","222976.401179277","8180518.95237866","1.24.6.58","1.24.6.58"
"371","795","0.000144","222906.517467744","8180597.76849841","1.24.6.119","1.24.6.119"
"372","404","0.00014","222539.060761532","8180696.1827733","1.24.5.229","1.24.5.229"
"373","744","0.000139","222871.6448622","8180810.2600433","1.24.5.582","1.24.5.582"
"374","212","0.000138","222352.795827333","8180532.36011262","1.24.4.118","1.24.4.118"
"375","782","0.000136","223072.883478063","8180500.42910789","1.24.6.10","1.24.6.10"
"376","742","0.000134","222885.014078007","8180828.98043446","1.24.5.580","1.24.5.580"
"377","433","0.000129","222477.840067007","8180644.75025355","1.24.5.286","1.24.5.286"
"378","858","0.000129","222962.132810949","8180562.85891387","1.24.6.88","1.24.6.88"
"379","437","0.000126","222502.955456717","8180635.35046336","1.24.5.290","1.24.5.290"
"380","412","0.000124","222539.48605614","8180588.09684317","1.24.5.251","1.24.5.251"
"381","442","0.000119","222461.467589948","8180609.03985774","1.24.5.295","1.24.5.295"
"382","332","0.000111","222767.970857031","8180769.74373552","1.24.5.144","1.24.5.144"
"383","750","0.000108","222766.300997951","8180613.22736359","1.24.5.60","1.24.5.60"
"384","414","0.000104","222545.83020965","8180554.84532591","1.24.5.254","1.24.5.254"
"385","760","0.000104","222762.146088351","8180695.58841654","1.24.5.70","1.24.5.70"
"386","436","0.000103","222509.480651219","8180643.50232086","1.24.5.289","1.24.5.289"
"387","441","9.8e-05","222471.917103034","8180612.51271507","1.24.5.294","1.24.5.294"
"388","452","9.6e-05","222516.223908695","8180706.39808624","1.24.5.304","1.24.5.304"
"389","756","9.6e-05","222755.622805331","8180617.57945941","1.24.5.65","1.24.5.65"
"390","448","9.4e-05","222495.423579138","8180671.95966707","1.24.5.300","1.24.5.300"
"391","754","9.1e-05","222734.340885445","8180622.89504562","1.24.5.63","1.24.5.63"
"392","309","8.3e-05","222748.121330051","8180750.78395714","1.24.5.121","1.24.5.121"
"393","397","8.3e-05","222569.333944993","8180727.44181296","1.24.5.220","1.24.5.220"
"394","451","8.3e-05","222510.468600658","8180696.2950326","1.24.5.303","1.24.5.303"
"395","243","8.2e-05","222173.809176878","8180562.20276439","1.24.4.26","1.24.4.26"
"396","434","8e-05","222484.562145953","8180650.55266835","1.24.5.287","1.24.5.287"
"397","730","7.9e-05","222752.602116939","8180674.00914927","1.24.5.57","1.24.5.57"
"398","676","7.6e-05","222781.612324816","8180643.30965315","1.24.5.52","1.24.5.52"
"399","713","7.6e-05","222767.761276759","8180795.65485088","1.24.5.554","1.24.5.554"
"400","396","7.5e-05","222591.151049174","8180723.07115024","1.24.5.218","1.24.5.218"
"401","310","7.3e-05","222756.293428581","8180751.35833354","1.24.5.122","1.24.5.122"
"402","453","7.2e-05","222520.304235336","8180714.11989421","1.24.5.305","1.24.5.305"
"403","450","7e-05","222506.687909308","8180689.12409367","1.24.5.302","1.24.5.302"
"404","658","6.8e-05","222785.405680125","8180653.58011834","1.24.5.51","1.24.5.51"
"405","340","6.7e-05","222596.704195801","8180745.17729841","1.24.5.152","1.24.5.152"
"406","409","6.7e-05","222547.700906922","8180605.391508","1.24.5.248","1.24.5.248"
"407","748","6.6e-05","222772.618732993","8180664.20146174","1.24.5.59","1.24.5.59"
"408","358","6.5e-05","222652.450722817","8180676.48308295","1.24.5.170","1.24.5.170"
"409","430","6.5e-05","222454.068674585","8180636.70792334","1.24.5.283","1.24.5.283"
"410","399","6.4e-05","222557.950627278","8180729.85690221","1.24.5.222","1.24.5.222"
"411","525","6.2e-05","222486.500349645","8180897.09917813","1.24.5.376","1.24.5.376"
"412","408","5.9e-05","222554.86806928","8180612.90048259","1.24.5.247","1.24.5.247"
"413","665","5.9e-05","222361.187780662","8180811.61085689","1.24.5.510F","1.24.5.510F"
"414","461","5.3e-05","222509.493354831","8180738.36234771","1.24.5.313","1.24.5.313"
"415","435","5e-05","222489.047351774","8180658.03385852","1.24.5.288","1.24.5.288"
"416","356","4.9e-05","222662.541186538","8180661.47757744","1.24.5.168","1.24.5.168"
"417","449","4.9e-05","222500.328095261","8180679.57690492","1.24.5.301","1.24.5.301"
"418","468","4.9e-05","222465.599864336","8180721.85734897","1.24.5.320","1.24.5.320"
"419","752","4.8e-05","222730.417927907","8180603.82403191","1.24.5.61","1.24.5.61"
"420","456","4.7e-05","222545.602971532","8180731.22202914","1.24.5.308","1.24.5.308"
"421","392","4.4e-05","222622.904423897","8180714.20934587","1.24.5.214","1.24.5.214"
"422","394","4.4e-05","222610.895827458","8180722.29484326","1.24.5.216","1.24.5.216"
"423","395","4.4e-05","222599.606996096","8180721.43013465","1.24.5.217","1.24.5.217"
"424","463","4.3e-05","222498.753678458","8180722.19794632","1.24.5.315","1.24.5.315"
"425","687","4.3e-05","222776.185928507","8180634.38357289","1.24.5.53","1.24.5.53"
"426","431","4.2e-05","222465.155151305","8180636.68424789","1.24.5.284","1.24.5.284"
"427","455","4.2e-05","222535.386667934","8180729.13970448","1.24.5.307","1.24.5.307"
"428","454","4e-05","222526.28581063","8180721.74984855","1.24.5.306","1.24.5.306"
"429","328","3.9e-05","222712.453231378","8180775.48815191","1.24.5.140","1.24.5.140"
"430","369","3.9e-05","222667.148247207","8180628.91909184","1.24.5.181","1.24.5.181"
"431","319","3.8e-05","222709.719594097","8180752.42496285","1.24.5.131","1.24.5.131"
"432","663","3.7e-05","222372.379485701","8180798.58179636","1.24.5.510D","1.24.5.510D"
"433","361","3.6e-05","222640.650992695","8180706.59282537","1.24.5.173","1.24.5.173"
"434","466","3.6e-05","222471.282830504","8180703.31604213","1.24.5.318","1.24.5.318"
"435","432","3.5e-05","222471.138424073","8180640.43525016","1.24.5.285","1.24.5.285"
"436","457","3.4e-05","222546.63827465","8180752.54266012","1.24.5.309","1.24.5.309"
"437","465","3.4e-05","222482.725227056","8180694.97086982","1.24.5.317","1.24.5.317"
"438","338","3.3e-05","222626.384154718","8180741.66275471","1.24.5.150","1.24.5.150"
"439","307","3.2e-05","222734.378708406","8180742.76989559","1.24.5.119","1.24.5.119"
"440","329","3.2e-05","222724.473153096","8180773.42996037","1.24.5.141","1.24.5.141"
"441","398","3.2e-05","222562.627892673","8180728.79302005","1.24.5.221","1.24.5.221"
"442","347","3.1e-05","222613.771531878","8180768.57736313","1.24.5.159","1.24.5.159"
"443","741","3.1e-05","222763.278286401","8180668.48435892","1.24.5.58","1.24.5.58"
"444","384","3e-05","222606.326387184","8180594.11205275","1.24.5.196","1.24.5.196"
"445","577","3e-05","222638.007328249","8180877.31642716","1.24.5.431","1.24.5.431"
"446","391","2.9e-05","222627.667635298","8180702.1219355","1.24.5.213","1.24.5.213"
"447","324","2.8e-05","222726.881844005","8180704.65339639","1.24.5.136","1.24.5.136"
"448","342","2.7e-05","222572.243115287","8180762.70569614","1.24.5.154","1.24.5.154"
"449","362","2.7e-05","222636.785188471","8180719.45028222","1.24.5.174","1.24.5.174"
"450","587","2.7e-05","222616.88128258","8180904.26460631","1.24.5.441","1.24.5.441"
"451","312","2.6e-05","222706.652853508","8180699.6964622","1.24.5.124","1.24.5.124"
"452","322","2.6e-05","222721.937315446","8180724.62824277","1.24.5.134","1.24.5.134"
"453","383","2.6e-05","222607.955354339","8180579.18727629","1.24.5.195","1.24.5.195"
"454","37","2.5e-05","222236.197186298","8180509.3179685","1.24.4.88","1.24.4.88"
"455","314","2.5e-05","222698.607639033","8180715.46461352","1.24.5.126","1.24.5.126"
"456","459","2.4e-05","222526.417066581","8180749.05730658","1.24.5.311","1.24.5.311"
"457","313","2.3e-05","222700.035166298","8180708.06933789","1.24.5.125","1.24.5.125"
"458","339","2.3e-05","222610.110515899","8180740.92784008","1.24.5.151","1.24.5.151"
"459","527","2.3e-05","222501.469994743","8180900.10849632","1.24.5.378","1.24.5.378"
"460","753","2.2e-05","222727.132002039","8180619.88137917","1.24.5.62","1.24.5.62"
"461","481","2.1e-05","222473.318788231","8180679.09376417","1.24.5.334","1.24.5.334"
"462","755","2.1e-05","222746.871625831","8180621.41258053","1.24.5.64","1.24.5.64"
"463","372","2e-05","222661.498930174","8180646.51851197","1.24.5.184","1.24.5.184"
"464","420","2e-05","222439.987539803","8180621.78284299","1.24.5.271","1.24.5.271"
"465","719","2e-05","222749.421810053","8180663.93368326","1.24.5.56","1.24.5.56"
"466","331","1.9e-05","222754.358053856","8180775.26296528","1.24.5.143","1.24.5.143"
"467","373","1.9e-05","222671.947549668","8180650.81289489","1.24.5.185","1.24.5.185"
"468","526","1.9e-05","222493.949749335","8180898.94887219","1.24.5.377","1.24.5.377"
"469","354","1.8e-05","222688.760439745","8180679.13173347","1.24.5.166","1.24.5.166"
"470","330","1.7e-05","222736.513880884","8180776.57871009","1.24.5.142","1.24.5.142"
"471","343","1.7e-05","222574.391008528","8180778.77633857","1.24.5.155","1.24.5.155"
"472","359","1.7e-05","222647.724218147","8180687.29421107","1.24.5.171","1.24.5.171"
"473","381","1.7e-05","222700.219781807","8180611.67721122","1.24.5.192","1.24.5.192"
"474","84","1.6e-05","222563.055849046","8180684.48187475","1.24.5.236","1.24.5.236"
"475","232","1.6e-05","222417.857531543","8180563.92922042","1.24.4.136","1.24.4.136"
"476","375","1.6e-05","222715.227593157","8180599.70799898","1.24.5.187","1.24.5.187"
"477","698","1.6e-05","222744.287693071","8180646.13939087","1.24.5.54","1.24.5.54"
"478","240","1.5e-05","222397.324915601","8180627.93738803","1.24.4.2","1.24.4.2"
"479","323","1.5e-05","222723.478151763","8180713.89913304","1.24.5.135","1.24.5.135"
"480","368","1.5e-05","222672.28269694","8180624.87125785","1.24.5.180","1.24.5.180"
"481","406","1.5e-05","222588.833702809","8180584.62568865","1.24.5.245","1.24.5.245"
"482","176","1.4e-05","223092.59023818","8180596.30303608","1.24.6.35","1.24.6.35"
"483","218","1.4e-05","222364.611807751","8180544.08696181","1.24.4.123","1.24.4.123"
"484","220","1.4e-05","222374.858176066","8180532.8462989","1.24.4.125","1.24.4.125"
"485","464","1.4e-05","222489.862444895","8180708.72263575","1.24.5.316","1.24.5.316"
"486","308","1.3e-05","222734.876032189","8180752.64815342","1.24.5.120","1.24.5.120"
"487","393","1.3e-05","222622.146562263","8180721.13263522","1.24.5.215","1.24.5.215"
"488","407","1.3e-05","222565.975368837","8180594.44433067","1.24.5.246","1.24.5.246"
"489","578","1.3e-05","222634.952884728","8180866.51061049","1.24.5.432","1.24.5.432"
"490","46","1.2e-05","222894.164105263","8180709.73184044","1.24.5.10","1.24.5.10"
"491","421","1.2e-05","222437.960552793","8180634.3239545","1.24.5.272","1.24.5.272"
"492","311","1.1e-05","222727.897087108","8180686.24925803","1.24.5.123","1.24.5.123"
"493","524","1.1e-05","222478.068134615","8180892.47627152","1.24.5.375","1.24.5.375"
"494","217","1e-05","222361.297241583","8180551.20883056","1.24.4.122","1.24.4.122"
"495","380","1e-05","222689.970729964","8180608.40414837","1.24.5.191","1.24.5.191"
"496","429","1e-05","222419.186475848","8180606.7968768","1.24.5.279A","1.24.5.279A"
"497","677","1e-05","222467.8321164","8180849.99033092","1.24.5.520","1.24.5.520"
"498","147","9e-06","222835.857585984","8180662.32757185","1.24.5.78","1.24.5.78"
"499","231","9e-06","222407.569745668","8180551.78132409","1.24.4.135","1.24.4.135"
"500","371","9e-06","222663.516866152","8180640.582531","1.24.5.183","1.24.5.183"
"501","374","9e-06","222708.8901732","8180616.5533571","1.24.5.186","1.24.5.186"
"502","377","9e-06","222668.528405276","8180599.49169347","1.24.5.189","1.24.5.189"
"503","390","9e-06","222631.450203324","8180690.7538828","1.24.5.212","1.24.5.212"
"504","460","9e-06","222519.662844252","8180743.75722931","1.24.5.312","1.24.5.312"
"505","484","9e-06","222434.432172771","8180668.40338947","1.24.5.337","1.24.5.337"
"506","320","8e-06","222714.087969493","8180741.7886163","1.24.5.132","1.24.5.132"
"507","360","8e-06","222644.061637497","8180695.64299836","1.24.5.172","1.24.5.172"
"508","474","8e-06","222499.556721055","8180769.00313697","1.24.5.326","1.24.5.326"
"509","664","8e-06","222366.408781538","8180805.82567423","1.24.5.510E","1.24.5.510E"
"510","83","7e-06","222559.037741999","8180678.90467522","1.24.5.235","1.24.5.235"
"511","233","7e-06","222411.732593442","8180572.70256351","1.24.4.137","1.24.4.137"
"512","385","7e-06","222617.917386227","8180594.49231392","1.24.5.197","1.24.5.197"
"513","428","7e-06","222423.047478466","8180612.12183411","1.24.5.279","1.24.5.279"
"514","462","7e-06","222502.519182165","8180727.88929108","1.24.5.314","1.24.5.314"
"515","678","7e-06","222461.511825965","8180884.61857356","1.24.5.521","1.24.5.521"
"516","42","6e-06","222251.710049499","8180525.6601925","1.24.4.93","1.24.4.93"
"517","422","6e-06","222435.153971491","8180643.66370826","1.24.5.273","1.24.5.273"
"518","427","6e-06","222421.445479855","8180618.78291564","1.24.5.278","1.24.5.278"
"519","483","6e-06","222443.618237737","8180663.58379699","1.24.5.336","1.24.5.336"
"520","219","5e-06","222371.578950188","8180539.380627","1.24.4.124","1.24.4.124"
"521","263","5e-06","222341.151989582","8180574.75433226","1.24.4.5","1.24.4.5"
"522","321","5e-06","222718.861507812","8180734.13841073","1.24.5.133","1.24.5.133"
"523","357","5e-06","222655.523923622","8180668.92622413","1.24.5.169","1.24.5.169"
"524","38","4e-06","222235.983235842","8180516.81521489","1.24.4.89","1.24.4.89"
"525","170","4e-06","223079.581169568","8180606.84527857","1.24.6.29","1.24.6.29"
"526","482","4e-06","222456.029665519","8180658.75027007","1.24.5.335","1.24.5.335"
"527","576","4e-06","222641.846742833","8180891.82417","1.24.5.430","1.24.5.430"
"528","586","4e-06","222613.156096637","8180891.26540496","1.24.5.440","1.24.5.440"
"529","757","4e-06","222712.639775994","8180664.28326504","1.24.5.67","1.24.5.67"
"530","53","3e-06","222909.961253166","8180708.70309732","1.24.5.12","1.24.5.12"
"531","178","3e-06","223042.956711945","8180563.07693405","1.24.6.45","1.24.6.45"
"532","336","3e-06","222661.463049141","8180756.87051487","1.24.5.148","1.24.5.148"
"533","341","3e-06","222573.014727973","8180750.05212634","1.24.5.153","1.24.5.153"
"534","370","3e-06","222665.005796541","8180634.73166773","1.24.5.182","1.24.5.182"
"535","458","3e-06","222534.571417758","8180751.76315929","1.24.5.310","1.24.5.310"
"536","477","3e-06","222534.870707387","8180782.21428159","1.24.5.329","1.24.5.329"
"537","485","3e-06","222422.675154536","8180665.96900965","1.24.5.338","1.24.5.338"
"538","102","2e-06","222510.182154609","8180595.21047725","1.24.5.260","1.24.5.260"
"539","172","2e-06","223091.580983705","8180629.85439194","1.24.6.31","1.24.6.31"
"540","367","2e-06","222700.223686374","8180632.76975229","1.24.5.179","1.24.5.179"
"541","17","1e-06","222132.207609823","8180556.31483398","1.24.4.32","1.24.4.32"
"542","51","1e-06","222744.807434951","8180705.39946074","1.24.5.117","1.24.5.117"
"543","100","1e-06","222513.635326451","8180592.85191453","1.24.5.259","1.24.5.259"
"544","148","1e-06","222842.465614855","8180658.36726083","1.24.5.79","1.24.5.79"
"545","169","1e-06","223076.687296019","8180599.67476048","1.24.6.28","1.24.6.28"
"546","387","1e-06","222633.972772544","8180598.65053036","1.24.5.199","1.24.5.199"
"547","523","1e-06","222482.276353093","8180874.93365847","1.24.5.374","1.24.5.374"
"548","1","0","222335.482000337","8180511.13029546","1.24.4.111A","1.24.4.111A"
"549","2","0","222347.546545122","8180490.79520486","1.24.4.112","1.24.4.112"
"550","3","0","222353.190774893","8180488.16141864","1.24.4.112A","1.24.4.112A"
"551","4","0","222357.916492968","8180491.30719634","1.24.4.113","1.24.4.113"
"552","5","0","222381.340446185","8180494.93800073","1.24.4.114","1.24.4.114"
"553","6","0","222398.594510629","8180480.15532641","1.24.4.115","1.24.4.115"
"554","7","0","222226.949896179","8180559.53974052","1.24.4.17","1.24.4.17"
"555","8","0","222231.779367648","8180566.50165788","1.24.4.18","1.24.4.18"
"556","9","0","222219.111888996","8180571.8821108","1.24.4.19","1.24.4.19"
"557","10","0","222209.623677345","8180570.69373998","1.24.4.20","1.24.4.20"
"558","11","0","222202.211039408","8180569.81774814","1.24.4.21","1.24.4.21"
"559","12","0","222191.593548501","8180566.19752896","1.24.4.22","1.24.4.22"
"560","13","0","222193.797869537","8180554.4205466","1.24.4.23","1.24.4.23"
"561","14","0","222145.429911558","8180539.62124656","1.24.4.29","1.24.4.29"
"562","15","0","222145.616979969","8180550.00273435","1.24.4.30","1.24.4.30"
"563","16","0","222146.518220179","8180558.61502229","1.24.4.31","1.24.4.31"
"564","18","0","222128.639341022","8180547.34600402","1.24.4.33","1.24.4.33"
"565","19","0","222127.836750178","8180538.70840681","1.24.4.34","1.24.4.34"
"566","20","0","222062.651118559","8180466.46529758","1.24.4.50","1.24.4.50"
"567","21","0","222063.930186849","8180477.10445784","1.24.4.51","1.24.4.51"
"568","22","0","222063.928603114","8180486.53010723","1.24.4.52","1.24.4.52"
"569","23","0","222064.749412585","8180495.07825161","1.24.4.53","1.24.4.53"
"570","24","0","222063.877426201","8180504.21254543","1.24.4.54","1.24.4.54"
"571","25","0","222081.518714715","8180503.95781876","1.24.4.55","1.24.4.55"
"572","26","0","222082.33283045","8180497.16148058","1.24.4.56","1.24.4.56"
"573","27","0","222083.591234925","8180486.31578338","1.24.4.57","1.24.4.57"
"574","28","0","222083.81280151","8180477.3170763","1.24.4.58","1.24.4.58"
"575","29","0","222082.207074391","8180468.06231915","1.24.4.59","1.24.4.59"
"576","30","0","222168.271172817","8180493.58952765","1.24.4.79","1.24.4.79"
"577","31","0","222164.967967025","8180505.30697539","1.24.4.80","1.24.4.80"
"578","32","0","222165.096835576","8180514.06546297","1.24.4.81","1.24.4.81"
"579","33","0","222196.003243115","8180524.27948641","1.24.4.84","1.24.4.84"
"580","34","0","222196.131392567","8180515.56084848","1.24.4.85","1.24.4.85"
"581","35","0","222198.3260644","8180501.70859102","1.24.4.86","1.24.4.86"
"582","36","0","222235.90274721","8180500.46877001","1.24.4.87","1.24.4.87"
"583","39","0","222235.148415545","8180523.89587059","1.24.4.90","1.24.4.90"
"584","40","0","222234.133298962","8180534.44349666","1.24.4.91","1.24.4.91"
"585","41","0","222250.406175513","8180532.65176696","1.24.4.92","1.24.4.92"
"586","43","0","222251.940959102","8180519.3369426","1.24.4.94","1.24.4.94"
"587","44","0","222252.402863197","8180512.1695495","1.24.4.95","1.24.4.95"
"588","45","0","222252.288745519","8180501.84548263","1.24.4.96","1.24.4.96"
"589","47","0","222901.054244545","8180711.02166798","1.24.5.11","1.24.5.11"
"590","48","0","222768.807743358","8180726.92615825","1.24.5.114","1.24.5.114"
"591","49","0","222761.329230754","8180720.93696818","1.24.5.115","1.24.5.115"
"592","50","0","222754.191075837","8180713.57462012","1.24.5.116","1.24.5.116"
"593","52","0","222737.904093863","8180734.86669971","1.24.5.118","1.24.5.118"
"594","54","0","222919.542611732","8180705.79853468","1.24.5.13","1.24.5.13"
"595","55","0","222926.998340296","8180700.40068026","1.24.5.14","1.24.5.14"
"596","56","0","222932.798688841","8180696.67249005","1.24.5.15","1.24.5.15"
"597","57","0","222945.121755411","8180688.96846856","1.24.5.16","1.24.5.16"
"598","58","0","222954.089973309","8180683.6254373","1.24.5.17","1.24.5.17"
"599","59","0","222954.529694046","8180660.16893662","1.24.5.18","1.24.5.18"
"600","60","0","222648.239988109","8180586.26988909","1.24.5.194","1.24.5.194"
"601","61","0","222609.030993296","8180613.68126655","1.24.5.200","1.24.5.200"
"602","62","0","222605.559809626","8180631.09271593","1.24.5.201","1.24.5.201"
"603","63","0","222606.228341153","8180641.2810249","1.24.5.202","1.24.5.202"
"604","64","0","222618.342644187","8180643.1042135","1.24.5.203","1.24.5.203"
"605","65","0","222633.603775261","8180645.12060825","1.24.5.204","1.24.5.204"
"606","66","0","222645.347593004","8180644.58704698","1.24.5.205","1.24.5.205"
"607","67","0","222647.124022739","8180635.48763497","1.24.5.206","1.24.5.206"
"608","68","0","222651.465290917","8180624.80001333","1.24.5.207","1.24.5.207"
"609","69","0","222650.69555338","8180617.66554428","1.24.5.208","1.24.5.208"
"610","70","0","222632.771712447","8180657.65712899","1.24.5.209","1.24.5.209"
"611","71","0","222911.391985188","8180680.05484095","1.24.5.21","1.24.5.21"
"612","72","0","222636.649976767","8180669.13350064","1.24.5.210","1.24.5.210"
"613","73","0","222635.053003569","8180678.73794626","1.24.5.211","1.24.5.211"
"614","74","0","222578.614750349","8180724.89673869","1.24.5.219","1.24.5.219"
"615","75","0","222919.39376825","8180675.65837749","1.24.5.22","1.24.5.22"
"616","76","0","222548.707739287","8180703.40246485","1.24.5.223","1.24.5.223"
"617","77","0","222543.850558698","8180685.69027785","1.24.5.224","1.24.5.224"
"618","78","0","222929.965814954","8180671.16531684","1.24.5.23","1.24.5.23"
"619","79","0","222574.511248951","8180694.0944733","1.24.5.230","1.24.5.230"
"620","80","0","222538.442269733","8180641.32742471","1.24.5.231","1.24.5.231"
"621","81","0","222553.209617448","8180665.06787403","1.24.5.233","1.24.5.233"
"622","82","0","222557.145841138","8180672.11124237","1.24.5.234","1.24.5.234"
"623","85","0","222600.44210538","8180685.18673002","1.24.5.237","1.24.5.237"
"624","86","0","222604.635351063","8180670.2162577","1.24.5.238","1.24.5.238"
"625","87","0","222601.070334808","8180659.72942737","1.24.5.239","1.24.5.239"
"626","88","0","222940.380191214","8180666.30038095","1.24.5.24","1.24.5.24"
"627","89","0","222590.416515337","8180673.33022121","1.24.5.240","1.24.5.240"
"628","90","0","222574.217681287","8180642.97281565","1.24.5.241","1.24.5.241"
"629","91","0","222586.283687425","8180644.1465042","1.24.5.242","1.24.5.242"
"630","92","0","222586.441113927","8180630.97124455","1.24.5.243","1.24.5.243"
"631","93","0","222590.145675247","8180612.779907","1.24.5.244","1.24.5.244"
"632","94","0","222931.617841456","8180647.17512332","1.24.5.25","1.24.5.25"
"633","95","0","222551.31640245","8180576.66384401","1.24.5.253","1.24.5.253"
"634","96","0","222532.269988935","8180569.25365864","1.24.5.255","1.24.5.255"
"635","97","0","222516.931957141","8180584.21053559","1.24.5.256","1.24.5.256"
"636","98","0","222508.191349557","8180576.23507775","1.24.5.257","1.24.5.257"
"637","99","0","222492.407717851","8180569.22554171","1.24.5.258","1.24.5.258"
"638","101","0","222890.143108693","8180658.30006164","1.24.5.26","1.24.5.26"
"639","103","0","222508.161388469","8180596.95404274","1.24.5.261","1.24.5.261"
"640","104","0","222505.683197726","8180599.11694928","1.24.5.262","1.24.5.262"
"641","105","0","222448.965023761","8180589.44438634","1.24.5.268","1.24.5.268"
"642","106","0","222446.084241315","8180600.23490408","1.24.5.269","1.24.5.269"
"643","107","0","222898.383212356","8180656.23538242","1.24.5.27","1.24.5.27"
"644","108","0","222444.073989857","8180610.97459526","1.24.5.270","1.24.5.270"
"645","109","0","222906.618049529","8180654.33119589","1.24.5.28","1.24.5.28"
"646","110","0","222426.112617998","8180601.95490161","1.24.5.280","1.24.5.280"
"647","111","0","222429.094500008","8180595.52305062","1.24.5.281","1.24.5.281"
"648","112","0","222433.028181081","8180587.20656214","1.24.5.282","1.24.5.282"
"649","113","0","222918.905045416","8180650.93867877","1.24.5.29","1.24.5.29"
"650","114","0","222914.47973705","8180628.0288074","1.24.5.30","1.24.5.30"
"651","115","0","222897.907554032","8180618.66858057","1.24.5.31","1.24.5.31"
"652","116","0","222862.702476408","8180631.8017431","1.24.5.32","1.24.5.32"
"653","117","0","222872.936750609","8180632.56309924","1.24.5.33","1.24.5.33"
"654","118","0","222881.854916008","8180634.12145755","1.24.5.34","1.24.5.34"
"655","119","0","222895.630842691","8180632.87080906","1.24.5.35","1.24.5.35"
"656","120","0","222888.934145145","8180607.17121393","1.24.5.36","1.24.5.36"
"657","121","0","222878.96779255","8180607.68451761","1.24.5.37","1.24.5.37"
"658","122","0","222868.63964727","8180607.99385588","1.24.5.38","1.24.5.38"
"659","123","0","222858.922698868","8180608.80822224","1.24.5.39","1.24.5.39"
"660","124","0","222835.259336579","8180620.41400583","1.24.5.40","1.24.5.40"
"661","125","0","222830.514075634","8180613.53749418","1.24.5.41","1.24.5.41"
"662","126","0","222827.294962025","8180605.15244241","1.24.5.42","1.24.5.42"
"663","127","0","222837.218281155","8180580.58956247","1.24.5.42A","1.24.5.42A"
"664","128","0","222775.750450035","8180588.28967725","1.24.5.42E","1.24.5.42E"
"665","129","0","222780.356823218","8180596.57737941","1.24.5.42F","1.24.5.42F"
"666","130","0","222780.386930887","8180604.39110735","1.24.5.44","1.24.5.44"
