"bandit.run","site_num","arm","arm_name","chiris","reward","total_reward","tiabaya_1","tiabaya_2","tiabaya_3"
2,1,1,"tiabaya_1",0,0,0,0.0357179145245837,0,0
2,2,1,"tiabaya_1",0,0,0,0.0357179145245837,0,0
2,3,1,"tiabaya_1",1,0.301029995663981,0.301029995663981,0.0357179145245837,0,0
2,4,1,"tiabaya_1",0,0,0.301029995663981,0.0357179145245837,0,0
2,5,1,"tiabaya_1",0,0,0.301029995663981,0.0357179145245837,0,0
2,6,1,"tiabaya_1",0,0,0.301029995663981,0.0357179145245837,0,0
2,7,1,"tiabaya_1",0,0,0.301029995663981,0.0357179145245837,0,0
