"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,2,0,0
"5",5,1,0,0
"6",6,1,1,1
"7",7,2,0,1
"8",8,2,0,1
"9",9,2,0,1
"10",10,1,0,1
"11",11,2,0,1
"12",12,2,0,1
"13",13,1,1,2
"14",14,1,1,3
"15",15,1,0,3
"16",16,2,0,3
"17",17,1,0,3
"18",18,1,0,3
"19",19,1,0,3
"20",20,1,1,4
"21",21,1,0,4
"22",22,1,0,4
"23",23,1,1,5
"24",24,1,0,5
"25",25,2,0,5
"26",26,2,0,5
"27",27,1,0,5
"28",28,1,1,6
"29",29,1,0,6
"30",30,1,0,6
"31",31,1,0,6
"32",32,1,0,6
"33",33,1,0,6
"34",34,1,0,6
"35",35,1,0,6
"36",36,2,0,6
"37",37,2,0,6
"38",38,1,0,6
"39",39,1,0,6
"40",40,2,0,6
"41",41,1,0,6
"42",42,2,0,6
"43",43,2,0,6
"44",44,1,0,6
"45",45,2,0,6
"46",46,1,0,6
"47",47,2,0,6
"48",48,1,0,6
"49",49,1,0,6
"50",50,1,1,7
"51",51,2,0,7
"52",52,2,0,7
"53",53,2,0,7
"54",54,2,0,7
"55",55,1,0,7
"56",56,1,1,8
"57",57,1,0,8
"58",58,1,0,8
"59",59,1,0,8
"60",60,1,1,9
"61",61,1,1,10
"62",62,1,0,10
"63",63,1,1,11
"64",64,1,1,12
"65",65,2,0,12
"66",66,1,1,13
"67",67,1,1,14
"68",68,1,0,14
"69",69,1,0,14
"70",70,1,0,14
"71",71,2,0,14
"72",72,2,0,14
"73",73,1,0,14
"74",74,2,0,14
"75",75,1,0,14
"76",76,1,1,15
"77",77,2,0,15
"78",78,1,0,15
"79",79,1,1,16
"80",80,1,1,17
"81",81,1,0,17
"82",82,2,0,17
"83",83,1,0,17
"84",84,1,1,18
"85",85,1,0,18
"86",86,1,0,18
"87",87,2,0,18
"88",88,1,0,18
"89",89,1,0,18
"90",90,1,0,18
"91",91,2,0,18
"92",92,1,0,18
"93",93,1,0,18
"94",94,2,0,18
"95",95,1,0,18
"96",96,1,0,18
"97",97,1,0,18
"98",98,1,0,18
"99",99,1,0,18
"100",100,1,0,18
