"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,1,1
"3",3,2,0,1
"4",4,1,0,1
"5",5,2,0,1
"6",6,2,0,1
"7",7,1,0,1
"8",8,1,0,1
"9",9,2,0,1
"10",10,2,0,1
"11",11,2,0,1
"12",12,2,0,1
"13",13,1,0,1
"14",14,1,0,1
"15",15,2,0,1
"16",16,1,0,1
"17",17,1,0,1
"18",18,2,0,1
"19",19,1,0,1
"20",20,2,0,1
"21",21,1,0,1
"22",22,1,0,1
"23",23,2,0,1
"24",24,1,0,1
"25",25,2,1,2
"26",26,1,1,3
"27",27,2,0,3
"28",28,1,0,3
"29",29,2,0,3
"30",30,1,0,3
"31",31,2,0,3
"32",32,2,0,3
"33",33,1,0,3
"34",34,2,0,3
"35",35,2,0,3
"36",36,1,0,3
"37",37,1,0,3
"38",38,2,0,3
"39",39,2,0,3
"40",40,1,0,3
"41",41,1,0,3
"42",42,1,1,4
"43",43,2,0,4
"44",44,2,0,4
"45",45,2,0,4
"46",46,2,0,4
"47",47,1,0,4
"48",48,2,0,4
"49",49,2,0,4
"50",50,2,0,4
"51",51,1,0,4
"52",52,1,0,4
"53",53,1,0,4
"54",54,2,0,4
"55",55,1,0,4
"56",56,2,0,4
"57",57,1,0,4
"58",58,1,0,4
"59",59,2,0,4
"60",60,1,0,4
"61",61,1,0,4
"62",62,2,0,4
"63",63,2,0,4
"64",64,2,0,4
"65",65,1,0,4
"66",66,1,0,4
"67",67,1,0,4
"68",68,2,0,4
"69",69,1,0,4
"70",70,2,0,4
"71",71,2,0,4
"72",72,1,0,4
"73",73,2,0,4
"74",74,2,0,4
"75",75,1,0,4
"76",76,1,0,4
"77",77,2,0,4
"78",78,1,0,4
"79",79,1,0,4
"80",80,1,0,4
"81",81,1,0,4
"82",82,1,0,4
"83",83,1,0,4
"84",84,1,0,4
"85",85,2,0,4
"86",86,1,0,4
"87",87,2,0,4
"88",88,1,0,4
"89",89,1,0,4
"90",90,2,0,4
"91",91,1,0,4
"92",92,1,0,4
"93",93,2,0,4
"94",94,1,0,4
"95",95,1,0,4
"96",96,2,0,4
"97",97,1,0,4
"98",98,2,0,4
"99",99,1,0,4
"100",100,1,0,4
"101",101,1,0,4
"102",102,2,0,4
"103",103,1,0,4
"104",104,2,0,4
"105",105,2,0,4
"106",106,2,0,4
"107",107,2,0,4
"108",108,2,0,4
"109",109,2,0,4
"110",110,2,0,4
"111",111,1,0,4
"112",112,2,0,4
"113",113,2,0,4
"114",114,1,0,4
"115",115,2,0,4
"116",116,2,0,4
"117",117,1,0,4
"118",118,2,0,4
"119",119,2,0,4
"120",120,1,0,4
"121",121,2,0,4
"122",122,1,0,4
"123",123,1,0,4
"124",124,1,0,4
"125",125,1,0,4
"126",126,2,0,4
"127",127,1,0,4
"128",128,1,0,4
"129",129,1,0,4
"130",130,2,0,4
"131",131,1,0,4
"132",132,2,0,4
"133",133,1,0,4
"134",134,2,1,5
"135",135,1,0,5
"136",136,1,0,5
"137",137,1,0,5
"138",138,1,1,6
"139",139,2,0,6
"140",140,1,0,6
"141",141,1,0,6
"142",142,2,0,6
"143",143,1,0,6
"144",144,1,0,6
"145",145,1,0,6
"146",146,2,0,6
"147",147,1,0,6
"148",148,1,0,6
"149",149,1,0,6
"150",150,1,0,6
"151",151,1,0,6
"152",152,1,0,6
"153",153,1,0,6
"154",154,2,1,7
"155",155,2,0,7
"156",156,1,1,8
"157",157,2,0,8
"158",158,2,0,8
"159",159,1,0,8
"160",160,2,0,8
"161",161,1,0,8
"162",162,1,0,8
"163",163,1,0,8
"164",164,2,0,8
"165",165,1,0,8
"166",166,2,0,8
"167",167,1,0,8
"168",168,2,0,8
"169",169,1,0,8
"170",170,1,0,8
"171",171,2,0,8
"172",172,2,0,8
"173",173,2,0,8
"174",174,1,0,8
"175",175,2,1,9
"176",176,1,0,9
"177",177,2,0,9
"178",178,2,0,9
"179",179,1,0,9
"180",180,2,0,9
"181",181,2,0,9
"182",182,1,0,9
"183",183,2,0,9
"184",184,2,0,9
"185",185,2,0,9
"186",186,1,0,9
"187",187,1,0,9
"188",188,1,0,9
"189",189,2,0,9
"190",190,2,1,10
"191",191,2,0,10
"192",192,2,0,10
"193",193,1,0,10
"194",194,2,0,10
"195",195,1,0,10
"196",196,1,0,10
"197",197,1,0,10
"198",198,1,0,10
"199",199,2,0,10
"200",200,2,0,10
"201",201,2,0,10
"202",202,1,0,10
"203",203,1,0,10
"204",204,1,0,10
"205",205,1,0,10
"206",206,1,0,10
"207",207,2,0,10
"208",208,1,0,10
"209",209,1,0,10
"210",210,1,0,10
"211",211,2,0,10
"212",212,1,0,10
"213",213,2,0,10
"214",214,2,0,10
"215",215,2,0,10
"216",216,2,0,10
"217",217,2,0,10
"218",218,2,0,10
"219",219,2,0,10
"220",220,2,0,10
"221",221,2,0,10
"222",222,1,0,10
"223",223,2,0,10
"224",224,2,0,10
"225",225,1,0,10
"226",226,2,1,11
"227",227,2,0,11
"228",228,2,0,11
"229",229,1,0,11
"230",230,2,0,11
"231",231,1,0,11
"232",232,2,0,11
"233",233,2,0,11
"234",234,1,0,11
"235",235,2,0,11
"236",236,1,0,11
"237",237,1,0,11
"238",238,2,0,11
"239",239,1,0,11
"240",240,1,0,11
"241",241,2,0,11
"242",242,1,0,11
"243",243,2,0,11
"244",244,2,0,11
"245",245,2,0,11
"246",246,2,0,11
"247",247,2,0,11
"248",248,1,0,11
"249",249,2,0,11
"250",250,2,0,11
"251",251,1,0,11
"252",252,2,0,11
"253",253,2,0,11
"254",254,2,0,11
"255",255,1,0,11
"256",256,1,0,11
"257",257,2,0,11
"258",258,1,0,11
"259",259,2,0,11
"260",260,2,0,11
"261",261,1,0,11
"262",262,1,0,11
"263",263,2,0,11
"264",264,1,0,11
"265",265,2,0,11
"266",266,2,0,11
"267",267,1,0,11
"268",268,1,0,11
"269",269,2,0,11
"270",270,2,0,11
"271",271,1,0,11
"272",272,2,0,11
"273",273,1,0,11
"274",274,1,0,11
"275",275,2,0,11
"276",276,2,0,11
"277",277,2,0,11
"278",278,2,0,11
"279",279,2,0,11
"280",280,1,0,11
"281",281,2,0,11
"282",282,2,0,11
"283",283,1,0,11
"284",284,2,0,11
"285",285,1,0,11
"286",286,1,0,11
"287",287,2,0,11
"288",288,1,0,11
"289",289,2,0,11
"290",290,2,0,11
"291",291,1,0,11
"292",292,1,0,11
"293",293,1,0,11
"294",294,2,0,11
"295",295,1,0,11
"296",296,1,0,11
"297",297,2,0,11
"298",298,2,0,11
"299",299,1,0,11
