"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,2,0,0
"3",3,2,0,0
"4",4,2,0,0
"5",5,1,0,0
"6",6,1,0,0
"7",7,2,0,0
"8",8,2,0,0
"9",9,1,0,0
"10",10,2,0,0
"11",11,1,0,0
"12",12,2,0,0
"13",13,1,0,0
"14",14,1,0,0
"15",15,1,0,0
"16",16,1,0,0
"17",17,2,0,0
"18",18,1,0,0
"19",19,2,0,0
"20",20,1,0,0
"21",21,2,0,0
"22",22,2,0,0
"23",23,2,0,0
"24",24,2,0,0
"25",25,1,0,0
"26",26,1,0,0
"27",27,2,0,0
"28",28,2,1,1
"29",29,2,0,1
"30",30,1,0,1
"31",31,1,1,2
"32",32,1,0,2
"33",33,2,0,2
"34",34,2,0,2
"35",35,2,0,2
"36",36,1,0,2
"37",37,2,0,2
"38",38,2,0,2
"39",39,1,0,2
"40",40,1,0,2
"41",41,2,0,2
"42",42,2,0,2
"43",43,2,0,2
"44",44,1,0,2
"45",45,1,0,2
"46",46,1,0,2
"47",47,1,0,2
"48",48,1,0,2
"49",49,1,0,2
"50",50,2,0,2
"51",51,2,0,2
"52",52,2,0,2
"53",53,2,0,2
"54",54,2,0,2
"55",55,2,0,2
"56",56,1,0,2
"57",57,1,1,3
"58",58,1,0,3
"59",59,2,0,3
"60",60,1,0,3
"61",61,1,0,3
"62",62,1,0,3
"63",63,1,0,3
"64",64,1,0,3
"65",65,1,0,3
"66",66,2,0,3
"67",67,1,0,3
"68",68,2,0,3
"69",69,2,0,3
"70",70,1,0,3
"71",71,1,0,3
"72",72,1,0,3
"73",73,2,0,3
"74",74,2,0,3
"75",75,1,0,3
"76",76,1,0,3
"77",77,1,0,3
"78",78,2,0,3
"79",79,1,0,3
"80",80,1,0,3
"81",81,1,0,3
"82",82,2,1,4
"83",83,1,0,4
"84",84,1,0,4
"85",85,1,0,4
"86",86,2,0,4
"87",87,1,0,4
"88",88,1,0,4
"89",89,2,0,4
"90",90,2,0,4
"91",91,1,0,4
"92",92,1,0,4
"93",93,1,0,4
"94",94,2,0,4
"95",95,1,0,4
"96",96,2,0,4
"97",97,1,0,4
"98",98,2,0,4
"99",99,1,0,4
"100",100,1,0,4
"101",101,2,0,4
"102",102,1,0,4
"103",103,1,0,4
"104",104,2,0,4
"105",105,1,0,4
"106",106,2,0,4
"107",107,2,0,4
"108",108,2,0,4
"109",109,2,0,4
"110",110,2,1,5
"111",111,1,0,5
"112",112,1,0,5
"113",113,2,0,5
"114",114,1,0,5
"115",115,1,0,5
"116",116,1,0,5
"117",117,2,0,5
"118",118,1,0,5
"119",119,1,0,5
"120",120,1,0,5
"121",121,1,0,5
"122",122,1,0,5
"123",123,1,0,5
"124",124,1,0,5
"125",125,2,0,5
"126",126,1,1,6
"127",127,1,0,6
"128",128,1,0,6
"129",129,2,0,6
"130",130,2,0,6
"131",131,2,0,6
"132",132,1,0,6
"133",133,2,0,6
"134",134,2,0,6
"135",135,2,0,6
"136",136,1,0,6
"137",137,1,0,6
"138",138,1,0,6
"139",139,2,0,6
"140",140,2,0,6
"141",141,1,0,6
"142",142,1,0,6
"143",143,2,0,6
"144",144,2,0,6
"145",145,2,0,6
"146",146,1,0,6
"147",147,1,0,6
"148",148,2,0,6
"149",149,1,0,6
"150",150,1,0,6
"151",151,2,0,6
"152",152,2,1,7
"153",153,2,0,7
"154",154,2,0,7
"155",155,2,0,7
"156",156,2,0,7
"157",157,2,0,7
"158",158,1,0,7
"159",159,2,0,7
"160",160,2,0,7
"161",161,2,0,7
"162",162,2,0,7
"163",163,2,0,7
"164",164,1,0,7
"165",165,1,0,7
"166",166,2,0,7
"167",167,1,0,7
"168",168,1,0,7
"169",169,2,0,7
"170",170,2,0,7
"171",171,1,0,7
"172",172,2,0,7
"173",173,2,0,7
"174",174,1,0,7
"175",175,1,0,7
"176",176,1,0,7
"177",177,2,0,7
"178",178,1,0,7
"179",179,1,0,7
"180",180,2,0,7
"181",181,2,0,7
"182",182,2,0,7
"183",183,2,0,7
"184",184,1,1,8
"185",185,2,0,8
"186",186,1,0,8
"187",187,1,0,8
"188",188,1,0,8
"189",189,1,0,8
"190",190,1,0,8
"191",191,1,0,8
"192",192,1,0,8
"193",193,2,0,8
"194",194,1,0,8
"195",195,2,0,8
"196",196,1,0,8
"197",197,2,0,8
"198",198,1,0,8
"199",199,2,0,8
"200",200,2,0,8
"201",201,1,0,8
"202",202,2,0,8
"203",203,2,0,8
"204",204,1,0,8
"205",205,2,0,8
"206",206,2,0,8
"207",207,1,0,8
"208",208,2,0,8
"209",209,1,0,8
"210",210,1,0,8
"211",211,2,0,8
"212",212,1,0,8
"213",213,1,0,8
"214",214,2,0,8
"215",215,2,0,8
"216",216,2,0,8
"217",217,1,0,8
"218",218,2,0,8
"219",219,1,0,8
"220",220,1,0,8
"221",221,2,0,8
"222",222,1,0,8
"223",223,2,0,8
"224",224,1,0,8
"225",225,2,0,8
"226",226,1,0,8
"227",227,1,0,8
"228",228,2,0,8
"229",229,2,0,8
"230",230,1,0,8
"231",231,2,0,8
"232",232,2,0,8
"233",233,2,0,8
"234",234,2,0,8
"235",235,1,0,8
"236",236,1,0,8
"237",237,2,0,8
"238",238,2,0,8
"239",239,2,0,8
"240",240,2,0,8
"241",241,1,0,8
"242",242,2,0,8
"243",243,1,0,8
"244",244,2,0,8
"245",245,2,0,8
"246",246,1,0,8
"247",247,1,0,8
"248",248,2,0,8
"249",249,2,0,8
"250",250,2,0,8
"251",251,2,0,8
"252",252,1,0,8
"253",253,1,1,9
"254",254,1,0,9
"255",255,1,0,9
"256",256,2,0,9
"257",257,2,0,9
"258",258,1,0,9
"259",259,1,0,9
"260",260,2,0,9
"261",261,2,0,9
"262",262,1,0,9
"263",263,1,0,9
"264",264,2,0,9
"265",265,2,0,9
"266",266,2,0,9
"267",267,1,0,9
"268",268,2,0,9
"269",269,1,0,9
"270",270,1,0,9
"271",271,1,0,9
"272",272,2,0,9
"273",273,2,0,9
"274",274,2,0,9
