"","T","ChosenArm","Reward","CumulativeReward"
"1",1,3,0,0
"2",2,3,2.43094732906656,2.43094732906656
"3",3,3,2.84301781978207,5.27396514884863
"4",4,3,3.24889951963052,8.52286466847915
"5",5,3,3.04896498438007,11.5718296528592
"6",6,3,2.35647601024327,13.9283056631025
"7",7,3,0,13.9283056631025
"8",8,3,2.6930922647825,16.621397927885
"9",9,3,4.13049851483566,20.7518964427206
"10",10,3,0,20.7518964427206
"11",11,1,0,20.7518964427206
"12",12,2,0.116089464187263,20.8679859069079
"13",13,3,3.58129575034824,24.4492816572561
"14",14,3,0,24.4492816572561
"15",15,3,2.63497041735195,27.0842520746081
"16",16,3,2.42890408212918,29.5131561567373
"17",17,3,0,29.5131561567373
"18",18,3,3.54627191304346,33.0594280697807
"19",19,3,0.744891763107902,33.8043198328886
"20",20,3,4.16258725676815,37.9669070896568
"21",21,3,2.87523950338824,40.842146593045
"22",22,3,0,40.842146593045
"23",23,3,0,40.842146593045
"24",24,3,0,40.842146593045
"25",25,3,2.04873589168399,42.890882484729
"26",26,3,0,42.890882484729
"27",27,3,3.88881477829217,46.7796972630212
"28",28,3,3.23158823052194,50.0112854935431
"29",29,3,1.9368384955986,51.9481239891417
"30",30,3,1.50016623362566,53.4482902227674
"31",31,3,0,53.4482902227674
"32",32,3,2.32525157255383,55.7735417953212
"33",33,3,0,55.7735417953212
"34",34,2,0,55.7735417953212
"35",35,3,2.36285949194577,58.136401287267
"36",36,3,0,58.136401287267
"37",37,1,1.80302145572811,59.9394227429951
"38",38,1,0,59.9394227429951
"39",39,3,3.09054171121114,63.0299644542062
"40",40,3,0,63.0299644542062
"41",41,3,2.12754606335712,65.1575105175634
"42",42,3,0,65.1575105175634
"43",43,3,2.63256274207616,67.7900732596395
"44",44,3,1.82215021870886,69.6122234783484
"45",45,3,2.71136398727487,72.3235874656233
"46",46,3,3.98447015166829,76.3080576172916
"47",47,3,2.82756326835261,79.1356208856442
"48",48,3,3.97335761525302,83.1089785008972
"49",49,3,0,83.1089785008972
"50",50,3,2.43249138927918,85.5414698901764
"51",51,3,0,85.5414698901764
"52",52,3,0,85.5414698901764
"53",53,3,0,85.5414698901764
"54",54,3,0,85.5414698901764
"55",55,3,0,85.5414698901764
"56",56,3,0,85.5414698901764
"57",57,3,3.42769588695166,88.969165777128
"58",58,3,1.92938428393041,90.8985500610584
"59",59,3,3.40958227430171,94.3081323353601
"60",60,3,0,94.3081323353601
"61",61,3,0,94.3081323353601
"62",62,1,0.15351438867066,94.4616467240308
"63",63,3,2.93305885060695,97.3947055746377
"64",64,3,1.96276587960912,99.3574714542469
"65",65,3,0,99.3574714542469
"66",66,3,0,99.3574714542469
"67",67,3,1.88505755260441,101.242529006851
"68",68,3,0,101.242529006851
"69",69,3,4.33053175487008,105.573060761721
"70",70,3,2.25231278938046,107.825373551102
"71",71,3,0,107.825373551102
"72",72,3,0,107.825373551102
"73",73,2,0,107.825373551102
"74",74,3,0,107.825373551102
"75",75,3,0,107.825373551102
"76",76,3,5.2754933202287,113.100866871331
"77",77,3,0,113.100866871331
"78",78,3,0,113.100866871331
"79",79,3,0,113.100866871331
"80",80,3,0,113.100866871331
"81",81,3,0,113.100866871331
"82",82,1,0.721725116338502,113.822591987669
"83",83,3,3.30515850298195,117.127750490651
"84",84,3,0,117.127750490651
"85",85,3,3.03860933673059,120.166359827382
"86",86,3,0,120.166359827382
"87",87,3,0,120.166359827382
"88",88,3,3.2860785343867,123.452438361768
"89",89,3,0,123.452438361768
"90",90,3,0,123.452438361768
"91",91,3,4.45632307137951,127.908761433148
"92",92,3,0,127.908761433148
"93",93,3,0,127.908761433148
"94",94,3,2.66718868105124,130.575950114199
"95",95,3,3.82534310458448,134.401293218784
"96",96,3,2.79599990953147,137.197293128315
"97",97,3,0,137.197293128315
"98",98,3,0,137.197293128315
"99",99,3,0,137.197293128315
"100",100,1,0,137.197293128315
