"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,2,0.857997643294209,0.857997643294209
"3",3,1,0,0.857997643294209
"4",4,2,3.12383048358491,3.98182812687911
"5",5,2,2.52907522907292,6.51090335595203
"6",6,2,0,6.51090335595203
"7",7,2,0,6.51090335595203
"8",8,3,0,6.51090335595203
"9",9,2,-0.0897382520052417,6.42116510394679
"10",10,1,-0.050413366817802,6.37075173712899
"11",11,2,1.57797933068032,7.94873106780931
"12",12,2,0,7.94873106780931
"13",13,2,3.48643482156955,11.4351658893789
"14",14,2,0,11.4351658893789
"15",15,2,0,11.4351658893789
"16",16,2,0.734494388124946,12.1696602775038
"17",17,3,2.22576511468644,14.3954253921902
"18",18,3,0,14.3954253921902
"19",19,3,0,14.3954253921902
"20",20,1,0,14.3954253921902
"21",21,2,3.98670812653211,18.3821335187224
"22",22,2,0,18.3821335187224
"23",23,2,0,18.3821335187224
"24",24,2,0,18.3821335187224
"25",25,2,3.50999181152714,21.8921253302495
"26",26,2,3.04092749451975,24.9330528247692
"27",27,2,0,24.9330528247692
"28",28,2,0,24.9330528247692
"29",29,2,0.813229099952354,25.7462819247216
"30",30,2,0,25.7462819247216
"31",31,3,4.17594845119973,29.9222303759213
"32",32,3,1.50465754530873,31.4268879212301
"33",33,3,0,31.4268879212301
"34",34,3,0,31.4268879212301
"35",35,3,2.36518770779553,33.7920756290256
"36",36,3,0,33.7920756290256
"37",37,3,2.22979673585181,36.0218723648774
"38",38,3,0,36.0218723648774
"39",39,3,3.53197530252378,39.5538476674012
"40",40,3,4.21223359576305,43.7660812631642
"41",41,3,0,43.7660812631642
"42",42,3,2.40340145331251,46.1694827164767
"43",43,3,0,46.1694827164767
"44",44,3,0,46.1694827164767
"45",45,3,4.47490252886188,50.6443852453386
"46",46,3,3.39575638695389,54.0401416322925
"47",47,3,4.35282852649058,58.3929701587831
"48",48,3,0,58.3929701587831
"49",49,3,0.974086137463052,59.3670562962461
"50",50,3,1.26151194070932,60.6285682369554
"51",51,3,1.86487825766362,62.4934464946191
"52",52,3,4.37071800882743,66.8641645034465
"53",53,3,1.68243224766772,68.5465967511142
"54",54,3,0,68.5465967511142
"55",55,3,0,68.5465967511142
"56",56,3,0,68.5465967511142
"57",57,3,0,68.5465967511142
"58",58,3,0,68.5465967511142
"59",59,3,0,68.5465967511142
"60",60,3,0,68.5465967511142
"61",61,3,0,68.5465967511142
"62",62,3,0,68.5465967511142
"63",63,3,0,68.5465967511142
"64",64,3,4.1199696282032,72.6665663793174
"65",65,3,0,72.6665663793174
"66",66,3,0,72.6665663793174
"67",67,2,0,72.6665663793174
"68",68,3,0,72.6665663793174
"69",69,1,1.71768279739625,74.3842491767137
"70",70,1,-0.355659432897005,74.0285897438167
"71",71,3,2.03573163865225,76.0643213824689
"72",72,3,2.97726300960389,79.0415843920728
"73",73,3,3.49923103246224,82.5408154245351
"74",74,3,0,82.5408154245351
"75",75,3,0,82.5408154245351
"76",76,3,0,82.5408154245351
"77",77,3,3.402905596355,85.9437210208901
"78",78,3,0,85.9437210208901
"79",79,3,2.16356977336925,88.1072907942593
"80",80,3,4.05528692095611,92.1625777152154
"81",81,3,0,92.1625777152154
"82",82,3,4.58183276449396,96.7444104797094
"83",83,3,3.39554986092332,100.139960340633
"84",84,3,0,100.139960340633
"85",85,3,0,100.139960340633
"86",86,3,0,100.139960340633
"87",87,3,0,100.139960340633
"88",88,3,2.663226954253,102.803187294886
"89",89,3,0,102.803187294886
"90",90,3,0,102.803187294886
"91",91,3,2.13915104411596,104.942338339002
"92",92,3,0,104.942338339002
"93",93,3,4.32754357789251,109.269881916894
"94",94,3,4.2190665770787,113.488948493973
"95",95,3,3.62355197098008,117.112500464953
"96",96,3,0,117.112500464953
"97",97,3,0,117.112500464953
"98",98,3,3.88987849667924,121.002378961632
"99",99,3,3.20658787654827,124.20896683818
"100",100,3,2.27515212354166,126.484118961722
