"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,2,0,0
"5",5,1,1,1
"6",6,2,0,1
"7",7,1,0,1
"8",8,1,0,1
"9",9,1,0,1
"10",10,2,0,1
"11",11,2,0,1
"12",12,1,0,1
"13",13,2,0,1
"14",14,2,0,1
"15",15,1,0,1
"16",16,1,0,1
"17",17,2,0,1
"18",18,2,0,1
"19",19,1,0,1
"20",20,1,0,1
"21",21,1,0,1
"22",22,2,0,1
"23",23,1,0,1
"24",24,1,0,1
"25",25,2,0,1
"26",26,1,0,1
"27",27,1,0,1
"28",28,2,0,1
"29",29,2,0,1
"30",30,2,0,1
"31",31,1,0,1
"32",32,1,0,1
"33",33,1,0,1
"34",34,2,0,1
"35",35,2,0,1
"36",36,1,0,1
"37",37,1,0,1
"38",38,1,0,1
"39",39,1,0,1
"40",40,2,0,1
"41",41,2,0,1
"42",42,1,0,1
"43",43,2,0,1
"44",44,2,0,1
"45",45,1,0,1
"46",46,2,0,1
"47",47,1,0,1
"48",48,2,0,1
"49",49,1,0,1
"50",50,2,0,1
"51",51,1,0,1
"52",52,2,0,1
"53",53,1,0,1
"54",54,2,0,1
"55",55,1,0,1
"56",56,1,0,1
"57",57,1,0,1
"58",58,1,0,1
"59",59,1,0,1
"60",60,1,1,2
"61",61,1,0,2
"62",62,1,0,2
"63",63,1,0,2
"64",64,1,0,2
"65",65,1,0,2
"66",66,1,0,2
"67",67,1,0,2
"68",68,1,0,2
"69",69,1,0,2
"70",70,1,0,2
"71",71,1,0,2
"72",72,1,0,2
"73",73,1,0,2
"74",74,1,0,2
"75",75,1,0,2
"76",76,2,0,2
"77",77,1,1,3
"78",78,1,0,3
"79",79,1,0,3
"80",80,2,0,3
"81",81,1,0,3
"82",82,2,0,3
"83",83,1,0,3
"84",84,2,0,3
"85",85,1,0,3
"86",86,2,0,3
"87",87,2,0,3
"88",88,2,0,3
"89",89,2,0,3
"90",90,1,0,3
"91",91,1,0,3
"92",92,1,1,4
"93",93,1,0,4
"94",94,1,0,4
"95",95,2,0,4
"96",96,2,0,4
"97",97,1,0,4
"98",98,1,1,5
"99",99,2,0,5
"100",100,1,0,5
"101",101,1,0,5
"102",102,1,0,5
"103",103,1,0,5
"104",104,2,0,5
"105",105,2,0,5
"106",106,2,0,5
"107",107,2,0,5
"108",108,2,0,5
"109",109,2,0,5
"110",110,1,0,5
"111",111,1,0,5
"112",112,1,0,5
"113",113,2,0,5
"114",114,1,0,5
"115",115,1,0,5
"116",116,1,0,5
"117",117,2,0,5
"118",118,1,0,5
"119",119,1,0,5
"120",120,1,0,5
"121",121,1,0,5
"122",122,2,0,5
"123",123,2,0,5
"124",124,2,0,5
"125",125,1,0,5
"126",126,1,0,5
"127",127,1,0,5
"128",128,1,0,5
"129",129,2,0,5
"130",130,1,0,5
"131",131,2,0,5
"132",132,1,0,5
"133",133,1,0,5
"134",134,1,0,5
"135",135,2,0,5
"136",136,1,0,5
"137",137,1,0,5
"138",138,1,0,5
"139",139,1,0,5
"140",140,2,0,5
"141",141,2,0,5
"142",142,1,0,5
"143",143,2,0,5
"144",144,2,0,5
"145",145,1,0,5
"146",146,2,0,5
"147",147,2,0,5
"148",148,1,0,5
"149",149,2,0,5
"150",150,1,0,5
"151",151,2,0,5
"152",152,1,0,5
"153",153,1,0,5
"154",154,1,0,5
"155",155,1,0,5
"156",156,1,0,5
"157",157,1,0,5
"158",158,1,0,5
"159",159,2,0,5
"160",160,1,0,5
"161",161,2,0,5
"162",162,1,0,5
"163",163,1,0,5
"164",164,2,0,5
"165",165,1,0,5
"166",166,1,0,5
"167",167,2,0,5
"168",168,2,0,5
"169",169,1,0,5
"170",170,2,0,5
"171",171,1,0,5
"172",172,1,0,5
"173",173,1,0,5
"174",174,2,0,5
"175",175,2,0,5
"176",176,1,0,5
"177",177,1,0,5
"178",178,1,0,5
"179",179,1,0,5
"180",180,2,0,5
"181",181,1,0,5
"182",182,2,0,5
"183",183,1,0,5
"184",184,2,0,5
"185",185,2,0,5
"186",186,1,1,6
"187",187,2,0,6
"188",188,1,0,6
"189",189,2,0,6
"190",190,2,0,6
"191",191,1,0,6
"192",192,2,0,6
"193",193,2,0,6
"194",194,1,0,6
"195",195,1,0,6
"196",196,1,0,6
"197",197,2,0,6
"198",198,2,0,6
"199",199,1,0,6
"200",200,1,0,6
"201",201,1,1,7
"202",202,1,0,7
"203",203,2,0,7
"204",204,2,0,7
"205",205,1,0,7
"206",206,2,0,7
"207",207,2,0,7
"208",208,1,0,7
"209",209,2,0,7
"210",210,2,0,7
"211",211,2,0,7
"212",212,2,0,7
"213",213,2,0,7
"214",214,1,0,7
"215",215,2,0,7
"216",216,2,0,7
"217",217,2,0,7
"218",218,1,0,7
"219",219,2,0,7
"220",220,1,0,7
"221",221,1,0,7
"222",222,2,0,7
"223",223,1,0,7
"224",224,1,0,7
"225",225,1,0,7
"226",226,1,0,7
"227",227,2,0,7
"228",228,1,0,7
"229",229,1,0,7
"230",230,2,0,7
"231",231,1,0,7
"232",232,2,0,7
"233",233,1,0,7
"234",234,1,0,7
"235",235,1,0,7
"236",236,1,0,7
"237",237,1,0,7
"238",238,1,0,7
"239",239,1,0,7
"240",240,1,0,7
"241",241,2,1,8
"242",242,1,0,8
"243",243,1,0,8
"244",244,2,0,8
"245",245,1,0,8
"246",246,1,0,8
"247",247,2,0,8
"248",248,2,1,9
"249",249,2,0,9
"250",250,1,0,9
"251",251,1,0,9
"252",252,1,0,9
"253",253,1,0,9
"254",254,2,0,9
"255",255,2,0,9
"256",256,1,1,10
"257",257,1,0,10
"258",258,2,0,10
"259",259,1,0,10
"260",260,2,0,10
"261",261,1,0,10
"262",262,1,0,10
"263",263,2,0,10
"264",264,1,0,10
"265",265,1,0,10
"266",266,1,0,10
"267",267,1,0,10
"268",268,1,0,10
"269",269,2,0,10
"270",270,2,0,10
"271",271,1,0,10
"272",272,1,0,10
"273",273,1,0,10
"274",274,1,0,10
"275",275,1,0,10
"276",276,1,0,10
"277",277,2,0,10
"278",278,2,0,10
"279",279,2,0,10
"280",280,1,0,10
"281",281,2,0,10
"282",282,2,0,10
"283",283,1,0,10
"284",284,1,0,10
"285",285,2,0,10
"286",286,1,0,10
"287",287,2,0,10
"288",288,1,0,10
"289",289,1,0,10
"290",290,2,0,10
"291",291,2,0,10
"292",292,2,0,10
"293",293,1,0,10
"294",294,1,0,10
"295",295,2,0,10
"296",296,1,0,10
"297",297,1,0,10
"298",298,1,0,10
"299",299,1,0,10
"300",300,1,0,10
"301",301,1,0,10
"302",302,1,0,10
"303",303,2,0,10
"304",304,2,0,10
"305",305,1,0,10
"306",306,1,0,10
"307",307,1,0,10
"308",308,1,0,10
"309",309,1,0,10
"310",310,2,0,10
"311",311,1,0,10
"312",312,1,0,10
"313",313,1,0,10
"314",314,1,0,10
"315",315,2,0,10
"316",316,2,0,10
"317",317,1,0,10
"318",318,1,0,10
"319",319,1,0,10
"320",320,1,0,10
"321",321,1,0,10
"322",322,1,0,10
"323",323,2,0,10
"324",324,1,0,10
"325",325,2,0,10
"326",326,2,0,10
"327",327,1,0,10
"328",328,1,0,10
"329",329,1,0,10
"330",330,1,0,10
"331",331,1,0,10
"332",332,1,0,10
"333",333,1,0,10
"334",334,2,0,10
"335",335,2,0,10
"336",336,1,0,10
"337",337,1,0,10
"338",338,1,0,10
"339",339,2,0,10
"340",340,1,0,10
"341",341,2,0,10
"342",342,1,0,10
"343",343,1,0,10
"344",344,2,0,10
"345",345,2,0,10
"346",346,1,0,10
"347",347,1,0,10
"348",348,1,0,10
"349",349,1,0,10
"350",350,1,0,10
"351",351,2,0,10
"352",352,2,0,10
"353",353,1,0,10
"354",354,1,0,10
"355",355,2,0,10
"356",356,1,0,10
"357",357,2,0,10
"358",358,2,0,10
"359",359,1,0,10
"360",360,1,0,10
"361",361,1,0,10
"362",362,1,0,10
"363",363,2,0,10
"364",364,1,0,10
"365",365,2,0,10
"366",366,1,0,10
"367",367,2,0,10
"368",368,2,0,10
"369",369,1,0,10
"370",370,2,0,10
"371",371,2,0,10
"372",372,1,0,10
"373",373,1,0,10
"374",374,2,0,10
"375",375,1,0,10
"376",376,2,0,10
"377",377,2,0,10
"378",378,1,0,10
"379",379,1,0,10
"380",380,2,0,10
"381",381,1,1,11
"382",382,1,0,11
"383",383,1,0,11
"384",384,1,0,11
"385",385,2,0,11
"386",386,1,1,12
"387",387,1,0,12
"388",388,1,0,12
"389",389,1,0,12
"390",390,1,0,12
"391",391,1,0,12
"392",392,1,0,12
"393",393,1,0,12
"394",394,1,0,12
"395",395,2,0,12
"396",396,1,0,12
"397",397,2,0,12
"398",398,1,0,12
"399",399,1,0,12
"400",400,2,0,12
"401",401,1,0,12
"402",402,1,0,12
"403",403,1,0,12
"404",404,1,0,12
"405",405,2,0,12
"406",406,1,0,12
"407",407,2,0,12
"408",408,1,0,12
"409",409,1,0,12
"410",410,2,0,12
"411",411,1,0,12
"412",412,2,0,12
"413",413,2,0,12
"414",414,1,0,12
"415",415,1,0,12
"416",416,2,0,12
"417",417,1,1,13
"418",418,1,0,13
"419",419,2,0,13
"420",420,2,0,13
"421",421,1,0,13
"422",422,2,0,13
"423",423,1,0,13
"424",424,2,0,13
"425",425,1,0,13
"426",426,1,0,13
"427",427,2,0,13
"428",428,1,0,13
"429",429,1,0,13
"430",430,1,0,13
"431",431,1,0,13
"432",432,1,0,13
"433",433,1,0,13
"434",434,1,0,13
"435",435,2,0,13
"436",436,2,0,13
"437",437,1,0,13
"438",438,2,0,13
"439",439,2,0,13
"440",440,1,0,13
"441",441,1,0,13
"442",442,1,0,13
"443",443,1,0,13
"444",444,2,0,13
"445",445,1,0,13
"446",446,1,0,13
"447",447,1,0,13
"448",448,1,0,13
"449",449,1,0,13
"450",450,1,0,13
"451",451,1,0,13
"452",452,1,0,13
"453",453,2,0,13
"454",454,1,0,13
"455",455,1,0,13
"456",456,2,0,13
"457",457,1,0,13
"458",458,2,0,13
"459",459,2,0,13
"460",460,1,0,13
"461",461,2,0,13
"462",462,1,0,13
"463",463,2,0,13
"464",464,1,0,13
"465",465,1,0,13
"466",466,1,0,13
"467",467,1,0,13
"468",468,2,0,13
"469",469,2,0,13
"470",470,1,0,13
"471",471,1,0,13
"472",472,2,0,13
"473",473,1,0,13
"474",474,1,0,13
"475",475,2,0,13
"476",476,2,0,13
"477",477,2,0,13
"478",478,1,0,13
"479",479,1,0,13
"480",480,1,0,13
"481",481,1,0,13
"482",482,2,0,13
"483",483,1,0,13
"484",484,2,0,13
"485",485,2,0,13
"486",486,1,0,13
"487",487,1,0,13
"488",488,1,0,13
"489",489,1,0,13
"490",490,1,0,13
"491",491,1,0,13
"492",492,1,0,13
"493",493,1,0,13
"494",494,1,0,13
"495",495,2,0,13
"496",496,2,0,13
"497",497,1,0,13
"498",498,1,0,13
"499",499,1,0,13
"500",500,1,0,13
"501",501,1,0,13
"502",502,1,0,13
"503",503,1,0,13
"504",504,1,0,13
"505",505,1,0,13
"506",506,2,0,13
"507",507,1,0,13
