"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,1,0,0
"3",3,1,0,0
"4",4,2,0,0
"5",5,2,1,1
"6",6,1,0,1
"7",7,1,0,1
"8",8,2,0,1
"9",9,2,0,1
"10",10,1,0,1
"11",11,2,0,1
"12",12,1,0,1
"13",13,2,0,1
"14",14,2,0,1
"15",15,2,0,1
"16",16,2,0,1
"17",17,2,0,1
"18",18,2,0,1
"19",19,2,0,1
"20",20,1,0,1
"21",21,1,0,1
"22",22,2,0,1
"23",23,1,0,1
"24",24,2,0,1
"25",25,1,0,1
"26",26,1,0,1
"27",27,2,0,1
"28",28,1,0,1
"29",29,2,0,1
"30",30,2,0,1
"31",31,2,0,1
"32",32,2,0,1
"33",33,2,0,1
"34",34,2,0,1
"35",35,1,0,1
"36",36,1,0,1
"37",37,1,0,1
"38",38,1,0,1
"39",39,1,0,1
"40",40,2,0,1
"41",41,2,0,1
"42",42,2,0,1
"43",43,1,0,1
"44",44,2,0,1
"45",45,1,0,1
"46",46,2,0,1
"47",47,1,0,1
"48",48,1,0,1
"49",49,2,0,1
"50",50,2,0,1
"51",51,2,1,2
"52",52,2,0,2
"53",53,2,0,2
"54",54,2,0,2
"55",55,1,0,2
"56",56,1,0,2
"57",57,2,0,2
"58",58,2,0,2
"59",59,1,0,2
"60",60,1,0,2
"61",61,1,0,2
"62",62,1,1,3
"63",63,1,0,3
"64",64,2,0,3
"65",65,1,1,4
"66",66,1,1,5
"67",67,2,0,5
"68",68,1,1,6
"69",69,1,1,7
"70",70,1,1,8
"71",71,1,1,9
"72",72,1,1,10
"73",73,2,1,11
"74",74,2,0,11
"75",75,1,0,11
"76",76,2,1,12
"77",77,1,0,12
"78",78,2,0,12
"79",79,1,1,13
"80",80,2,0,13
"81",81,2,0,13
"82",82,2,0,13
"83",83,2,0,13
"84",84,2,0,13
"85",85,1,0,13
"86",86,1,1,14
"87",87,1,0,14
"88",88,1,0,14
"89",89,1,0,14
"90",90,1,1,15
"91",91,1,1,16
"92",92,2,0,16
"93",93,2,0,16
"94",94,1,1,17
"95",95,1,0,17
"96",96,1,0,17
"97",97,2,0,17
"98",98,1,1,18
"99",99,1,1,19
"100",100,1,0,19
