"","times","ChosenArm","Reward","CumulativeReward","pA","wins.by.A.timeline"
"1",1,2,0,0,0.5,-1
"2",2,2,0,0,0.5,-1
"3",3,1,0,0,0.5,0
"4",4,1,0,0,0.5,0
"5",5,1,0,0,0.5,0
"6",6,2,1,1,0.5,-1
"7",7,2,0,1,0.47502081252106,-1
"8",8,2,0,1,0.47502081252106,-1
"9",9,1,0,1,0.47502081252106,0
"10",10,2,1,2,0.47502081252106,-1
"11",11,1,0,2,0.450166002687522,0
"12",12,2,0,2,0.450166002687522,-1
"13",13,2,0,2,0.450166002687522,-1
"14",14,2,0,2,0.450166002687522,-1
"15",15,2,0,2,0.450166002687522,-1
"16",16,1,0,2,0.450166002687522,0
"17",17,2,0,2,0.450166002687522,-1
"18",18,2,0,2,0.450166002687522,-1
"19",19,2,0,2,0.450166002687522,-1
"20",20,1,0,2,0.450166002687522,0
"21",21,1,0,2,0.450166002687522,0
"22",22,2,0,2,0.450166002687522,-1
"23",23,1,1,3,0.450166002687522,0
"24",24,1,0,3,0.47502081252106,1
"25",25,2,0,3,0.47502081252106,-1
"26",26,2,0,3,0.47502081252106,-1
"27",27,2,0,3,0.47502081252106,-1
"28",28,2,0,3,0.47502081252106,-1
"29",29,1,0,3,0.47502081252106,0
"30",30,2,1,4,0.47502081252106,-1
"31",31,2,0,4,0.450166002687522,-1
"32",32,2,0,4,0.450166002687522,-1
"33",33,2,0,4,0.450166002687522,-1
"34",34,2,0,4,0.450166002687522,-1
"35",35,1,0,4,0.450166002687522,0
"36",36,2,0,4,0.450166002687522,-1
"37",37,1,0,4,0.450166002687522,0
"38",38,1,0,4,0.450166002687522,0
"39",39,1,0,4,0.450166002687522,0
"40",40,2,0,4,0.450166002687522,-1
"41",41,1,0,4,0.450166002687522,0
"42",42,1,0,4,0.450166002687522,0
"43",43,1,0,4,0.450166002687522,0
"44",44,2,0,4,0.450166002687522,-1
"45",45,1,0,4,0.450166002687522,0
"46",46,1,0,4,0.450166002687522,0
"47",47,1,0,4,0.450166002687522,0
"48",48,2,0,4,0.450166002687522,-1
"49",49,1,1,5,0.450166002687522,0
"50",50,1,0,5,0.47502081252106,1
"51",51,1,0,5,0.47502081252106,0
"52",52,2,0,5,0.47502081252106,-1
"53",53,2,0,5,0.47502081252106,-1
"54",54,2,0,5,0.47502081252106,-1
"55",55,1,0,5,0.47502081252106,0
"56",56,2,0,5,0.47502081252106,-1
"57",57,2,0,5,0.47502081252106,-1
"58",58,2,0,5,0.47502081252106,-1
"59",59,2,0,5,0.47502081252106,-1
"60",60,2,0,5,0.47502081252106,-1
"61",61,2,0,5,0.47502081252106,-1
"62",62,1,0,5,0.47502081252106,0
