"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,2,0,0
"5",5,2,0,0
"6",6,2,0,0
"7",7,1,0,0
"8",8,1,0,0
"9",9,1,0,0
"10",10,1,0,0
"11",11,1,0,0
"12",12,2,0,0
"13",13,1,0,0
"14",14,2,1,1
"15",15,2,0,1
"16",16,1,0,1
"17",17,1,0,1
"18",18,1,0,1
"19",19,1,0,1
"20",20,2,0,1
"21",21,1,0,1
"22",22,2,0,1
"23",23,2,0,1
"24",24,1,0,1
"25",25,2,0,1
"26",26,2,0,1
"27",27,2,0,1
"28",28,1,0,1
"29",29,1,0,1
"30",30,1,0,1
"31",31,2,0,1
"32",32,2,0,1
"33",33,1,0,1
"34",34,1,0,1
"35",35,2,0,1
"36",36,2,0,1
"37",37,1,0,1
"38",38,1,0,1
"39",39,2,0,1
"40",40,1,0,1
"41",41,2,0,1
"42",42,2,0,1
"43",43,2,0,1
"44",44,2,0,1
"45",45,1,0,1
"46",46,1,0,1
"47",47,2,0,1
"48",48,1,0,1
"49",49,1,0,1
"50",50,2,0,1
"51",51,1,0,1
"52",52,1,0,1
"53",53,1,0,1
"54",54,2,0,1
"55",55,2,0,1
"56",56,1,0,1
"57",57,1,0,1
"58",58,1,0,1
"59",59,2,0,1
"60",60,1,0,1
"61",61,2,0,1
"62",62,1,0,1
"63",63,1,0,1
"64",64,1,0,1
"65",65,2,0,1
"66",66,2,0,1
"67",67,1,0,1
"68",68,2,0,1
"69",69,2,0,1
"70",70,2,0,1
"71",71,1,0,1
"72",72,1,0,1
"73",73,1,0,1
"74",74,1,0,1
"75",75,2,0,1
"76",76,1,0,1
"77",77,2,0,1
"78",78,2,0,1
"79",79,1,0,1
"80",80,2,0,1
"81",81,2,0,1
"82",82,2,0,1
"83",83,1,0,1
"84",84,2,0,1
"85",85,1,0,1
"86",86,2,0,1
"87",87,1,0,1
"88",88,2,1,2
"89",89,1,0,2
"90",90,2,1,3
"91",91,1,0,3
"92",92,2,1,4
"93",93,1,0,4
"94",94,1,0,4
"95",95,1,0,4
"96",96,2,0,4
"97",97,2,0,4
"98",98,1,0,4
"99",99,2,1,5
"100",100,2,0,5
