"","T","ChosenArm","Reward","CumulativeReward"
"1",1,3,4.07933421952041,4.07933421952041
"2",2,1,0,4.07933421952041
"3",3,1,-0.75355621118368,3.32577800833673
"4",4,1,1.38468456706169,4.71046257539842
"5",5,3,0.753437718582568,5.46390029398099
"6",6,3,0,5.46390029398099
"7",7,1,0,5.46390029398099
"8",8,2,0,5.46390029398099
"9",9,2,3.19001488496138,8.65391517894237
"10",10,2,2.63852136539018,11.2924365443325
"11",11,1,0,11.2924365443325
"12",12,1,0,11.2924365443325
"13",13,2,0,11.2924365443325
"14",14,3,0,11.2924365443325
"15",15,2,0,11.2924365443325
"16",16,2,0,11.2924365443325
"17",17,3,0,11.2924365443325
"18",18,3,0,11.2924365443325
"19",19,2,3.44979068404127,14.7422272283738
"20",20,3,0,14.7422272283738
"21",21,2,0,14.7422272283738
"22",22,3,0,14.7422272283738
"23",23,2,2.95612777462356,17.6983550029974
"24",24,3,2.63130368216636,20.3296586851637
"25",25,2,3.66430843975454,23.9939671249183
"26",26,2,0,23.9939671249183
"27",27,1,0,23.9939671249183
"28",28,2,0.801481970734414,24.7954490956527
"29",29,3,1.253908296391,26.0493573920437
"30",30,3,0,26.0493573920437
"31",31,2,0,26.0493573920437
"32",32,2,1.0406887482093,27.090046140253
"33",33,2,1.07820808132572,28.1682542215787
"34",34,2,1.42810383803562,29.5963580596143
"35",35,2,0,29.5963580596143
"36",36,3,0,29.5963580596143
"37",37,2,0,29.5963580596143
"38",38,2,0,29.5963580596143
"39",39,1,0.0608300177529637,29.6571880773673
"40",40,2,1.20647137051622,30.8636594478835
"41",41,3,0,30.8636594478835
"42",42,3,0,30.8636594478835
"43",43,2,0,30.8636594478835
"44",44,3,2.62067951572008,33.4843389636036
"45",45,1,-1.07199172553126,32.4123472380723
"46",46,2,0,32.4123472380723
"47",47,3,3.46708675070662,35.879433988779
"48",48,3,2.09098653675583,37.9704205255348
"49",49,2,1.71652495819859,39.6869454837334
"50",50,2,0,39.6869454837334
"51",51,1,0.938670307698919,40.6256157914323
"52",52,3,0,40.6256157914323
"53",53,3,0,40.6256157914323
"54",54,3,0,40.6256157914323
"55",55,1,1.65791089774797,42.2835266891803
"56",56,3,0,42.2835266891803
"57",57,3,2.62209478167847,44.9056214708587
"58",58,2,0,44.9056214708587
"59",59,3,0,44.9056214708587
"60",60,1,2.82584842634176,47.7314698972005
"61",61,1,1.19553452528431,48.9270044224848
"62",62,1,0.636901636583786,49.5639060590686
"63",63,2,0,49.5639060590686
"64",64,2,1.33749080354393,50.9013968626125
"65",65,1,2.25820268168566,53.1595995442982
"66",66,2,0,53.1595995442982
"67",67,3,2.23403116247461,55.3936307067728
"68",68,2,1.53231006142995,56.9259407682027
"69",69,3,0,56.9259407682027
"70",70,3,0,56.9259407682027
"71",71,3,2.7389092511453,59.664850019348
"72",72,3,4.72314567803657,64.3879956973846
"73",73,3,0,64.3879956973846
"74",74,2,1.82173091596471,66.2097266133493
"75",75,3,2.26160072784919,68.4713273411985
"76",76,3,4.7061122601772,73.1774396013757
"77",77,3,2.61454007995299,75.7919796813287
"78",78,3,0,75.7919796813287
"79",79,3,0,75.7919796813287
"80",80,3,0,75.7919796813287
"81",81,3,0,75.7919796813287
"82",82,2,2.6946340903752,78.4866137717039
"83",83,2,2.48686633438233,80.9734801060862
"84",84,1,1.62791442032068,82.6013945264069
"85",85,2,0,82.6013945264069
"86",86,2,1.87840322883082,84.4797977552377
"87",87,2,2.56405165723582,87.0438494124736
"88",88,3,2.91220220759111,89.9560516200647
"89",89,2,0,89.9560516200647
"90",90,3,1.79803330041011,91.7540849204748
"91",91,2,0,91.7540849204748
"92",92,3,0,91.7540849204748
"93",93,2,3.08185072525896,94.8359356457337
"94",94,3,3.12825557488066,97.9641912206144
"95",95,2,3.25972193317318,101.223913153788
"96",96,2,1.85598824353083,103.079901397318
"97",97,3,0,103.079901397318
"98",98,2,0.808008026452879,103.887909423771
"99",99,3,0,103.887909423771
"100",100,2,0,103.887909423771
