"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,2,0,0
"5",5,1,0,0
"6",6,1,0,0
"7",7,2,0,0
"8",8,1,0,0
"9",9,1,0,0
"10",10,2,0,0
"11",11,2,0,0
"12",12,2,0,0
"13",13,2,0,0
"14",14,1,1,1
"15",15,2,0,1
"16",16,2,0,1
"17",17,1,0,1
"18",18,2,0,1
"19",19,2,0,1
"20",20,1,0,1
"21",21,2,0,1
"22",22,2,0,1
"23",23,1,0,1
"24",24,1,0,1
"25",25,1,1,2
"26",26,1,0,2
"27",27,2,0,2
"28",28,1,1,3
"29",29,2,0,3
"30",30,1,1,4
"31",31,2,0,4
"32",32,1,1,5
"33",33,1,1,6
"34",34,2,0,6
"35",35,1,1,7
"36",36,2,0,7
"37",37,1,0,7
"38",38,2,0,7
"39",39,2,0,7
"40",40,1,1,8
"41",41,1,1,9
"42",42,2,0,9
"43",43,1,1,10
"44",44,1,0,10
"45",45,1,0,10
"46",46,1,0,10
"47",47,1,0,10
"48",48,1,1,11
"49",49,1,1,12
"50",50,2,0,12
"51",51,1,1,13
"52",52,1,1,14
"53",53,1,0,14
"54",54,2,0,14
"55",55,1,0,14
"56",56,1,1,15
"57",57,2,0,15
"58",58,2,0,15
"59",59,1,0,15
"60",60,1,0,15
"61",61,1,0,15
"62",62,2,0,15
"63",63,1,1,16
"64",64,1,0,16
"65",65,1,0,16
"66",66,1,0,16
"67",67,1,1,17
"68",68,1,0,17
"69",69,1,0,17
"70",70,2,0,17
"71",71,1,0,17
"72",72,1,0,17
"73",73,1,0,17
"74",74,1,0,17
"75",75,1,0,17
"76",76,1,1,18
"77",77,1,1,19
"78",78,2,0,19
"79",79,1,0,19
"80",80,1,0,19
"81",81,2,0,19
"82",82,1,0,19
"83",83,2,0,19
"84",84,2,0,19
"85",85,1,0,19
"86",86,1,0,19
"87",87,1,0,19
"88",88,1,0,19
"89",89,1,0,19
"90",90,1,0,19
"91",91,1,0,19
"92",92,1,0,19
"93",93,2,0,19
"94",94,1,0,19
"95",95,2,0,19
"96",96,1,0,19
"97",97,1,0,19
"98",98,1,1,20
"99",99,1,0,20
"100",100,1,0,20
