"","times","ChosenArm","Reward","CumulativeReward","pA","wins.by.A.timeline"
"247",247,1,0,8,0.598687660112452,0
"248",248,1,0,8,0.598687660112452,0
"249",249,1,0,8,0.598687660112452,0
"250",250,1,0,8,0.598687660112452,0
"251",251,1,0,8,0.598687660112452,0
"252",252,1,0,8,0.598687660112452,0
"253",253,2,0,8,0.598687660112452,-1
"254",254,2,0,8,0.598687660112452,-1
"255",255,2,0,8,0.598687660112452,-1
"256",256,1,0,8,0.598687660112452,0
"257",257,2,0,8,0.598687660112452,-1
"258",258,2,0,8,0.598687660112452,-1
"259",259,1,0,8,0.598687660112452,0
"260",260,1,0,8,0.598687660112452,0
"261",261,2,0,8,0.598687660112452,-1
"262",262,1,0,8,0.598687660112452,0
"263",263,2,0,8,0.598687660112452,-1
"264",264,2,0,8,0.598687660112452,-1
"265",265,2,0,8,0.598687660112452,-1
"266",266,2,0,8,0.598687660112452,-1
"267",267,2,0,8,0.598687660112452,-1
"268",268,1,0,8,0.598687660112452,0
"269",269,1,0,8,0.598687660112452,0
"270",270,2,0,8,0.598687660112452,-1
"271",271,2,0,8,0.598687660112452,-1
"272",272,1,0,8,0.598687660112452,0
"273",273,1,0,8,0.598687660112452,0
"274",274,1,0,8,0.598687660112452,0
"275",275,1,0,8,0.598687660112452,0
"276",276,2,0,8,0.598687660112452,-1
"277",277,1,0,8,0.598687660112452,0
"278",278,1,0,8,0.598687660112452,0
"279",279,1,0,8,0.598687660112452,0
"280",280,2,0,8,0.598687660112452,-1
"281",281,2,0,8,0.598687660112452,-1
"282",282,2,0,8,0.598687660112452,-1
"283",283,2,0,8,0.598687660112452,-1
"284",284,1,0,8,0.598687660112452,0
"285",285,1,0,8,0.598687660112452,0
"286",286,1,0,8,0.598687660112452,0
"287",287,2,0,8,0.598687660112452,-1
"288",288,1,0,8,0.598687660112452,0
"289",289,1,0,8,0.598687660112452,0
"290",290,1,0,8,0.598687660112452,0
"291",291,1,0,8,0.598687660112452,0
"292",292,1,0,8,0.598687660112452,0
"293",293,2,0,8,0.598687660112452,-1
"294",294,2,0,8,0.598687660112452,-1
"295",295,2,0,8,0.598687660112452,-1
"296",296,2,0,8,0.598687660112452,-1
"297",297,2,0,8,0.598687660112452,-1
"298",298,2,0,8,0.598687660112452,-1
"299",299,1,0,8,0.598687660112452,0
"300",300,2,0,8,0.598687660112452,-1
"301",301,2,0,8,0.598687660112452,-1
"302",302,1,0,8,0.598687660112452,0
"303",303,1,0,8,0.598687660112452,0
"304",304,1,0,8,0.598687660112452,0
"305",305,1,0,8,0.598687660112452,0
"306",306,1,0,8,0.598687660112452,0
"307",307,1,0,8,0.598687660112452,0
"308",308,2,0,8,0.598687660112452,-1
"309",309,2,0,8,0.598687660112452,-1
"310",310,1,0,8,0.598687660112452,0
"311",311,2,0,8,0.598687660112452,-1
"312",312,2,0,8,0.598687660112452,-1
"313",313,2,0,8,0.598687660112452,-1
"314",314,1,0,8,0.598687660112452,0
"315",315,1,0,8,0.598687660112452,0
"316",316,1,0,8,0.598687660112452,0
"317",317,1,0,8,0.598687660112452,0
"318",318,1,0,8,0.598687660112452,0
"319",319,1,0,8,0.598687660112452,0
"320",320,1,0,8,0.598687660112452,0
"321",321,1,0,8,0.598687660112452,0
"322",322,1,0,8,0.598687660112452,0
"323",323,1,0,8,0.598687660112452,0
"324",324,1,0,8,0.598687660112452,0
"325",325,1,0,8,0.598687660112452,0
"326",326,2,0,8,0.598687660112452,-1
"327",327,2,0,8,0.598687660112452,-1
"328",328,1,0,8,0.598687660112452,0
"329",329,1,0,8,0.598687660112452,0
"330",330,2,0,8,0.598687660112452,-1
"331",331,1,0,8,0.598687660112452,0
"332",332,1,0,8,0.598687660112452,0
"333",333,1,0,8,0.598687660112452,0
"334",334,2,0,8,0.598687660112452,-1
"335",335,2,0,8,0.598687660112452,-1
"336",336,1,0,8,0.598687660112452,0
"337",337,1,0,8,0.598687660112452,0
"338",338,2,0,8,0.598687660112452,-1
"339",339,2,1,9,0.598687660112452,-1
"340",340,1,0,9,0.574442516811659,0
"341",341,2,0,9,0.574442516811659,-1
"342",342,1,0,9,0.574442516811659,0
"343",343,2,0,9,0.574442516811659,-1
"344",344,2,0,9,0.574442516811659,-1
"345",345,2,0,9,0.574442516811659,-1
"346",346,2,0,9,0.574442516811659,-1
"347",347,1,0,9,0.574442516811659,0
"348",348,1,1,10,0.574442516811659,0
"349",349,2,0,10,0.598687660112452,-1
"350",350,1,0,10,0.598687660112452,0
"351",351,1,0,10,0.598687660112452,0
"352",352,1,0,10,0.598687660112452,0
"353",353,1,0,10,0.598687660112452,0
"354",354,1,0,10,0.598687660112452,0
"355",355,1,0,10,0.598687660112452,0
"356",356,1,0,10,0.598687660112452,0
"357",357,2,0,10,0.598687660112452,-1
"358",358,1,0,10,0.598687660112452,0
"359",359,1,0,10,0.598687660112452,0
"360",360,2,0,10,0.598687660112452,-1
"361",361,2,0,10,0.598687660112452,-1
"362",362,1,0,10,0.598687660112452,0
"363",363,2,0,10,0.598687660112452,-1
"364",364,1,0,10,0.598687660112452,0
"365",365,1,0,10,0.598687660112452,0
"366",366,1,0,10,0.598687660112452,0
"367",367,2,0,10,0.598687660112452,-1
"368",368,1,0,10,0.598687660112452,0
"369",369,1,0,10,0.598687660112452,0
"370",370,2,0,10,0.598687660112452,-1
"371",371,1,0,10,0.598687660112452,0
"372",372,1,0,10,0.598687660112452,0
"373",373,2,0,10,0.598687660112452,-1
"374",374,2,0,10,0.598687660112452,-1
"375",375,1,0,10,0.598687660112452,0
"376",376,1,0,10,0.598687660112452,0
"377",377,2,0,10,0.598687660112452,-1
"378",378,1,0,10,0.598687660112452,0
"379",379,2,0,10,0.598687660112452,-1
"380",380,2,0,10,0.598687660112452,-1
"381",381,1,0,10,0.598687660112452,0
"382",382,2,0,10,0.598687660112452,-1
"383",383,1,0,10,0.598687660112452,0
"384",384,2,0,10,0.598687660112452,-1
"385",385,2,0,10,0.598687660112452,-1
"386",386,1,1,11,0.598687660112452,0
"387",387,1,0,11,0.622459331201854,0
"388",388,2,0,11,0.622459331201854,-1
"389",389,1,0,11,0.622459331201854,0
"390",390,2,0,11,0.622459331201854,-1
"391",391,2,0,11,0.622459331201854,-1
"392",392,1,0,11,0.622459331201854,0
"393",393,2,0,11,0.622459331201854,-1
"394",394,1,0,11,0.622459331201854,0
"395",395,1,0,11,0.622459331201854,0
"396",396,1,0,11,0.622459331201854,0
"397",397,1,0,11,0.622459331201854,0
"398",398,1,0,11,0.622459331201854,0
"399",399,1,0,11,0.622459331201854,0
"400",400,1,0,11,0.622459331201854,0
"401",401,2,0,11,0.622459331201854,-1
"402",402,1,0,11,0.622459331201854,0
"403",403,1,0,11,0.622459331201854,0
"404",404,2,0,11,0.622459331201854,-1
"405",405,1,0,11,0.622459331201854,0
"406",406,2,0,11,0.622459331201854,-1
"407",407,1,0,11,0.622459331201854,0
"408",408,1,0,11,0.622459331201854,0
"409",409,1,0,11,0.622459331201854,0
"410",410,1,0,11,0.622459331201854,0
"411",411,1,0,11,0.622459331201854,0
"412",412,2,0,11,0.622459331201854,-1
"413",413,2,0,11,0.622459331201854,-1
"414",414,1,0,11,0.622459331201854,0
"415",415,2,0,11,0.622459331201854,-1
"416",416,1,0,11,0.622459331201854,0
"417",417,1,0,11,0.622459331201854,0
"418",418,2,0,11,0.622459331201854,-1
"419",419,1,0,11,0.622459331201854,0
"420",420,1,1,12,0.622459331201854,0
"421",421,1,0,12,0.645656306225795,0
"422",422,2,0,12,0.645656306225795,-1
"423",423,1,0,12,0.645656306225795,0
"424",424,1,0,12,0.645656306225795,0
"425",425,2,0,12,0.645656306225795,-1
"426",426,1,0,12,0.645656306225795,0
"427",427,1,0,12,0.645656306225795,0
"428",428,1,0,12,0.645656306225795,0
"429",429,1,0,12,0.645656306225795,0
"430",430,1,0,12,0.645656306225795,0
"431",431,1,0,12,0.645656306225795,0
"432",432,1,0,12,0.645656306225795,0
"433",433,1,0,12,0.645656306225795,0
"434",434,1,0,12,0.645656306225795,0
"435",435,2,0,12,0.645656306225795,-1
"436",436,1,0,12,0.645656306225795,0
"437",437,1,0,12,0.645656306225795,0
"438",438,1,0,12,0.645656306225795,0
"439",439,2,0,12,0.645656306225795,-1
"440",440,1,0,12,0.645656306225795,0
"441",441,1,0,12,0.645656306225795,0
"442",442,1,0,12,0.645656306225795,0
"443",443,2,0,12,0.645656306225795,-1
"444",444,2,0,12,0.645656306225795,-1
"445",445,2,0,12,0.645656306225795,-1
"446",446,2,0,12,0.645656306225795,-1
"447",447,2,0,12,0.645656306225795,-1
"448",448,1,0,12,0.645656306225795,0
"449",449,1,0,12,0.645656306225795,0
"450",450,1,0,12,0.645656306225795,0
"451",451,1,0,12,0.645656306225795,0
"452",452,1,0,12,0.645656306225795,0
"453",453,2,0,12,0.645656306225795,-1
"454",454,1,0,12,0.645656306225795,0
"455",455,1,0,12,0.645656306225795,0
"456",456,1,0,12,0.645656306225795,0
"457",457,1,0,12,0.645656306225795,0
"458",458,1,0,12,0.645656306225795,0
"459",459,1,0,12,0.645656306225795,0
"460",460,1,0,12,0.645656306225795,0
"461",461,1,0,12,0.645656306225795,0
"462",462,1,0,12,0.645656306225795,0
"463",463,1,0,12,0.645656306225795,0
"464",464,2,0,12,0.645656306225795,-1
"465",465,2,0,12,0.645656306225795,-1
"466",466,1,0,12,0.645656306225795,0
"467",467,1,0,12,0.645656306225795,0
"468",468,2,0,12,0.645656306225795,-1
"469",469,1,0,12,0.645656306225795,0
"470",470,2,0,12,0.645656306225795,-1
"471",471,1,0,12,0.645656306225795,0
"472",472,1,0,12,0.645656306225795,0
"473",473,1,0,12,0.645656306225795,0
"474",474,1,0,12,0.645656306225795,0
"475",475,2,0,12,0.645656306225795,-1
"476",476,1,0,12,0.645656306225795,0
"477",477,2,0,12,0.645656306225795,-1
"478",478,2,0,12,0.645656306225795,-1
"479",479,2,0,12,0.645656306225795,-1
"480",480,1,0,12,0.645656306225795,0
"481",481,2,1,13,0.645656306225795,-1
"482",482,1,0,13,0.622459331201854,0
"483",483,2,0,13,0.622459331201854,-1
"484",484,2,0,13,0.622459331201854,-1
"485",485,1,0,13,0.622459331201854,0
"486",486,2,0,13,0.622459331201854,-1
"487",487,2,0,13,0.622459331201854,-1
"488",488,1,0,13,0.622459331201854,0
"489",489,1,1,14,0.622459331201854,0
"490",490,1,0,14,0.645656306225796,0
"491",491,2,0,14,0.645656306225796,-1
"492",492,1,0,14,0.645656306225796,0
"493",493,2,0,14,0.645656306225796,-1
"494",494,1,0,14,0.645656306225796,0
"495",495,1,0,14,0.645656306225796,0
"496",496,1,0,14,0.645656306225796,0
"497",497,1,0,14,0.645656306225796,0
"498",498,2,0,14,0.645656306225796,-1
"499",499,2,0,14,0.645656306225796,-1
"500",500,1,0,14,0.645656306225796,0
"501",501,1,0,14,0.645656306225796,0
"502",502,1,0,14,0.645656306225796,0
"503",503,1,0,14,0.645656306225796,0
"504",504,2,0,14,0.645656306225796,-1
"505",505,2,0,14,0.645656306225796,-1
"506",506,2,0,14,0.645656306225796,-1
"507",507,1,0,14,0.645656306225796,0
"508",508,2,0,14,0.645656306225796,-1
"509",509,1,0,14,0.645656306225796,0
"510",510,1,0,14,0.645656306225796,0
"511",511,1,0,14,0.645656306225796,0
"512",512,2,0,14,0.645656306225796,-1
"513",513,2,0,14,0.645656306225796,-1
"514",514,2,0,14,0.645656306225796,-1
"515",515,2,0,14,0.645656306225796,-1
"516",516,1,0,14,0.645656306225796,0
"517",517,1,0,14,0.645656306225796,0
"518",518,1,0,14,0.645656306225796,0
"519",519,1,0,14,0.645656306225796,0
"520",520,2,0,14,0.645656306225796,-1
"521",521,2,0,14,0.645656306225796,-1
"522",522,1,0,14,0.645656306225796,0
"523",523,2,0,14,0.645656306225796,-1
"524",524,2,0,14,0.645656306225796,-1
"525",525,1,0,14,0.645656306225796,0
"526",526,1,0,14,0.645656306225796,0
"527",527,1,0,14,0.645656306225796,0
"528",528,1,0,14,0.645656306225796,0
"529",529,1,0,14,0.645656306225796,0
"530",530,1,0,14,0.645656306225796,0
"531",531,1,0,14,0.645656306225796,0
"532",532,1,0,14,0.645656306225796,0
"533",533,2,0,14,0.645656306225796,-1
"534",534,2,0,14,0.645656306225796,-1
"535",535,1,0,14,0.645656306225796,0
"536",536,1,0,14,0.645656306225796,0
"537",537,2,0,14,0.645656306225796,-1
"538",538,1,0,14,0.645656306225796,0
"539",539,2,0,14,0.645656306225796,-1
"540",540,1,0,14,0.645656306225796,0
"541",541,1,0,14,0.645656306225796,0
"542",542,1,0,14,0.645656306225796,0
"543",543,1,0,14,0.645656306225796,0
"544",544,1,1,15,0.645656306225796,0
"545",545,1,0,15,0.668187772168166,0
"546",546,1,0,15,0.668187772168166,0
"547",547,1,0,15,0.668187772168166,0
"548",548,1,0,15,0.668187772168166,0
"549",549,1,0,15,0.668187772168166,0
"550",550,1,0,15,0.668187772168166,0
"551",551,1,0,15,0.668187772168166,0
"552",552,1,0,15,0.668187772168166,0
"553",553,1,0,15,0.668187772168166,0
"554",554,1,0,15,0.668187772168166,0
"555",555,1,0,15,0.668187772168166,0
"556",556,1,0,15,0.668187772168166,0
"557",557,2,0,15,0.668187772168166,-1
"558",558,2,0,15,0.668187772168166,-1
"559",559,1,0,15,0.668187772168166,0
"560",560,2,0,15,0.668187772168166,-1
"561",561,1,0,15,0.668187772168166,0
"562",562,1,0,15,0.668187772168166,0
"563",563,2,0,15,0.668187772168166,-1
"564",564,2,0,15,0.668187772168166,-1
"565",565,1,0,15,0.668187772168166,0
"566",566,1,0,15,0.668187772168166,0
"567",567,2,0,15,0.668187772168166,-1
"568",568,1,0,15,0.668187772168166,0
"569",569,1,0,15,0.668187772168166,0
"570",570,2,0,15,0.668187772168166,-1
"571",571,2,0,15,0.668187772168166,-1
"572",572,1,0,15,0.668187772168166,0
"573",573,1,0,15,0.668187772168166,0
"574",574,2,0,15,0.668187772168166,-1
"575",575,1,0,15,0.668187772168166,0
"576",576,1,0,15,0.668187772168166,0
"577",577,2,0,15,0.668187772168166,-1
"578",578,1,0,15,0.668187772168166,0
"579",579,1,0,15,0.668187772168166,0
"580",580,2,0,15,0.668187772168166,-1
"581",581,2,0,15,0.668187772168166,-1
"582",582,2,0,15,0.668187772168166,-1
"583",583,1,0,15,0.668187772168166,0
"584",584,2,0,15,0.668187772168166,-1
"585",585,1,0,15,0.668187772168166,0
"586",586,1,0,15,0.668187772168166,0
"587",587,1,0,15,0.668187772168166,0
"588",588,2,0,15,0.668187772168166,-1
"589",589,1,0,15,0.668187772168166,0
"590",590,1,0,15,0.668187772168166,0
"591",591,1,0,15,0.668187772168166,0
"592",592,2,0,15,0.668187772168166,-1
"593",593,1,0,15,0.668187772168166,0
"594",594,2,0,15,0.668187772168166,-1
"595",595,2,0,15,0.668187772168166,-1
"596",596,2,0,15,0.668187772168166,-1
"597",597,1,0,15,0.668187772168166,0
"598",598,1,0,15,0.668187772168166,0
"599",599,1,0,15,0.668187772168166,0
"600",600,1,0,15,0.668187772168166,0
"601",601,1,0,15,0.668187772168166,0
"602",602,1,0,15,0.668187772168166,0
"603",603,1,0,15,0.668187772168166,0
"604",604,1,0,15,0.668187772168166,0
"605",605,1,0,15,0.668187772168166,0
"606",606,2,0,15,0.668187772168166,-1
"607",607,2,0,15,0.668187772168166,-1
"608",608,2,0,15,0.668187772168166,-1
"609",609,2,0,15,0.668187772168166,-1
"610",610,1,0,15,0.668187772168166,0
"611",611,1,0,15,0.668187772168166,0
"612",612,1,0,15,0.668187772168166,0
"613",613,1,0,15,0.668187772168166,0
"614",614,1,0,15,0.668187772168166,0
"615",615,2,0,15,0.668187772168166,-1
"616",616,1,0,15,0.668187772168166,0
"617",617,1,1,16,0.668187772168166,0
"618",618,1,0,16,0.689974481127612,0
"619",619,2,0,16,0.689974481127612,-1
"620",620,1,0,16,0.689974481127612,0
"621",621,1,0,16,0.689974481127612,0
"622",622,1,0,16,0.689974481127612,0
"623",623,2,0,16,0.689974481127612,-1
"624",624,1,0,16,0.689974481127612,0
"625",625,1,0,16,0.689974481127612,0
"626",626,1,0,16,0.689974481127612,0
"627",627,1,0,16,0.689974481127612,0
"628",628,2,0,16,0.689974481127612,-1
"629",629,1,0,16,0.689974481127612,0
"630",630,1,0,16,0.689974481127612,0
"631",631,1,0,16,0.689974481127612,0
"632",632,2,0,16,0.689974481127612,-1
"633",633,2,0,16,0.689974481127612,-1
"634",634,1,1,17,0.689974481127612,0
"635",635,1,0,17,0.710949502625004,0
"636",636,2,0,17,0.710949502625004,-1
"637",637,1,0,17,0.710949502625004,0
"638",638,1,0,17,0.710949502625004,0
"639",639,1,0,17,0.710949502625004,0
"640",640,1,0,17,0.710949502625004,0
"641",641,1,0,17,0.710949502625004,0
"642",642,1,0,17,0.710949502625004,0
"643",643,2,0,17,0.710949502625004,-1
"644",644,1,0,17,0.710949502625004,0
"645",645,2,0,17,0.710949502625004,-1
"646",646,2,0,17,0.710949502625004,-1
"647",647,1,0,17,0.710949502625004,0
"648",648,1,0,17,0.710949502625004,0
"649",649,2,0,17,0.710949502625004,-1
"650",650,1,0,17,0.710949502625004,0
"651",651,1,0,17,0.710949502625004,0
"652",652,1,0,17,0.710949502625004,0
"653",653,1,0,17,0.710949502625004,0
"654",654,2,0,17,0.710949502625004,-1
"655",655,1,0,17,0.710949502625004,0
"656",656,1,0,17,0.710949502625004,0
"657",657,2,0,17,0.710949502625004,-1
"658",658,2,0,17,0.710949502625004,-1
"659",659,1,0,17,0.710949502625004,0
"660",660,1,0,17,0.710949502625004,0
"661",661,1,0,17,0.710949502625004,0
"662",662,2,1,18,0.710949502625004,-1
"663",663,1,0,18,0.689974481127613,0
"664",664,1,0,18,0.689974481127613,0
"665",665,1,1,19,0.689974481127613,0
