"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,1,0,0
"3",3,2,0,0
"4",4,1,0,0
"5",5,1,0,0
"6",6,1,0,0
"7",7,2,0,0
"8",8,2,0,0
"9",9,1,0,0
"10",10,1,0,0
"11",11,1,0,0
"12",12,1,0,0
"13",13,1,0,0
"14",14,2,0,0
"15",15,1,0,0
"16",16,1,0,0
"17",17,2,0,0
"18",18,1,0,0
"19",19,2,0,0
"20",20,2,0,0
"21",21,2,0,0
"22",22,1,0,0
"23",23,1,0,0
"24",24,1,0,0
"25",25,1,0,0
"26",26,1,0,0
"27",27,2,0,0
"28",28,1,0,0
"29",29,2,0,0
"30",30,1,0,0
"31",31,2,0,0
"32",32,2,0,0
"33",33,1,0,0
"34",34,2,0,0
"35",35,2,0,0
"36",36,2,0,0
"37",37,2,1,1
"38",38,1,0,1
"39",39,1,0,1
"40",40,2,1,2
"41",41,2,1,3
"42",42,1,0,3
"43",43,2,0,3
"44",44,2,1,4
"45",45,2,1,5
"46",46,2,1,6
"47",47,2,0,6
"48",48,2,1,7
"49",49,1,1,8
"50",50,2,1,9
"51",51,2,1,10
"52",52,1,0,10
"53",53,2,1,11
"54",54,2,1,12
"55",55,1,0,12
"56",56,2,1,13
"57",57,2,1,14
"58",58,2,0,14
"59",59,1,0,14
"60",60,2,0,14
"61",61,2,0,14
"62",62,1,0,14
"63",63,2,0,14
"64",64,2,0,14
"65",65,2,0,14
"66",66,2,1,15
"67",67,2,1,16
"68",68,2,1,17
"69",69,1,0,17
"70",70,2,0,17
"71",71,2,1,18
"72",72,2,0,18
"73",73,2,1,19
"74",74,2,1,20
"75",75,2,1,21
"76",76,2,1,22
"77",77,2,0,22
"78",78,2,0,22
"79",79,2,1,23
"80",80,2,1,24
"81",81,2,1,25
"82",82,2,0,25
"83",83,2,0,25
"84",84,2,0,25
"85",85,1,0,25
"86",86,1,0,25
"87",87,2,0,25
"88",88,2,0,25
"89",89,2,1,26
"90",90,2,0,26
"91",91,2,1,27
"92",92,2,1,28
"93",93,2,0,28
"94",94,2,0,28
"95",95,2,1,29
"96",96,1,1,30
"97",97,2,0,30
"98",98,1,1,31
"99",99,1,0,31
"100",100,2,0,31
