"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,1,0,0
"3",3,2,0,0
"4",4,2,0,0
"5",5,2,0,0
"6",6,1,0,0
"7",7,2,0,0
"8",8,1,0,0
"9",9,2,0,0
"10",10,1,0,0
"11",11,2,0,0
"12",12,2,0,0
"13",13,1,0,0
"14",14,1,0,0
"15",15,1,0,0
"16",16,2,0,0
"17",17,2,0,0
"18",18,1,0,0
"19",19,1,0,0
"20",20,2,0,0
"21",21,1,0,0
"22",22,2,0,0
"23",23,2,0,0
"24",24,1,0,0
"25",25,1,0,0
"26",26,1,0,0
"27",27,2,0,0
"28",28,1,0,0
"29",29,1,0,0
"30",30,2,0,0
"31",31,1,0,0
"32",32,2,0,0
"33",33,2,0,0
"34",34,1,1,1
"35",35,2,0,1
"36",36,1,1,2
"37",37,1,0,2
"38",38,2,0,2
"39",39,1,1,3
"40",40,2,0,3
"41",41,1,0,3
"42",42,2,1,4
"43",43,1,0,4
"44",44,1,0,4
"45",45,2,0,4
"46",46,1,0,4
"47",47,1,0,4
"48",48,1,1,5
"49",49,1,1,6
"50",50,2,0,6
"51",51,1,0,6
"52",52,2,0,6
"53",53,2,0,6
"54",54,1,1,7
"55",55,1,1,8
"56",56,2,0,8
"57",57,2,0,8
"58",58,1,0,8
"59",59,1,0,8
"60",60,2,0,8
"61",61,2,0,8
"62",62,2,0,8
"63",63,1,1,9
"64",64,1,0,9
"65",65,1,1,10
"66",66,1,0,10
"67",67,1,0,10
"68",68,1,1,11
"69",69,2,0,11
"70",70,1,1,12
"71",71,1,0,12
"72",72,1,0,12
"73",73,1,0,12
"74",74,1,0,12
"75",75,1,0,12
"76",76,1,0,12
"77",77,1,0,12
"78",78,1,0,12
"79",79,2,0,12
"80",80,1,0,12
"81",81,1,0,12
"82",82,2,0,12
"83",83,1,0,12
"84",84,1,1,13
"85",85,2,0,13
"86",86,2,0,13
"87",87,2,0,13
"88",88,1,0,13
"89",89,1,0,13
"90",90,1,0,13
"91",91,1,0,13
"92",92,1,0,13
"93",93,2,0,13
"94",94,1,0,13
"95",95,1,0,13
"96",96,1,0,13
"97",97,1,0,13
"98",98,1,1,14
"99",99,1,0,14
"100",100,1,1,15
