"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,2,0,0
"5",5,2,0,0
"6",6,1,0,0
"7",7,2,0,0
"8",8,1,0,0
"9",9,1,0,0
"10",10,2,0,0
"11",11,2,0,0
"12",12,2,0,0
"13",13,2,0,0
"14",14,1,0,0
"15",15,1,0,0
"16",16,2,0,0
"17",17,2,1,1
"18",18,1,0,1
"19",19,1,0,1
"20",20,2,0,1
"21",21,2,0,1
"22",22,1,0,1
"23",23,1,0,1
"24",24,2,0,1
"25",25,1,0,1
"26",26,2,0,1
"27",27,2,0,1
"28",28,2,0,1
"29",29,1,0,1
"30",30,2,0,1
"31",31,2,0,1
"32",32,1,0,1
"33",33,1,0,1
"34",34,2,0,1
"35",35,2,0,1
"36",36,2,0,1
"37",37,2,0,1
"38",38,1,0,1
"39",39,1,0,1
"40",40,1,0,1
"41",41,2,0,1
"42",42,2,0,1
"43",43,2,0,1
"44",44,1,0,1
"45",45,2,0,1
"46",46,2,0,1
"47",47,1,0,1
"48",48,1,0,1
"49",49,2,0,1
"50",50,2,0,1
"51",51,2,0,1
"52",52,1,0,1
"53",53,2,0,1
"54",54,1,0,1
"55",55,1,0,1
"56",56,2,0,1
"57",57,2,0,1
"58",58,2,0,1
"59",59,2,0,1
"60",60,1,0,1
"61",61,2,0,1
"62",62,1,0,1
"63",63,1,0,1
"64",64,1,0,1
"65",65,2,0,1
"66",66,2,0,1
"67",67,2,0,1
"68",68,1,0,1
"69",69,1,0,1
"70",70,1,0,1
"71",71,1,0,1
"72",72,2,0,1
"73",73,2,0,1
"74",74,2,0,1
"75",75,2,0,1
"76",76,2,0,1
"77",77,2,0,1
"78",78,2,0,1
"79",79,1,0,1
"80",80,2,1,2
"81",81,2,0,2
"82",82,2,0,2
"83",83,2,0,2
"84",84,2,0,2
"85",85,2,0,2
"86",86,1,0,2
"87",87,1,0,2
"88",88,2,0,2
"89",89,2,0,2
"90",90,2,0,2
"91",91,1,0,2
"92",92,1,0,2
"93",93,2,0,2
"94",94,2,0,2
"95",95,2,0,2
"96",96,2,0,2
"97",97,2,0,2
"98",98,2,0,2
"99",99,2,0,2
"100",100,1,1,3
