"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,2,0,0
"3",3,1,1,1
"4",4,2,0,1
"5",5,2,0,1
"6",6,1,0,1
"7",7,2,0,1
"8",8,1,0,1
"9",9,2,0,1
"10",10,2,0,1
"11",11,1,0,1
"12",12,2,0,1
"13",13,1,0,1
"14",14,1,0,1
"15",15,1,0,1
"16",16,1,0,1
"17",17,1,0,1
"18",18,2,0,1
"19",19,2,0,1
"20",20,1,0,1
"21",21,1,1,2
"22",22,2,0,2
"23",23,2,0,2
"24",24,1,0,2
"25",25,1,0,2
"26",26,1,0,2
"27",27,1,0,2
"28",28,2,0,2
"29",29,1,0,2
"30",30,2,0,2
"31",31,2,0,2
"32",32,2,0,2
"33",33,1,0,2
"34",34,1,0,2
"35",35,1,1,3
"36",36,1,0,3
"37",37,2,0,3
"38",38,2,0,3
"39",39,2,0,3
"40",40,1,0,3
"41",41,2,0,3
"42",42,2,0,3
"43",43,2,0,3
"44",44,1,0,3
"45",45,2,0,3
"46",46,1,0,3
"47",47,2,0,3
"48",48,1,0,3
"49",49,1,0,3
"50",50,1,0,3
"51",51,2,0,3
"52",52,1,0,3
"53",53,1,0,3
"54",54,2,0,3
"55",55,2,0,3
"56",56,2,0,3
"57",57,1,0,3
"58",58,1,0,3
"59",59,2,0,3
"60",60,1,1,4
"61",61,1,0,4
"62",62,1,0,4
"63",63,1,0,4
"64",64,1,0,4
"65",65,1,0,4
"66",66,2,0,4
"67",67,1,0,4
"68",68,1,0,4
"69",69,1,0,4
"70",70,1,0,4
"71",71,2,0,4
"72",72,2,0,4
"73",73,2,0,4
"74",74,1,0,4
"75",75,2,0,4
"76",76,2,0,4
"77",77,1,0,4
"78",78,1,0,4
"79",79,1,0,4
"80",80,1,0,4
"81",81,2,0,4
"82",82,1,0,4
"83",83,2,0,4
"84",84,1,0,4
"85",85,2,0,4
"86",86,2,0,4
"87",87,1,0,4
"88",88,2,0,4
"89",89,2,0,4
"90",90,1,0,4
"91",91,1,0,4
"92",92,2,0,4
"93",93,2,0,4
"94",94,2,0,4
"95",95,1,0,4
"96",96,1,0,4
"97",97,2,0,4
"98",98,1,0,4
"99",99,1,0,4
"100",100,2,0,4
"101",101,2,0,4
"102",102,1,0,4
"103",103,1,0,4
"104",104,1,0,4
"105",105,1,0,4
"106",106,1,0,4
"107",107,1,0,4
"108",108,1,0,4
"109",109,2,0,4
"110",110,1,0,4
"111",111,1,0,4
"112",112,1,0,4
"113",113,1,0,4
"114",114,1,0,4
"115",115,1,0,4
"116",116,1,0,4
"117",117,1,0,4
"118",118,2,0,4
"119",119,1,0,4
"120",120,1,0,4
"121",121,2,0,4
"122",122,2,0,4
"123",123,2,1,5
"124",124,1,0,5
"125",125,1,0,5
"126",126,1,0,5
"127",127,2,0,5
"128",128,2,0,5
"129",129,2,0,5
"130",130,1,0,5
"131",131,1,1,6
"132",132,2,0,6
"133",133,1,0,6
"134",134,1,1,7
"135",135,2,0,7
"136",136,1,0,7
"137",137,1,0,7
"138",138,1,0,7
"139",139,1,0,7
"140",140,2,0,7
"141",141,2,0,7
"142",142,1,0,7
"143",143,1,0,7
"144",144,1,0,7
"145",145,2,0,7
"146",146,1,0,7
"147",147,1,0,7
"148",148,2,0,7
"149",149,1,0,7
"150",150,1,0,7
"151",151,2,0,7
"152",152,1,0,7
"153",153,2,0,7
"154",154,2,0,7
"155",155,1,0,7
"156",156,2,0,7
"157",157,1,0,7
"158",158,1,0,7
"159",159,1,0,7
"160",160,2,0,7
"161",161,1,1,8
"162",162,2,0,8
"163",163,2,0,8
"164",164,2,0,8
"165",165,1,0,8
"166",166,1,0,8
"167",167,1,0,8
"168",168,2,0,8
"169",169,1,0,8
"170",170,2,0,8
"171",171,1,0,8
"172",172,1,0,8
"173",173,1,0,8
"174",174,1,0,8
"175",175,2,0,8
"176",176,2,0,8
"177",177,1,0,8
"178",178,2,0,8
"179",179,2,0,8
"180",180,2,0,8
"181",181,1,0,8
"182",182,1,0,8
"183",183,1,0,8
"184",184,2,0,8
"185",185,2,0,8
"186",186,1,0,8
"187",187,1,0,8
"188",188,1,0,8
"189",189,1,0,8
"190",190,1,0,8
"191",191,2,0,8
"192",192,1,1,9
"193",193,2,0,9
"194",194,1,0,9
"195",195,1,0,9
"196",196,2,0,9
"197",197,2,0,9
"198",198,2,0,9
"199",199,1,0,9
"200",200,2,0,9
"201",201,2,0,9
"202",202,1,0,9
"203",203,1,0,9
"204",204,1,0,9
"205",205,2,0,9
"206",206,2,0,9
"207",207,2,0,9
"208",208,1,0,9
"209",209,1,0,9
"210",210,1,0,9
"211",211,1,0,9
"212",212,1,0,9
"213",213,1,0,9
"214",214,1,0,9
"215",215,1,0,9
"216",216,1,0,9
"217",217,1,0,9
"218",218,2,0,9
"219",219,2,0,9
"220",220,1,0,9
"221",221,2,0,9
"222",222,2,0,9
"223",223,2,0,9
"224",224,1,0,9
"225",225,1,0,9
"226",226,2,0,9
"227",227,2,0,9
"228",228,1,0,9
"229",229,2,0,9
"230",230,1,0,9
"231",231,1,0,9
"232",232,1,0,9
"233",233,2,0,9
"234",234,1,0,9
"235",235,1,0,9
"236",236,1,0,9
"237",237,1,0,9
"238",238,1,0,9
"239",239,2,0,9
"240",240,2,0,9
"241",241,2,0,9
"242",242,1,1,10
"243",243,2,0,10
"244",244,1,0,10
"245",245,2,1,11
"246",246,1,0,11
"247",247,1,0,11
"248",248,2,0,11
"249",249,1,0,11
"250",250,1,0,11
"251",251,2,0,11
"252",252,1,1,12
"253",253,1,0,12
"254",254,1,0,12
"255",255,1,0,12
"256",256,1,0,12
"257",257,2,0,12
"258",258,2,0,12
"259",259,1,0,12
"260",260,2,0,12
"261",261,1,0,12
"262",262,2,0,12
"263",263,2,0,12
"264",264,1,1,13
"265",265,1,0,13
"266",266,1,0,13
"267",267,1,0,13
"268",268,1,0,13
"269",269,1,0,13
"270",270,2,0,13
"271",271,2,1,14
"272",272,2,0,14
"273",273,1,0,14
"274",274,1,0,14
