"","times","ChosenArm","Reward","CumulativeReward","pA","wins.by.A.timeline"
"87",87,2,0,2,0.450166002687522,-1
"88",88,2,0,2,0.450166002687522,-1
"89",89,2,0,2,0.450166002687522,-1
"90",90,2,0,2,0.450166002687522,-1
"91",91,2,1,3,0.450166002687522,-1
"92",92,1,0,3,0.425557483188341,0
"93",93,2,0,3,0.425557483188341,-1
"94",94,1,0,3,0.425557483188341,0
"95",95,2,0,3,0.425557483188341,-1
"96",96,2,0,3,0.425557483188341,-1
"97",97,2,0,3,0.425557483188341,-1
"98",98,1,0,3,0.425557483188341,0
"99",99,2,0,3,0.425557483188341,-1
"100",100,1,0,3,0.425557483188341,0
"101",101,1,0,3,0.425557483188341,0
"102",102,2,0,3,0.425557483188341,-1
"103",103,2,0,3,0.425557483188341,-1
"104",104,2,0,3,0.425557483188341,-1
"105",105,2,0,3,0.425557483188341,-1
"106",106,2,0,3,0.425557483188341,-1
"107",107,1,0,3,0.425557483188341,0
"108",108,1,0,3,0.425557483188341,0
"109",109,2,0,3,0.425557483188341,-1
"110",110,1,0,3,0.425557483188341,0
"111",111,2,0,3,0.425557483188341,-1
"112",112,2,0,3,0.425557483188341,-1
"113",113,1,0,3,0.425557483188341,0
"114",114,2,1,4,0.425557483188341,-1
"115",115,2,0,4,0.401312339887548,-1
"116",116,2,0,4,0.401312339887548,-1
"117",117,1,0,4,0.401312339887548,0
"118",118,2,0,4,0.401312339887548,-1
"119",119,1,0,4,0.401312339887548,0
"120",120,2,0,4,0.401312339887548,-1
"121",121,1,0,4,0.401312339887548,0
"122",122,2,0,4,0.401312339887548,-1
"123",123,2,1,5,0.401312339887548,-1
"124",124,2,0,5,0.377540668798145,-1
"125",125,2,0,5,0.377540668798145,-1
"126",126,2,0,5,0.377540668798145,-1
"127",127,2,0,5,0.377540668798145,-1
"128",128,2,0,5,0.377540668798145,-1
"129",129,1,0,5,0.377540668798145,0
"130",130,1,0,5,0.377540668798145,0
"131",131,2,0,5,0.377540668798145,-1
"132",132,2,0,5,0.377540668798145,-1
"133",133,2,0,5,0.377540668798145,-1
"134",134,1,0,5,0.377540668798145,0
"135",135,2,0,5,0.377540668798145,-1
"136",136,2,0,5,0.377540668798145,-1
"137",137,1,0,5,0.377540668798145,0
"138",138,1,0,5,0.377540668798145,0
"139",139,1,0,5,0.377540668798145,0
"140",140,2,0,5,0.377540668798145,-1
"141",141,2,0,5,0.377540668798145,-1
"142",142,2,0,5,0.377540668798145,-1
"143",143,2,0,5,0.377540668798145,-1
"144",144,1,0,5,0.377540668798145,0
"145",145,1,0,5,0.377540668798145,0
"146",146,2,0,5,0.377540668798145,-1
"147",147,2,0,5,0.377540668798145,-1
"148",148,2,0,5,0.377540668798145,-1
"149",149,2,1,6,0.377540668798145,-1
"150",150,1,0,6,0.354343693774205,0
"151",151,1,0,6,0.354343693774205,0
"152",152,1,0,6,0.354343693774205,0
"153",153,2,0,6,0.354343693774205,-1
"154",154,2,0,6,0.354343693774205,-1
"155",155,2,0,6,0.354343693774205,-1
"156",156,1,0,6,0.354343693774205,0
"157",157,2,0,6,0.354343693774205,-1
"158",158,2,0,6,0.354343693774205,-1
"159",159,1,0,6,0.354343693774205,0
"160",160,2,0,6,0.354343693774205,-1
"161",161,2,0,6,0.354343693774205,-1
"162",162,2,0,6,0.354343693774205,-1
"163",163,2,0,6,0.354343693774205,-1
"164",164,1,0,6,0.354343693774205,0
"165",165,1,0,6,0.354343693774205,0
"166",166,1,0,6,0.354343693774205,0
"167",167,2,0,6,0.354343693774205,-1
"168",168,2,0,6,0.354343693774205,-1
"169",169,2,0,6,0.354343693774205,-1
"170",170,2,0,6,0.354343693774205,-1
"171",171,2,0,6,0.354343693774205,-1
"172",172,2,0,6,0.354343693774205,-1
"173",173,2,0,6,0.354343693774205,-1
"174",174,1,0,6,0.354343693774205,0
"175",175,1,0,6,0.354343693774205,0
"176",176,2,0,6,0.354343693774205,-1
"177",177,2,0,6,0.354343693774205,-1
"178",178,1,0,6,0.354343693774205,0
"179",179,1,0,6,0.354343693774205,0
"180",180,2,0,6,0.354343693774205,-1
"181",181,2,0,6,0.354343693774205,-1
"182",182,2,0,6,0.354343693774205,-1
"183",183,2,0,6,0.354343693774205,-1
"184",184,2,0,6,0.354343693774205,-1
"185",185,1,0,6,0.354343693774205,0
"186",186,1,0,6,0.354343693774205,0
"187",187,1,0,6,0.354343693774205,0
"188",188,2,0,6,0.354343693774205,-1
"189",189,1,0,6,0.354343693774205,0
"190",190,2,0,6,0.354343693774205,-1
"191",191,2,0,6,0.354343693774205,-1
"192",192,2,0,6,0.354343693774205,-1
"193",193,2,0,6,0.354343693774205,-1
"194",194,2,0,6,0.354343693774205,-1
"195",195,2,0,6,0.354343693774205,-1
"196",196,2,1,7,0.354343693774205,-1
"197",197,2,0,7,0.331812227831834,-1
"198",198,2,0,7,0.331812227831834,-1
"199",199,1,0,7,0.331812227831834,0
"200",200,2,0,7,0.331812227831834,-1
"201",201,2,1,8,0.331812227831834,-1
"202",202,1,0,8,0.310025518872388,0
"203",203,1,0,8,0.310025518872388,0
"204",204,2,0,8,0.310025518872388,-1
"205",205,2,0,8,0.310025518872388,-1
"206",206,1,0,8,0.310025518872388,0
"207",207,2,0,8,0.310025518872388,-1
"208",208,2,0,8,0.310025518872388,-1
"209",209,2,0,8,0.310025518872388,-1
"210",210,1,0,8,0.310025518872388,0
"211",211,2,0,8,0.310025518872388,-1
"212",212,2,0,8,0.310025518872388,-1
"213",213,2,1,9,0.310025518872388,-1
"214",214,2,0,9,0.289050497374996,-1
"215",215,1,0,9,0.289050497374996,0
"216",216,2,0,9,0.289050497374996,-1
"217",217,1,0,9,0.289050497374996,0
"218",218,2,0,9,0.289050497374996,-1
"219",219,2,0,9,0.289050497374996,-1
"220",220,2,0,9,0.289050497374996,-1
"221",221,2,0,9,0.289050497374996,-1
"222",222,1,0,9,0.289050497374996,0
"223",223,2,0,9,0.289050497374996,-1
"224",224,1,0,9,0.289050497374996,0
"225",225,2,0,9,0.289050497374996,-1
"226",226,2,0,9,0.289050497374996,-1
"227",227,2,1,10,0.289050497374996,-1
"228",228,2,0,10,0.268941421369995,-1
"229",229,1,0,10,0.268941421369995,0
"230",230,2,0,10,0.268941421369995,-1
"231",231,1,0,10,0.268941421369995,0
"232",232,2,0,10,0.268941421369995,-1
"233",233,2,0,10,0.268941421369995,-1
"234",234,1,0,10,0.268941421369995,0
"235",235,1,0,10,0.268941421369995,0
"236",236,2,0,10,0.268941421369995,-1
"237",237,1,0,10,0.268941421369995,0
"238",238,2,0,10,0.268941421369995,-1
"239",239,1,0,10,0.268941421369995,0
"240",240,2,0,10,0.268941421369995,-1
"241",241,1,0,10,0.268941421369995,0
"242",242,1,0,10,0.268941421369995,0
"243",243,1,0,10,0.268941421369995,0
"244",244,2,0,10,0.268941421369995,-1
"245",245,2,0,10,0.268941421369995,-1
"246",246,2,0,10,0.268941421369995,-1
"247",247,1,0,10,0.268941421369995,0
"248",248,2,0,10,0.268941421369995,-1
"249",249,2,0,10,0.268941421369995,-1
"250",250,2,0,10,0.268941421369995,-1
"251",251,2,0,10,0.268941421369995,-1
"252",252,2,0,10,0.268941421369995,-1
"253",253,2,0,10,0.268941421369995,-1
"254",254,2,0,10,0.268941421369995,-1
"255",255,2,0,10,0.268941421369995,-1
"256",256,2,0,10,0.268941421369995,-1
"257",257,2,0,10,0.268941421369995,-1
"258",258,2,0,10,0.268941421369995,-1
"259",259,2,0,10,0.268941421369995,-1
"260",260,1,0,10,0.268941421369995,0
"261",261,1,0,10,0.268941421369995,0
"262",262,2,0,10,0.268941421369995,-1
"263",263,2,0,10,0.268941421369995,-1
"264",264,2,0,10,0.268941421369995,-1
"265",265,2,0,10,0.268941421369995,-1
"266",266,1,0,10,0.268941421369995,0
"267",267,2,0,10,0.268941421369995,-1
"268",268,1,0,10,0.268941421369995,0
"269",269,1,0,10,0.268941421369995,0
"270",270,2,0,10,0.268941421369995,-1
"271",271,2,0,10,0.268941421369995,-1
"272",272,2,0,10,0.268941421369995,-1
"273",273,2,0,10,0.268941421369995,-1
"274",274,2,0,10,0.268941421369995,-1
"275",275,2,0,10,0.268941421369995,-1
"276",276,2,0,10,0.268941421369995,-1
"277",277,1,0,10,0.268941421369995,0
"278",278,1,0,10,0.268941421369995,0
"279",279,2,0,10,0.268941421369995,-1
"280",280,2,0,10,0.268941421369995,-1
"281",281,2,0,10,0.268941421369995,-1
"282",282,2,0,10,0.268941421369995,-1
"283",283,1,0,10,0.268941421369995,0
"284",284,2,1,11,0.268941421369995,-1
"285",285,2,0,11,0.249739894404882,-1
"286",286,1,0,11,0.249739894404882,0
"287",287,2,0,11,0.249739894404882,-1
"288",288,2,0,11,0.249739894404882,-1
"289",289,2,0,11,0.249739894404882,-1
"290",290,1,0,11,0.249739894404882,0
"291",291,1,0,11,0.249739894404882,0
"292",292,2,0,11,0.249739894404882,-1
"293",293,2,0,11,0.249739894404882,-1
"294",294,2,0,11,0.249739894404882,-1
"295",295,2,0,11,0.249739894404882,-1
"296",296,2,0,11,0.249739894404882,-1
"297",297,2,0,11,0.249739894404882,-1
"298",298,2,0,11,0.249739894404882,-1
"299",299,2,0,11,0.249739894404882,-1
"300",300,2,0,11,0.249739894404882,-1
"301",301,1,0,11,0.249739894404882,0
"302",302,2,0,11,0.249739894404882,-1
"303",303,2,0,11,0.249739894404882,-1
"304",304,2,0,11,0.249739894404882,-1
"305",305,2,0,11,0.249739894404882,-1
"306",306,2,0,11,0.249739894404882,-1
"307",307,2,0,11,0.249739894404882,-1
"308",308,2,0,11,0.249739894404882,-1
"309",309,1,0,11,0.249739894404882,0
"310",310,2,0,11,0.249739894404882,-1
"311",311,1,0,11,0.249739894404882,0
"312",312,2,0,11,0.249739894404882,-1
"313",313,2,0,11,0.249739894404882,-1
"314",314,2,0,11,0.249739894404882,-1
"315",315,2,0,11,0.249739894404882,-1
"316",316,2,0,11,0.249739894404882,-1
"317",317,2,0,11,0.249739894404882,-1
"318",318,1,0,11,0.249739894404882,0
"319",319,2,0,11,0.249739894404882,-1
"320",320,2,0,11,0.249739894404882,-1
"321",321,2,0,11,0.249739894404882,-1
"322",322,2,0,11,0.249739894404882,-1
"323",323,1,0,11,0.249739894404882,0
"324",324,2,0,11,0.249739894404882,-1
"325",325,1,1,12,0.249739894404882,0
"326",326,1,0,12,0.268941421369995,1
"327",327,1,0,12,0.268941421369995,0
"328",328,2,0,12,0.268941421369995,-1
"329",329,1,0,12,0.268941421369995,0
"330",330,2,0,12,0.268941421369995,-1
"331",331,2,0,12,0.268941421369995,-1
"332",332,2,0,12,0.268941421369995,-1
"333",333,2,0,12,0.268941421369995,-1
"334",334,2,0,12,0.268941421369995,-1
"335",335,1,0,12,0.268941421369995,0
"336",336,1,0,12,0.268941421369995,0
"337",337,2,0,12,0.268941421369995,-1
"338",338,1,0,12,0.268941421369995,0
"339",339,2,1,13,0.268941421369995,-1
"340",340,1,0,13,0.249739894404882,0
"341",341,2,0,13,0.249739894404882,-1
"342",342,1,0,13,0.249739894404882,0
"343",343,2,0,13,0.249739894404882,-1
"344",344,2,0,13,0.249739894404882,-1
"345",345,2,0,13,0.249739894404882,-1
"346",346,1,0,13,0.249739894404882,0
"347",347,2,0,13,0.249739894404882,-1
"348",348,1,0,13,0.249739894404882,0
"349",349,2,0,13,0.249739894404882,-1
"350",350,1,0,13,0.249739894404882,0
"351",351,2,0,13,0.249739894404882,-1
"352",352,1,0,13,0.249739894404882,0
"353",353,2,0,13,0.249739894404882,-1
"354",354,2,0,13,0.249739894404882,-1
"355",355,2,0,13,0.249739894404882,-1
"356",356,2,0,13,0.249739894404882,-1
"357",357,1,0,13,0.249739894404882,0
"358",358,1,0,13,0.249739894404882,0
"359",359,1,0,13,0.249739894404882,0
"360",360,2,0,13,0.249739894404882,-1
"361",361,2,0,13,0.249739894404882,-1
"362",362,2,0,13,0.249739894404882,-1
"363",363,1,0,13,0.249739894404882,0
"364",364,2,0,13,0.249739894404882,-1
"365",365,2,0,13,0.249739894404882,-1
"366",366,1,0,13,0.249739894404882,0
"367",367,2,0,13,0.249739894404882,-1
"368",368,2,0,13,0.249739894404882,-1
"369",369,2,0,13,0.249739894404882,-1
"370",370,2,0,13,0.249739894404882,-1
"371",371,2,0,13,0.249739894404882,-1
"372",372,2,0,13,0.249739894404882,-1
"373",373,1,0,13,0.249739894404882,0
"374",374,1,0,13,0.249739894404882,0
"375",375,1,0,13,0.249739894404882,0
"376",376,2,0,13,0.249739894404882,-1
"377",377,2,0,13,0.249739894404882,-1
"378",378,2,0,13,0.249739894404882,-1
"379",379,2,0,13,0.249739894404882,-1
"380",380,2,0,13,0.249739894404882,-1
"381",381,2,0,13,0.249739894404882,-1
"382",382,2,0,13,0.249739894404882,-1
"383",383,2,0,13,0.249739894404882,-1
"384",384,2,0,13,0.249739894404882,-1
"385",385,1,0,13,0.249739894404882,0
"386",386,2,0,13,0.249739894404882,-1
"387",387,1,0,13,0.249739894404882,0
"388",388,2,0,13,0.249739894404882,-1
"389",389,1,0,13,0.249739894404882,0
"390",390,2,0,13,0.249739894404882,-1
"391",391,2,0,13,0.249739894404882,-1
"392",392,2,0,13,0.249739894404882,-1
"393",393,2,0,13,0.249739894404882,-1
"394",394,2,0,13,0.249739894404882,-1
"395",395,2,0,13,0.249739894404882,-1
"396",396,1,0,13,0.249739894404882,0
"397",397,2,0,13,0.249739894404882,-1
"398",398,2,0,13,0.249739894404882,-1
"399",399,1,0,13,0.249739894404882,0
"400",400,2,0,13,0.249739894404882,-1
"401",401,2,0,13,0.249739894404882,-1
"402",402,1,0,13,0.249739894404882,0
"403",403,1,0,13,0.249739894404882,0
"404",404,2,0,13,0.249739894404882,-1
"405",405,1,0,13,0.249739894404882,0
"406",406,1,0,13,0.249739894404882,0
"407",407,2,0,13,0.249739894404882,-1
"408",408,1,0,13,0.249739894404882,0
"409",409,2,0,13,0.249739894404882,-1
"410",410,1,0,13,0.249739894404882,0
"411",411,1,0,13,0.249739894404882,0
"412",412,2,0,13,0.249739894404882,-1
"413",413,2,0,13,0.249739894404882,-1
"414",414,2,0,13,0.249739894404882,-1
"415",415,2,0,13,0.249739894404882,-1
"416",416,2,0,13,0.249739894404882,-1
"417",417,2,0,13,0.249739894404882,-1
"418",418,2,0,13,0.249739894404882,-1
"419",419,2,0,13,0.249739894404882,-1
"420",420,2,0,13,0.249739894404882,-1
"421",421,2,0,13,0.249739894404882,-1
"422",422,2,0,13,0.249739894404882,-1
"423",423,1,0,13,0.249739894404882,0
"424",424,2,0,13,0.249739894404882,-1
"425",425,2,0,13,0.249739894404882,-1
"426",426,2,0,13,0.249739894404882,-1
"427",427,2,1,14,0.249739894404882,-1
"428",428,2,0,14,0.231475216500982,-1
"429",429,2,0,14,0.231475216500982,-1
"430",430,2,0,14,0.231475216500982,-1
"431",431,2,0,14,0.231475216500982,-1
"432",432,1,0,14,0.231475216500982,0
"433",433,1,0,14,0.231475216500982,0
"434",434,1,0,14,0.231475216500982,0
"435",435,1,0,14,0.231475216500982,0
"436",436,1,0,14,0.231475216500982,0
"437",437,1,0,14,0.231475216500982,0
"438",438,2,0,14,0.231475216500982,-1
"439",439,1,0,14,0.231475216500982,0
"440",440,2,0,14,0.231475216500982,-1
"441",441,2,0,14,0.231475216500982,-1
"442",442,2,0,14,0.231475216500982,-1
"443",443,2,0,14,0.231475216500982,-1
"444",444,2,0,14,0.231475216500982,-1
"445",445,1,0,14,0.231475216500982,0
"446",446,1,0,14,0.231475216500982,0
"447",447,2,0,14,0.231475216500982,-1
"448",448,2,0,14,0.231475216500982,-1
"449",449,2,0,14,0.231475216500982,-1
"450",450,2,0,14,0.231475216500982,-1
"451",451,2,0,14,0.231475216500982,-1
"452",452,2,0,14,0.231475216500982,-1
"453",453,2,0,14,0.231475216500982,-1
"454",454,2,0,14,0.231475216500982,-1
"455",455,1,0,14,0.231475216500982,0
"456",456,2,0,14,0.231475216500982,-1
"457",457,2,0,14,0.231475216500982,-1
"458",458,2,0,14,0.231475216500982,-1
"459",459,2,0,14,0.231475216500982,-1
"460",460,1,0,14,0.231475216500982,0
"461",461,2,0,14,0.231475216500982,-1
"462",462,1,0,14,0.231475216500982,0
"463",463,2,0,14,0.231475216500982,-1
"464",464,2,0,14,0.231475216500982,-1
"465",465,2,0,14,0.231475216500982,-1
"466",466,1,0,14,0.231475216500982,0
"467",467,2,0,14,0.231475216500982,-1
"468",468,2,0,14,0.231475216500982,-1
"469",469,2,0,14,0.231475216500982,-1
"470",470,2,0,14,0.231475216500982,-1
"471",471,1,0,14,0.231475216500982,0
"472",472,1,0,14,0.231475216500982,0
"473",473,2,0,14,0.231475216500982,-1
"474",474,2,0,14,0.231475216500982,-1
"475",475,2,0,14,0.231475216500982,-1
"476",476,2,0,14,0.231475216500982,-1
"477",477,2,0,14,0.231475216500982,-1
"478",478,2,0,14,0.231475216500982,-1
"479",479,2,0,14,0.231475216500982,-1
"480",480,2,0,14,0.231475216500982,-1
"481",481,2,0,14,0.231475216500982,-1
"482",482,1,0,14,0.231475216500982,0
"483",483,2,0,14,0.231475216500982,-1
"484",484,2,0,14,0.231475216500982,-1
"485",485,2,0,14,0.231475216500982,-1
"486",486,1,0,14,0.231475216500982,0
"487",487,2,0,14,0.231475216500982,-1
"488",488,2,0,14,0.231475216500982,-1
"489",489,2,1,15,0.231475216500982,-1
"490",490,2,0,15,0.214165016957441,-1
"491",491,2,0,15,0.214165016957441,-1
"492",492,2,0,15,0.214165016957441,-1
"493",493,2,0,15,0.214165016957441,-1
"494",494,1,0,15,0.214165016957441,0
"495",495,2,0,15,0.214165016957441,-1
"496",496,2,0,15,0.214165016957441,-1
"497",497,2,0,15,0.214165016957441,-1
"498",498,2,0,15,0.214165016957441,-1
"499",499,2,0,15,0.214165016957441,-1
"500",500,2,0,15,0.214165016957441,-1
"501",501,2,0,15,0.214165016957441,-1
"502",502,2,0,15,0.214165016957441,-1
"503",503,2,0,15,0.214165016957441,-1
"504",504,2,0,15,0.214165016957441,-1
"505",505,2,0,15,0.214165016957441,-1
"506",506,2,0,15,0.214165016957441,-1
"507",507,1,0,15,0.214165016957441,0
"508",508,2,0,15,0.214165016957441,-1
"509",509,2,0,15,0.214165016957441,-1
"510",510,2,1,16,0.214165016957441,-1
"511",511,2,0,16,0.197816111441418,-1
"512",512,1,0,16,0.197816111441418,0
"513",513,2,0,16,0.197816111441418,-1
"514",514,2,0,16,0.197816111441418,-1
"515",515,2,0,16,0.197816111441418,-1
"516",516,2,0,16,0.197816111441418,-1
"517",517,2,0,16,0.197816111441418,-1
"518",518,2,0,16,0.197816111441418,-1
"519",519,2,0,16,0.197816111441418,-1
"520",520,2,0,16,0.197816111441418,-1
"521",521,2,0,16,0.197816111441418,-1
"522",522,2,0,16,0.197816111441418,-1
"523",523,2,1,17,0.197816111441418,-1
"524",524,1,0,17,0.182425523806356,0
"525",525,2,0,17,0.182425523806356,-1
"526",526,2,0,17,0.182425523806356,-1
"527",527,1,0,17,0.182425523806356,0
"528",528,2,0,17,0.182425523806356,-1
"529",529,2,0,17,0.182425523806356,-1
"530",530,1,0,17,0.182425523806356,0
"531",531,1,0,17,0.182425523806356,0
"532",532,1,1,18,0.182425523806356,0
"533",533,1,0,18,0.197816111441418,1
"534",534,2,0,18,0.197816111441418,-1
"535",535,2,0,18,0.197816111441418,-1
"536",536,2,0,18,0.197816111441418,-1
"537",537,2,0,18,0.197816111441418,-1
"538",538,2,0,18,0.197816111441418,-1
"539",539,2,0,18,0.197816111441418,-1
"540",540,2,0,18,0.197816111441418,-1
"541",541,2,0,18,0.197816111441418,-1
"542",542,2,0,18,0.197816111441418,-1
"543",543,2,0,18,0.197816111441418,-1
"544",544,1,0,18,0.197816111441418,0
"545",545,2,0,18,0.197816111441418,-1
"546",546,2,0,18,0.197816111441418,-1
"547",547,2,0,18,0.197816111441418,-1
"548",548,2,0,18,0.197816111441418,-1
"549",549,2,0,18,0.197816111441418,-1
"550",550,2,0,18,0.197816111441418,-1
"551",551,2,0,18,0.197816111441418,-1
"552",552,1,0,18,0.197816111441418,0
"553",553,2,0,18,0.197816111441418,-1
"554",554,2,0,18,0.197816111441418,-1
"555",555,2,0,18,0.197816111441418,-1
"556",556,2,0,18,0.197816111441418,-1
"557",557,2,0,18,0.197816111441418,-1
"558",558,2,0,18,0.197816111441418,-1
"559",559,2,0,18,0.197816111441418,-1
"560",560,2,0,18,0.197816111441418,-1
"561",561,2,0,18,0.197816111441418,-1
"562",562,2,0,18,0.197816111441418,-1
"563",563,2,0,18,0.197816111441418,-1
"564",564,2,0,18,0.197816111441418,-1
"565",565,2,0,18,0.197816111441418,-1
"566",566,2,0,18,0.197816111441418,-1
"567",567,1,0,18,0.197816111441418,0
"568",568,2,0,18,0.197816111441418,-1
"569",569,2,0,18,0.197816111441418,-1
"570",570,2,0,18,0.197816111441418,-1
"571",571,2,0,18,0.197816111441418,-1
"572",572,2,0,18,0.197816111441418,-1
"573",573,1,0,18,0.197816111441418,0
"574",574,2,0,18,0.197816111441418,-1
"575",575,2,0,18,0.197816111441418,-1
"576",576,2,0,18,0.197816111441418,-1
"577",577,2,0,18,0.197816111441418,-1
"578",578,2,0,18,0.197816111441418,-1
"579",579,2,0,18,0.197816111441418,-1
"580",580,2,0,18,0.197816111441418,-1
"581",581,2,0,18,0.197816111441418,-1
"582",582,2,0,18,0.197816111441418,-1
"583",583,2,0,18,0.197816111441418,-1
"584",584,2,0,18,0.197816111441418,-1
"585",585,2,0,18,0.197816111441418,-1
"586",586,2,0,18,0.197816111441418,-1
"587",587,2,0,18,0.197816111441418,-1
"588",588,2,0,18,0.197816111441418,-1
"589",589,2,0,18,0.197816111441418,-1
"590",590,2,0,18,0.197816111441418,-1
"591",591,2,0,18,0.197816111441418,-1
"592",592,2,0,18,0.197816111441418,-1
"593",593,2,0,18,0.197816111441418,-1
"594",594,1,0,18,0.197816111441418,0
"595",595,2,0,18,0.197816111441418,-1
"596",596,2,0,18,0.197816111441418,-1
"597",597,2,0,18,0.197816111441418,-1
"598",598,2,0,18,0.197816111441418,-1
"599",599,2,0,18,0.197816111441418,-1
"600",600,1,0,18,0.197816111441418,0
"601",601,2,0,18,0.197816111441418,-1
"602",602,2,0,18,0.197816111441418,-1
"603",603,2,0,18,0.197816111441418,-1
"604",604,1,0,18,0.197816111441418,0
"605",605,2,0,18,0.197816111441418,-1
"606",606,2,0,18,0.197816111441418,-1
"607",607,2,0,18,0.197816111441418,-1
"608",608,2,0,18,0.197816111441418,-1
"609",609,2,0,18,0.197816111441418,-1
"610",610,2,0,18,0.197816111441418,-1
"611",611,2,0,18,0.197816111441418,-1
"612",612,2,0,18,0.197816111441418,-1
"613",613,2,0,18,0.197816111441418,-1
"614",614,2,1,19,0.197816111441418,-1
"615",615,2,0,19,0.182425523806356,-1
"616",616,2,0,19,0.182425523806356,-1
"617",617,2,0,19,0.182425523806356,-1
"618",618,1,0,19,0.182425523806356,0
"619",619,2,0,19,0.182425523806356,-1
"620",620,1,0,19,0.182425523806356,0
"621",621,1,0,19,0.182425523806356,0
"622",622,1,0,19,0.182425523806356,0
"623",623,2,0,19,0.182425523806356,-1
"624",624,2,1,20,0.182425523806356,-1
"625",625,2,0,20,0.167981614866075,-1
"626",626,2,0,20,0.167981614866075,-1
"627",627,2,0,20,0.167981614866075,-1
"628",628,2,0,20,0.167981614866075,-1
"629",629,1,0,20,0.167981614866075,0
"630",630,2,0,20,0.167981614866075,-1
"631",631,2,0,20,0.167981614866075,-1
"632",632,2,0,20,0.167981614866075,-1
"633",633,2,0,20,0.167981614866075,-1
"634",634,2,0,20,0.167981614866075,-1
"635",635,2,0,20,0.167981614866075,-1
"636",636,1,0,20,0.167981614866075,0
"637",637,2,0,20,0.167981614866075,-1
"638",638,2,0,20,0.167981614866075,-1
"639",639,2,0,20,0.167981614866075,-1
"640",640,2,0,20,0.167981614866075,-1
"641",641,2,0,20,0.167981614866075,-1
"642",642,2,0,20,0.167981614866075,-1
"643",643,2,0,20,0.167981614866075,-1
"644",644,1,0,20,0.167981614866075,0
