"","times","ChosenArm","Reward","CumulativeReward","pA","wins.by.A.timeline"
"1",1,1,0,0,0.5,0
"2",2,2,0,0,0.5,-1
"3",3,1,0,0,0.5,0
"4",4,2,0,0,0.5,-1
"5",5,2,0,0,0.5,-1
"6",6,2,0,0,0.5,-1
"7",7,2,0,0,0.5,-1
"8",8,1,1,1,0.5,0
"9",9,1,0,1,0.52497918747894,1
"10",10,2,0,1,0.52497918747894,-1
"11",11,1,0,1,0.52497918747894,0
"12",12,2,0,1,0.52497918747894,-1
"13",13,1,0,1,0.52497918747894,0
"14",14,1,0,1,0.52497918747894,0
"15",15,1,0,1,0.52497918747894,0
"16",16,1,0,1,0.52497918747894,0
"17",17,2,0,1,0.52497918747894,-1
"18",18,1,0,1,0.52497918747894,0
"19",19,2,0,1,0.52497918747894,-1
"20",20,1,0,1,0.52497918747894,0
"21",21,2,0,1,0.52497918747894,-1
"22",22,1,0,1,0.52497918747894,0
"23",23,2,0,1,0.52497918747894,-1
"24",24,1,0,1,0.52497918747894,0
"25",25,2,0,1,0.52497918747894,-1
"26",26,2,0,1,0.52497918747894,-1
"27",27,2,0,1,0.52497918747894,-1
"28",28,1,0,1,0.52497918747894,0
"29",29,2,0,1,0.52497918747894,-1
"30",30,1,0,1,0.52497918747894,0
"31",31,1,0,1,0.52497918747894,0
"32",32,1,0,1,0.52497918747894,0
"33",33,2,0,1,0.52497918747894,-1
"34",34,1,0,1,0.52497918747894,0
"35",35,2,0,1,0.52497918747894,-1
"36",36,1,0,1,0.52497918747894,0
"37",37,2,0,1,0.52497918747894,-1
"38",38,2,0,1,0.52497918747894,-1
"39",39,2,0,1,0.52497918747894,-1
"40",40,2,0,1,0.52497918747894,-1
"41",41,2,0,1,0.52497918747894,-1
"42",42,2,0,1,0.52497918747894,-1
"43",43,2,0,1,0.52497918747894,-1
"44",44,2,0,1,0.52497918747894,-1
"45",45,1,0,1,0.52497918747894,0
"46",46,1,0,1,0.52497918747894,0
"47",47,1,0,1,0.52497918747894,0
"48",48,2,0,1,0.52497918747894,-1
"49",49,1,0,1,0.52497918747894,0
"50",50,1,0,1,0.52497918747894,0
"51",51,1,1,2,0.52497918747894,0
"52",52,2,0,2,0.549833997312478,-1
"53",53,2,0,2,0.549833997312478,-1
"54",54,2,0,2,0.549833997312478,-1
"55",55,2,0,2,0.549833997312478,-1
"56",56,1,0,2,0.549833997312478,1
"57",57,2,0,2,0.549833997312478,-1
"58",58,2,0,2,0.549833997312478,-1
"59",59,1,0,2,0.549833997312478,0
"60",60,1,0,2,0.549833997312478,0
"61",61,2,0,2,0.549833997312478,-1
"62",62,2,0,2,0.549833997312478,-1
"63",63,1,0,2,0.549833997312478,0
"64",64,2,0,2,0.549833997312478,-1
"65",65,1,0,2,0.549833997312478,0
"66",66,1,0,2,0.549833997312478,0
"67",67,2,0,2,0.549833997312478,-1
"68",68,2,0,2,0.549833997312478,-1
"69",69,2,0,2,0.549833997312478,-1
"70",70,2,0,2,0.549833997312478,-1
"71",71,1,0,2,0.549833997312478,0
"72",72,2,0,2,0.549833997312478,-1
"73",73,2,0,2,0.549833997312478,-1
"74",74,1,0,2,0.549833997312478,0
"75",75,2,0,2,0.549833997312478,-1
"76",76,2,0,2,0.549833997312478,-1
"77",77,2,0,2,0.549833997312478,-1
"78",78,2,0,2,0.549833997312478,-1
"79",79,2,0,2,0.549833997312478,-1
"80",80,1,0,2,0.549833997312478,0
"81",81,1,0,2,0.549833997312478,0
"82",82,1,0,2,0.549833997312478,0
"83",83,1,0,2,0.549833997312478,0
"84",84,1,0,2,0.549833997312478,0
