"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,1,1
"2",2,1,0,1
"3",3,2,0,1
"4",4,1,0,1
"5",5,1,0,1
"6",6,2,0,1
"7",7,1,1,2
"8",8,2,0,2
"9",9,1,0,2
"10",10,1,0,2
"11",11,1,1,3
"12",12,2,0,3
"13",13,1,1,4
"14",14,1,0,4
"15",15,1,0,4
"16",16,2,0,4
"17",17,1,0,4
"18",18,2,0,4
"19",19,2,0,4
"20",20,1,0,4
"21",21,1,0,4
"22",22,1,0,4
"23",23,1,0,4
"24",24,1,0,4
"25",25,1,1,5
"26",26,2,0,5
"27",27,2,0,5
"28",28,1,0,5
"29",29,2,0,5
"30",30,1,0,5
"31",31,2,0,5
"32",32,1,0,5
"33",33,1,0,5
"34",34,1,0,5
"35",35,1,1,6
"36",36,1,0,6
"37",37,1,0,6
"38",38,1,0,6
"39",39,2,1,7
"40",40,1,0,7
"41",41,1,0,7
"42",42,2,0,7
"43",43,1,0,7
"44",44,1,0,7
"45",45,2,0,7
"46",46,1,0,7
"47",47,1,0,7
"48",48,1,0,7
"49",49,1,0,7
"50",50,2,0,7
"51",51,1,0,7
"52",52,2,0,7
"53",53,1,0,7
"54",54,2,0,7
"55",55,1,0,7
"56",56,1,0,7
"57",57,2,0,7
"58",58,1,1,8
"59",59,1,1,9
"60",60,1,0,9
"61",61,1,0,9
"62",62,2,0,9
"63",63,1,0,9
"64",64,1,0,9
"65",65,2,0,9
"66",66,1,0,9
"67",67,1,0,9
"68",68,1,0,9
"69",69,1,0,9
"70",70,2,0,9
"71",71,1,0,9
"72",72,1,0,9
"73",73,1,1,10
"74",74,1,0,10
"75",75,1,0,10
"76",76,2,0,10
"77",77,2,0,10
"78",78,1,0,10
"79",79,1,0,10
"80",80,2,0,10
"81",81,1,0,10
"82",82,1,0,10
"83",83,2,0,10
"84",84,1,0,10
"85",85,2,0,10
"86",86,2,0,10
"87",87,1,0,10
"88",88,1,0,10
"89",89,1,0,10
"90",90,2,0,10
"91",91,2,0,10
"92",92,2,0,10
"93",93,1,0,10
"94",94,1,0,10
"95",95,1,0,10
"96",96,1,0,10
"97",97,2,0,10
"98",98,1,0,10
"99",99,1,0,10
"100",100,1,0,10
"101",101,2,0,10
"102",102,2,0,10
"103",103,2,0,10
"104",104,1,0,10
"105",105,1,0,10
"106",106,1,0,10
"107",107,1,0,10
"108",108,1,0,10
"109",109,2,0,10
"110",110,2,0,10
"111",111,2,0,10
"112",112,1,0,10
"113",113,1,0,10
"114",114,1,0,10
"115",115,1,0,10
"116",116,1,0,10
"117",117,2,0,10
"118",118,1,0,10
"119",119,2,0,10
"120",120,1,0,10
"121",121,1,0,10
"122",122,2,0,10
"123",123,2,0,10
"124",124,2,0,10
"125",125,1,0,10
"126",126,1,0,10
"127",127,1,0,10
"128",128,1,0,10
"129",129,1,0,10
"130",130,1,0,10
"131",131,1,0,10
"132",132,1,0,10
"133",133,2,0,10
"134",134,1,0,10
"135",135,1,0,10
"136",136,1,0,10
"137",137,1,0,10
"138",138,1,0,10
"139",139,1,0,10
"140",140,2,0,10
"141",141,1,0,10
"142",142,2,0,10
"143",143,1,0,10
"144",144,1,0,10
"145",145,1,0,10
"146",146,1,0,10
"147",147,1,0,10
"148",148,1,0,10
"149",149,1,1,11
"150",150,1,0,11
"151",151,1,0,11
"152",152,1,0,11
"153",153,2,0,11
"154",154,1,0,11
"155",155,2,0,11
"156",156,1,0,11
"157",157,1,0,11
"158",158,1,0,11
"159",159,1,0,11
"160",160,2,0,11
"161",161,1,0,11
"162",162,1,0,11
"163",163,2,0,11
"164",164,1,0,11
"165",165,1,0,11
"166",166,1,0,11
"167",167,1,0,11
"168",168,1,0,11
"169",169,1,0,11
"170",170,1,0,11
"171",171,1,0,11
"172",172,1,0,11
"173",173,1,0,11
"174",174,1,0,11
"175",175,1,0,11
"176",176,1,0,11
"177",177,2,0,11
"178",178,1,0,11
"179",179,1,0,11
"180",180,2,0,11
"181",181,1,0,11
"182",182,1,0,11
"183",183,2,0,11
"184",184,1,0,11
"185",185,1,0,11
"186",186,1,0,11
"187",187,1,0,11
"188",188,1,0,11
"189",189,1,0,11
"190",190,1,0,11
"191",191,1,0,11
"192",192,1,0,11
"193",193,1,0,11
"194",194,1,0,11
"195",195,2,0,11
"196",196,1,0,11
"197",197,1,0,11
"198",198,1,0,11
"199",199,2,1,12
"200",200,1,0,12
"201",201,2,0,12
"202",202,1,0,12
"203",203,1,0,12
"204",204,2,0,12
"205",205,1,0,12
"206",206,1,0,12
"207",207,2,0,12
"208",208,1,0,12
"209",209,2,0,12
"210",210,1,0,12
"211",211,1,0,12
"212",212,1,0,12
"213",213,1,0,12
"214",214,1,1,13
"215",215,1,0,13
"216",216,1,0,13
"217",217,2,0,13
"218",218,2,0,13
"219",219,2,0,13
"220",220,1,0,13
"221",221,1,0,13
"222",222,1,0,13
"223",223,1,0,13
"224",224,1,0,13
"225",225,1,0,13
"226",226,1,0,13
"227",227,1,0,13
"228",228,1,0,13
"229",229,2,0,13
"230",230,1,0,13
"231",231,1,0,13
"232",232,1,0,13
"233",233,1,0,13
"234",234,2,0,13
"235",235,2,0,13
"236",236,2,0,13
"237",237,1,0,13
"238",238,1,0,13
"239",239,2,0,13
"240",240,2,0,13
"241",241,1,0,13
"242",242,1,0,13
"243",243,1,0,13
"244",244,1,1,14
"245",245,1,0,14
"246",246,1,0,14
"247",247,2,0,14
"248",248,1,0,14
"249",249,1,0,14
"250",250,1,0,14
"251",251,1,0,14
"252",252,2,0,14
"253",253,1,0,14
"254",254,1,0,14
"255",255,1,0,14
"256",256,2,0,14
"257",257,2,0,14
"258",258,1,0,14
"259",259,1,0,14
"260",260,1,0,14
