"","times","ChosenArm","Reward","CumulativeReward","pA","wins.by.A.timeline"
"145",145,1,0,6,0.450166002687522,0
"146",146,2,0,6,0.450166002687522,-1
"147",147,1,0,6,0.450166002687522,0
"148",148,2,0,6,0.450166002687522,-1
"149",149,1,1,7,0.450166002687522,0
"150",150,2,0,7,0.47502081252106,-1
"151",151,2,0,7,0.47502081252106,-1
"152",152,1,0,7,0.47502081252106,1
"153",153,2,0,7,0.47502081252106,-1
"154",154,1,0,7,0.47502081252106,0
"155",155,1,0,7,0.47502081252106,0
"156",156,1,0,7,0.47502081252106,0
"157",157,1,0,7,0.47502081252106,0
"158",158,2,0,7,0.47502081252106,-1
"159",159,2,0,7,0.47502081252106,-1
"160",160,2,0,7,0.47502081252106,-1
"161",161,1,0,7,0.47502081252106,0
"162",162,1,0,7,0.47502081252106,0
"163",163,1,0,7,0.47502081252106,0
"164",164,1,1,8,0.47502081252106,0
"165",165,1,0,8,0.5,1
"166",166,2,0,8,0.5,-1
"167",167,2,0,8,0.5,-1
"168",168,1,0,8,0.5,0
"169",169,2,1,9,0.5,-1
"170",170,2,0,9,0.47502081252106,-1
"171",171,2,0,9,0.47502081252106,-1
"172",172,2,0,9,0.47502081252106,-1
"173",173,1,0,9,0.47502081252106,0
"174",174,1,0,9,0.47502081252106,0
"175",175,1,0,9,0.47502081252106,0
"176",176,2,0,9,0.47502081252106,-1
"177",177,1,0,9,0.47502081252106,0
"178",178,2,0,9,0.47502081252106,-1
"179",179,2,0,9,0.47502081252106,-1
"180",180,1,0,9,0.47502081252106,0
"181",181,2,0,9,0.47502081252106,-1
"182",182,1,0,9,0.47502081252106,0
"183",183,2,0,9,0.47502081252106,-1
"184",184,2,0,9,0.47502081252106,-1
"185",185,1,0,9,0.47502081252106,0
"186",186,1,0,9,0.47502081252106,0
"187",187,2,0,9,0.47502081252106,-1
"188",188,2,0,9,0.47502081252106,-1
"189",189,2,0,9,0.47502081252106,-1
"190",190,2,0,9,0.47502081252106,-1
"191",191,2,0,9,0.47502081252106,-1
"192",192,1,0,9,0.47502081252106,0
"193",193,2,0,9,0.47502081252106,-1
"194",194,1,0,9,0.47502081252106,0
"195",195,2,0,9,0.47502081252106,-1
"196",196,2,0,9,0.47502081252106,-1
"197",197,2,0,9,0.47502081252106,-1
"198",198,2,0,9,0.47502081252106,-1
"199",199,2,0,9,0.47502081252106,-1
"200",200,1,0,9,0.47502081252106,0
"201",201,1,0,9,0.47502081252106,0
"202",202,1,0,9,0.47502081252106,0
"203",203,2,0,9,0.47502081252106,-1
"204",204,2,0,9,0.47502081252106,-1
"205",205,1,0,9,0.47502081252106,0
"206",206,2,0,9,0.47502081252106,-1
"207",207,1,0,9,0.47502081252106,0
"208",208,2,0,9,0.47502081252106,-1
"209",209,1,0,9,0.47502081252106,0
"210",210,1,0,9,0.47502081252106,0
"211",211,2,0,9,0.47502081252106,-1
"212",212,1,0,9,0.47502081252106,0
"213",213,1,1,10,0.47502081252106,0
"214",214,2,0,10,0.5,-1
"215",215,2,0,10,0.5,-1
"216",216,2,0,10,0.5,-1
"217",217,2,0,10,0.5,-1
"218",218,2,0,10,0.5,-1
"219",219,1,0,10,0.5,1
"220",220,1,0,10,0.5,0
"221",221,1,0,10,0.5,0
"222",222,2,0,10,0.5,-1
"223",223,1,0,10,0.5,0
"224",224,1,0,10,0.5,0
"225",225,2,0,10,0.5,-1
"226",226,1,0,10,0.5,0
"227",227,1,0,10,0.5,0
"228",228,1,0,10,0.5,0
"229",229,1,0,10,0.5,0
"230",230,2,0,10,0.5,-1
"231",231,2,0,10,0.5,-1
"232",232,2,0,10,0.5,-1
"233",233,1,0,10,0.5,0
"234",234,2,0,10,0.5,-1
"235",235,1,0,10,0.5,0
"236",236,1,0,10,0.5,0
"237",237,2,0,10,0.5,-1
"238",238,2,0,10,0.5,-1
"239",239,1,0,10,0.5,0
"240",240,2,0,10,0.5,-1
"241",241,2,0,10,0.5,-1
"242",242,1,0,10,0.5,0
"243",243,2,0,10,0.5,-1
"244",244,1,0,10,0.5,0
"245",245,1,0,10,0.5,0
"246",246,1,0,10,0.5,0
"247",247,2,0,10,0.5,-1
"248",248,1,0,10,0.5,0
"249",249,2,0,10,0.5,-1
"250",250,2,0,10,0.5,-1
"251",251,1,0,10,0.5,0
"252",252,1,0,10,0.5,0
"253",253,1,0,10,0.5,0
"254",254,1,0,10,0.5,0
"255",255,1,0,10,0.5,0
"256",256,1,0,10,0.5,0
"257",257,1,0,10,0.5,0
"258",258,2,0,10,0.5,-1
"259",259,1,0,10,0.5,0
"260",260,1,0,10,0.5,0
"261",261,1,0,10,0.5,0
"262",262,1,1,11,0.5,0
"263",263,2,0,11,0.52497918747894,-1
"264",264,2,0,11,0.52497918747894,-1
"265",265,2,0,11,0.52497918747894,-1
"266",266,2,0,11,0.52497918747894,-1
"267",267,1,0,11,0.52497918747894,1
"268",268,1,0,11,0.52497918747894,0
"269",269,2,0,11,0.52497918747894,-1
"270",270,2,0,11,0.52497918747894,-1
"271",271,2,0,11,0.52497918747894,-1
"272",272,2,0,11,0.52497918747894,-1
"273",273,2,0,11,0.52497918747894,-1
"274",274,1,0,11,0.52497918747894,0
"275",275,2,0,11,0.52497918747894,-1
"276",276,1,0,11,0.52497918747894,0
"277",277,2,0,11,0.52497918747894,-1
"278",278,1,0,11,0.52497918747894,0
"279",279,2,0,11,0.52497918747894,-1
"280",280,2,0,11,0.52497918747894,-1
"281",281,2,0,11,0.52497918747894,-1
"282",282,2,0,11,0.52497918747894,-1
"283",283,1,0,11,0.52497918747894,0
"284",284,1,0,11,0.52497918747894,0
"285",285,2,0,11,0.52497918747894,-1
"286",286,1,0,11,0.52497918747894,0
"287",287,2,0,11,0.52497918747894,-1
"288",288,1,0,11,0.52497918747894,0
"289",289,2,0,11,0.52497918747894,-1
"290",290,2,0,11,0.52497918747894,-1
"291",291,1,0,11,0.52497918747894,0
"292",292,2,0,11,0.52497918747894,-1
"293",293,1,0,11,0.52497918747894,0
"294",294,1,0,11,0.52497918747894,0
"295",295,2,0,11,0.52497918747894,-1
"296",296,1,0,11,0.52497918747894,0
"297",297,2,0,11,0.52497918747894,-1
"298",298,1,1,12,0.52497918747894,0
"299",299,2,0,12,0.549833997312478,-1
"300",300,2,0,12,0.549833997312478,-1
"301",301,1,0,12,0.549833997312478,1
"302",302,1,0,12,0.549833997312478,0
"303",303,1,0,12,0.549833997312478,0
"304",304,2,0,12,0.549833997312478,-1
"305",305,1,0,12,0.549833997312478,0
"306",306,2,0,12,0.549833997312478,-1
"307",307,1,0,12,0.549833997312478,0
"308",308,1,0,12,0.549833997312478,0
"309",309,1,0,12,0.549833997312478,0
"310",310,2,0,12,0.549833997312478,-1
"311",311,2,0,12,0.549833997312478,-1
"312",312,2,0,12,0.549833997312478,-1
"313",313,1,0,12,0.549833997312478,0
"314",314,1,0,12,0.549833997312478,0
"315",315,2,0,12,0.549833997312478,-1
"316",316,2,0,12,0.549833997312478,-1
"317",317,1,0,12,0.549833997312478,0
"318",318,2,0,12,0.549833997312478,-1
"319",319,1,0,12,0.549833997312478,0
"320",320,2,0,12,0.549833997312478,-1
"321",321,1,0,12,0.549833997312478,0
"322",322,2,0,12,0.549833997312478,-1
"323",323,1,0,12,0.549833997312478,0
"324",324,2,0,12,0.549833997312478,-1
"325",325,1,0,12,0.549833997312478,0
"326",326,2,0,12,0.549833997312478,-1
"327",327,1,0,12,0.549833997312478,0
"328",328,1,0,12,0.549833997312478,0
"329",329,2,0,12,0.549833997312478,-1
"330",330,1,0,12,0.549833997312478,0
"331",331,1,1,13,0.549833997312478,0
"332",332,1,0,13,0.574442516811659,1
"333",333,1,0,13,0.574442516811659,0
"334",334,1,0,13,0.574442516811659,0
"335",335,1,0,13,0.574442516811659,0
"336",336,1,0,13,0.574442516811659,0
"337",337,1,0,13,0.574442516811659,0
"338",338,2,0,13,0.574442516811659,-1
"339",339,2,0,13,0.574442516811659,-1
"340",340,1,0,13,0.574442516811659,0
"341",341,1,0,13,0.574442516811659,0
"342",342,2,0,13,0.574442516811659,-1
"343",343,1,0,13,0.574442516811659,0
"344",344,1,0,13,0.574442516811659,0
"345",345,2,0,13,0.574442516811659,-1
"346",346,1,0,13,0.574442516811659,0
"347",347,1,0,13,0.574442516811659,0
"348",348,1,0,13,0.574442516811659,0
"349",349,2,0,13,0.574442516811659,-1
"350",350,2,0,13,0.574442516811659,-1
"351",351,1,0,13,0.574442516811659,0
"352",352,2,0,13,0.574442516811659,-1
"353",353,1,0,13,0.574442516811659,0
"354",354,1,0,13,0.574442516811659,0
"355",355,1,0,13,0.574442516811659,0
"356",356,1,0,13,0.574442516811659,0
"357",357,2,0,13,0.574442516811659,-1
"358",358,2,0,13,0.574442516811659,-1
"359",359,1,0,13,0.574442516811659,0
"360",360,2,0,13,0.574442516811659,-1
"361",361,1,0,13,0.574442516811659,0
"362",362,1,0,13,0.574442516811659,0
"363",363,2,0,13,0.574442516811659,-1
"364",364,1,0,13,0.574442516811659,0
"365",365,1,0,13,0.574442516811659,0
"366",366,2,0,13,0.574442516811659,-1
"367",367,2,0,13,0.574442516811659,-1
"368",368,1,0,13,0.574442516811659,0
"369",369,2,0,13,0.574442516811659,-1
"370",370,1,0,13,0.574442516811659,0
"371",371,2,0,13,0.574442516811659,-1
"372",372,1,0,13,0.574442516811659,0
"373",373,2,0,13,0.574442516811659,-1
"374",374,1,0,13,0.574442516811659,0
"375",375,1,0,13,0.574442516811659,0
"376",376,2,0,13,0.574442516811659,-1
"377",377,1,0,13,0.574442516811659,0
"378",378,2,0,13,0.574442516811659,-1
"379",379,2,0,13,0.574442516811659,-1
"380",380,2,0,13,0.574442516811659,-1
"381",381,1,0,13,0.574442516811659,0
"382",382,2,0,13,0.574442516811659,-1
"383",383,1,0,13,0.574442516811659,0
"384",384,2,0,13,0.574442516811659,-1
"385",385,1,0,13,0.574442516811659,0
"386",386,2,0,13,0.574442516811659,-1
"387",387,1,0,13,0.574442516811659,0
"388",388,1,0,13,0.574442516811659,0
"389",389,1,0,13,0.574442516811659,0
"390",390,2,0,13,0.574442516811659,-1
"391",391,2,0,13,0.574442516811659,-1
"392",392,1,0,13,0.574442516811659,0
"393",393,1,0,13,0.574442516811659,0
"394",394,1,0,13,0.574442516811659,0
"395",395,2,0,13,0.574442516811659,-1
"396",396,1,0,13,0.574442516811659,0
"397",397,1,0,13,0.574442516811659,0
"398",398,1,0,13,0.574442516811659,0
"399",399,1,0,13,0.574442516811659,0
"400",400,2,0,13,0.574442516811659,-1
"401",401,1,0,13,0.574442516811659,0
"402",402,1,0,13,0.574442516811659,0
"403",403,1,0,13,0.574442516811659,0
"404",404,1,0,13,0.574442516811659,0
"405",405,2,0,13,0.574442516811659,-1
"406",406,2,0,13,0.574442516811659,-1
"407",407,1,0,13,0.574442516811659,0
"408",408,1,0,13,0.574442516811659,0
"409",409,1,0,13,0.574442516811659,0
"410",410,1,0,13,0.574442516811659,0
"411",411,2,0,13,0.574442516811659,-1
"412",412,1,0,13,0.574442516811659,0
"413",413,2,0,13,0.574442516811659,-1
"414",414,1,0,13,0.574442516811659,0
"415",415,2,0,13,0.574442516811659,-1
"416",416,1,0,13,0.574442516811659,0
"417",417,1,0,13,0.574442516811659,0
"418",418,2,0,13,0.574442516811659,-1
"419",419,1,0,13,0.574442516811659,0
"420",420,1,1,14,0.574442516811659,0
"421",421,1,1,15,0.598687660112452,1
"422",422,1,0,15,0.622459331201854,1
"423",423,1,0,15,0.622459331201854,0
"424",424,2,0,15,0.622459331201854,-1
"425",425,1,0,15,0.622459331201854,0
"426",426,2,0,15,0.622459331201854,-1
"427",427,1,0,15,0.622459331201854,0
"428",428,2,0,15,0.622459331201854,-1
"429",429,1,0,15,0.622459331201854,0
"430",430,1,0,15,0.622459331201854,0
"431",431,2,0,15,0.622459331201854,-1
"432",432,2,0,15,0.622459331201854,-1
"433",433,1,0,15,0.622459331201854,0
"434",434,1,0,15,0.622459331201854,0
"435",435,1,0,15,0.622459331201854,0
"436",436,2,0,15,0.622459331201854,-1
"437",437,2,0,15,0.622459331201854,-1
"438",438,1,0,15,0.622459331201854,0
"439",439,1,0,15,0.622459331201854,0
"440",440,1,0,15,0.622459331201854,0
"441",441,1,0,15,0.622459331201854,0
"442",442,2,0,15,0.622459331201854,-1
"443",443,1,0,15,0.622459331201854,0
"444",444,1,0,15,0.622459331201854,0
"445",445,1,0,15,0.622459331201854,0
"446",446,2,0,15,0.622459331201854,-1
"447",447,2,0,15,0.622459331201854,-1
"448",448,1,1,16,0.622459331201854,0
"449",449,1,0,16,0.645656306225795,1
"450",450,2,0,16,0.645656306225795,-1
"451",451,1,0,16,0.645656306225795,0
"452",452,1,0,16,0.645656306225795,0
"453",453,2,0,16,0.645656306225795,-1
"454",454,2,0,16,0.645656306225795,-1
"455",455,1,0,16,0.645656306225795,0
"456",456,1,1,17,0.645656306225795,0
"457",457,1,0,17,0.668187772168166,1
"458",458,1,0,17,0.668187772168166,0
"459",459,2,0,17,0.668187772168166,-1
"460",460,1,1,18,0.668187772168166,0
"461",461,2,0,18,0.689974481127613,-1
"462",462,1,0,18,0.689974481127613,1
"463",463,1,0,18,0.689974481127613,0
"464",464,1,0,18,0.689974481127613,0
"465",465,1,1,19,0.689974481127613,0
"466",466,1,0,19,0.710949502625004,1
"467",467,1,0,19,0.710949502625004,0
"468",468,1,0,19,0.710949502625004,0
"469",469,1,0,19,0.710949502625004,0
"470",470,1,0,19,0.710949502625004,0
"471",471,2,0,19,0.710949502625004,-1
"472",472,1,0,19,0.710949502625004,0
"473",473,1,0,19,0.710949502625004,0
"474",474,2,0,19,0.710949502625004,-1
"475",475,2,0,19,0.710949502625004,-1
"476",476,2,0,19,0.710949502625004,-1
"477",477,1,0,19,0.710949502625004,0
"478",478,2,0,19,0.710949502625004,-1
"479",479,1,0,19,0.710949502625004,0
"480",480,1,0,19,0.710949502625004,0
"481",481,1,0,19,0.710949502625004,0
"482",482,1,0,19,0.710949502625004,0
"483",483,1,0,19,0.710949502625004,0
"484",484,2,0,19,0.710949502625004,-1
"485",485,1,0,19,0.710949502625004,0
"486",486,2,0,19,0.710949502625004,-1
"487",487,1,0,19,0.710949502625004,0
"488",488,1,0,19,0.710949502625004,0
"489",489,1,0,19,0.710949502625004,0
"490",490,1,0,19,0.710949502625004,0
"491",491,2,0,19,0.710949502625004,-1
"492",492,2,0,19,0.710949502625004,-1
"493",493,1,0,19,0.710949502625004,0
"494",494,2,0,19,0.710949502625004,-1
"495",495,1,0,19,0.710949502625004,0
"496",496,1,0,19,0.710949502625004,0
"497",497,1,0,19,0.710949502625004,0
"498",498,1,0,19,0.710949502625004,0
"499",499,1,0,19,0.710949502625004,0
"500",500,1,0,19,0.710949502625004,0
"501",501,1,0,19,0.710949502625004,0
"502",502,2,0,19,0.710949502625004,-1
"503",503,2,0,19,0.710949502625004,-1
"504",504,1,0,19,0.710949502625004,0
"505",505,1,0,19,0.710949502625004,0
"506",506,1,0,19,0.710949502625004,0
"507",507,2,0,19,0.710949502625004,-1
"508",508,2,0,19,0.710949502625004,-1
"509",509,2,0,19,0.710949502625004,-1
"510",510,1,0,19,0.710949502625004,0
"511",511,2,0,19,0.710949502625004,-1
"512",512,2,0,19,0.710949502625004,-1
"513",513,1,0,19,0.710949502625004,0
"514",514,2,0,19,0.710949502625004,-1
"515",515,1,0,19,0.710949502625004,0
"516",516,1,0,19,0.710949502625004,0
"517",517,1,0,19,0.710949502625004,0
"518",518,1,0,19,0.710949502625004,0
"519",519,1,0,19,0.710949502625004,0
"520",520,1,0,19,0.710949502625004,0
"521",521,1,0,19,0.710949502625004,0
"522",522,1,0,19,0.710949502625004,0
"523",523,2,0,19,0.710949502625004,-1
"524",524,2,0,19,0.710949502625004,-1
"525",525,2,0,19,0.710949502625004,-1
"526",526,2,0,19,0.710949502625004,-1
"527",527,2,0,19,0.710949502625004,-1
"528",528,2,0,19,0.710949502625004,-1
"529",529,2,0,19,0.710949502625004,-1
"530",530,1,0,19,0.710949502625004,0
"531",531,1,0,19,0.710949502625004,0
"532",532,2,0,19,0.710949502625004,-1
"533",533,1,0,19,0.710949502625004,0
"534",534,2,0,19,0.710949502625004,-1
"535",535,1,0,19,0.710949502625004,0
"536",536,1,0,19,0.710949502625004,0
"537",537,2,0,19,0.710949502625004,-1
"538",538,2,0,19,0.710949502625004,-1
"539",539,1,0,19,0.710949502625004,0
"540",540,2,0,19,0.710949502625004,-1
"541",541,1,0,19,0.710949502625004,0
"542",542,1,0,19,0.710949502625004,0
"543",543,1,0,19,0.710949502625004,0
"544",544,1,0,19,0.710949502625004,0
"545",545,1,0,19,0.710949502625004,0
"546",546,1,0,19,0.710949502625004,0
"547",547,1,0,19,0.710949502625004,0
"548",548,1,0,19,0.710949502625004,0
"549",549,1,0,19,0.710949502625004,0
"550",550,1,0,19,0.710949502625004,0
"551",551,1,0,19,0.710949502625004,0
"552",552,1,0,19,0.710949502625004,0
"553",553,1,0,19,0.710949502625004,0
"554",554,1,0,19,0.710949502625004,0
"555",555,2,0,19,0.710949502625004,-1
"556",556,1,0,19,0.710949502625004,0
"557",557,2,0,19,0.710949502625004,-1
"558",558,1,0,19,0.710949502625004,0
"559",559,1,1,20,0.710949502625004,0
"560",560,1,0,20,0.731058578630005,1
"561",561,1,0,20,0.731058578630005,0
"562",562,1,0,20,0.731058578630005,0
"563",563,1,0,20,0.731058578630005,0
"564",564,1,0,20,0.731058578630005,0
"565",565,1,0,20,0.731058578630005,0
"566",566,1,0,20,0.731058578630005,0
"567",567,1,0,20,0.731058578630005,0
"568",568,1,0,20,0.731058578630005,0
"569",569,2,0,20,0.731058578630005,-1
"570",570,1,0,20,0.731058578630005,0
"571",571,1,0,20,0.731058578630005,0
"572",572,2,0,20,0.731058578630005,-1
"573",573,1,0,20,0.731058578630005,0
"574",574,2,0,20,0.731058578630005,-1
"575",575,2,0,20,0.731058578630005,-1
"576",576,1,0,20,0.731058578630005,0
"577",577,1,0,20,0.731058578630005,0
"578",578,2,0,20,0.731058578630005,-1
"579",579,2,0,20,0.731058578630005,-1
"580",580,1,0,20,0.731058578630005,0
"581",581,1,0,20,0.731058578630005,0
"582",582,1,0,20,0.731058578630005,0
"583",583,2,0,20,0.731058578630005,-1
"584",584,1,0,20,0.731058578630005,0
"585",585,1,0,20,0.731058578630005,0
"586",586,1,0,20,0.731058578630005,0
"587",587,1,0,20,0.731058578630005,0
"588",588,1,0,20,0.731058578630005,0
"589",589,2,0,20,0.731058578630005,-1
"590",590,1,0,20,0.731058578630005,0
"591",591,2,0,20,0.731058578630005,-1
"592",592,2,0,20,0.731058578630005,-1
"593",593,2,0,20,0.731058578630005,-1
"594",594,2,0,20,0.731058578630005,-1
"595",595,1,1,21,0.731058578630005,0
"596",596,2,0,21,0.750260105595118,-1
"597",597,2,0,21,0.750260105595118,-1
"598",598,2,0,21,0.750260105595118,-1
"599",599,1,0,21,0.750260105595118,1
"600",600,2,0,21,0.750260105595118,-1
"601",601,1,0,21,0.750260105595118,0
"602",602,1,0,21,0.750260105595118,0
"603",603,1,0,21,0.750260105595118,0
"604",604,1,0,21,0.750260105595118,0
"605",605,1,0,21,0.750260105595118,0
"606",606,1,0,21,0.750260105595118,0
"607",607,2,0,21,0.750260105595118,-1
"608",608,1,0,21,0.750260105595118,0
"609",609,1,0,21,0.750260105595118,0
"610",610,1,0,21,0.750260105595118,0
"611",611,1,0,21,0.750260105595118,0
"612",612,1,0,21,0.750260105595118,0
"613",613,1,0,21,0.750260105595118,0
"614",614,1,0,21,0.750260105595118,0
"615",615,1,0,21,0.750260105595118,0
"616",616,2,0,21,0.750260105595118,-1
"617",617,2,0,21,0.750260105595118,-1
"618",618,1,0,21,0.750260105595118,0
"619",619,1,0,21,0.750260105595118,0
"620",620,1,0,21,0.750260105595118,0
"621",621,1,0,21,0.750260105595118,0
"622",622,1,0,21,0.750260105595118,0
"623",623,1,0,21,0.750260105595118,0
"624",624,1,0,21,0.750260105595118,0
"625",625,1,0,21,0.750260105595118,0
"626",626,2,0,21,0.750260105595118,-1
"627",627,1,0,21,0.750260105595118,0
"628",628,1,0,21,0.750260105595118,0
"629",629,1,0,21,0.750260105595118,0
"630",630,1,0,21,0.750260105595118,0
"631",631,1,0,21,0.750260105595118,0
"632",632,1,0,21,0.750260105595118,0
"633",633,1,0,21,0.750260105595118,0
"634",634,2,0,21,0.750260105595118,-1
"635",635,1,0,21,0.750260105595118,0
"636",636,1,0,21,0.750260105595118,0
"637",637,1,0,21,0.750260105595118,0
"638",638,2,0,21,0.750260105595118,-1
"639",639,1,0,21,0.750260105595118,0
"640",640,2,0,21,0.750260105595118,-1
"641",641,2,0,21,0.750260105595118,-1
"642",642,1,0,21,0.750260105595118,0
"643",643,1,0,21,0.750260105595118,0
"644",644,2,0,21,0.750260105595118,-1
"645",645,1,0,21,0.750260105595118,0
"646",646,1,0,21,0.750260105595118,0
"647",647,1,0,21,0.750260105595118,0
"648",648,1,0,21,0.750260105595118,0
"649",649,1,0,21,0.750260105595118,0
"650",650,1,0,21,0.750260105595118,0
"651",651,1,0,21,0.750260105595118,0
"652",652,2,0,21,0.750260105595118,-1
"653",653,2,0,21,0.750260105595118,-1
"654",654,1,0,21,0.750260105595118,0
"655",655,1,0,21,0.750260105595118,0
"656",656,2,0,21,0.750260105595118,-1
"657",657,1,0,21,0.750260105595118,0
"658",658,2,0,21,0.750260105595118,-1
"659",659,1,0,21,0.750260105595118,0
"660",660,2,0,21,0.750260105595118,-1
"661",661,1,0,21,0.750260105595118,0
"662",662,2,0,21,0.750260105595118,-1
"663",663,2,0,21,0.750260105595118,-1
"664",664,1,0,21,0.750260105595118,0
"665",665,1,0,21,0.750260105595118,0
"666",666,1,0,21,0.750260105595118,0
"667",667,2,0,21,0.750260105595118,-1
"668",668,2,0,21,0.750260105595118,-1
"669",669,2,0,21,0.750260105595118,-1
"670",670,2,0,21,0.750260105595118,-1
"671",671,1,0,21,0.750260105595118,0
"672",672,1,0,21,0.750260105595118,0
"673",673,1,0,21,0.750260105595118,0
"674",674,1,0,21,0.750260105595118,0
