"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,1,0,0
"5",5,2,0,0
"6",6,2,0,0
"7",7,2,0,0
"8",8,1,0,0
"9",9,1,1,1
"10",10,2,0,1
"11",11,1,0,1
"12",12,1,1,2
"13",13,2,0,2
"14",14,1,0,2
"15",15,2,0,2
"16",16,2,0,2
"17",17,2,0,2
"18",18,2,0,2
"19",19,1,0,2
"20",20,2,0,2
"21",21,2,1,3
"22",22,1,0,3
"23",23,1,0,3
"24",24,2,0,3
"25",25,2,1,4
"26",26,2,1,5
"27",27,2,0,5
"28",28,2,0,5
"29",29,2,0,5
"30",30,1,0,5
"31",31,1,0,5
"32",32,2,0,5
"33",33,2,1,6
"34",34,2,1,7
"35",35,1,0,7
"36",36,1,1,8
"37",37,1,0,8
"38",38,1,0,8
"39",39,2,1,9
"40",40,2,1,10
"41",41,2,1,11
"42",42,2,1,12
"43",43,1,0,12
"44",44,1,0,12
"45",45,2,1,13
"46",46,1,0,13
"47",47,2,1,14
"48",48,2,1,15
"49",49,2,1,16
"50",50,2,1,17
"51",51,1,0,17
"52",52,2,0,17
"53",53,2,1,18
"54",54,1,0,18
"55",55,2,1,19
"56",56,2,1,20
"57",57,2,1,21
"58",58,1,0,21
"59",59,2,1,22
"60",60,2,0,22
"61",61,2,0,22
"62",62,2,0,22
"63",63,1,0,22
"64",64,1,0,22
"65",65,1,0,22
"66",66,2,0,22
"67",67,2,0,22
"68",68,2,0,22
"69",69,2,1,23
"70",70,2,1,24
"71",71,2,1,25
"72",72,1,0,25
"73",73,1,0,25
"74",74,2,1,26
"75",75,2,1,27
"76",76,2,1,28
"77",77,2,1,29
"78",78,2,1,30
"79",79,2,0,30
"80",80,2,0,30
"81",81,2,0,30
"82",82,2,0,30
"83",83,2,0,30
"84",84,2,0,30
"85",85,2,0,30
"86",86,2,0,30
"87",87,2,0,30
"88",88,2,0,30
"89",89,2,1,31
"90",90,2,0,31
"91",91,2,0,31
"92",92,2,0,31
"93",93,2,0,31
"94",94,1,0,31
"95",95,2,0,31
"96",96,1,0,31
"97",97,2,0,31
"98",98,2,0,31
"99",99,2,0,31
"100",100,2,0,31
