"","times","ChosenArm","Reward","CumulativeReward","pA","wins.by.A.timeline"
"1",1,1,0,0,0.5,0
"2",2,2,1,1,0.5,-1
"3",3,1,0,1,0.47502081252106,0
"4",4,1,0,1,0.47502081252106,0
"5",5,2,0,1,0.47502081252106,-1
"6",6,2,0,1,0.47502081252106,-1
"7",7,2,0,1,0.47502081252106,-1
"8",8,2,0,1,0.47502081252106,-1
"9",9,1,0,1,0.47502081252106,0
"10",10,1,0,1,0.47502081252106,0
"11",11,2,0,1,0.47502081252106,-1
"12",12,1,0,1,0.47502081252106,0
"13",13,2,1,2,0.47502081252106,-1
"14",14,2,0,2,0.450166002687522,-1
"15",15,2,0,2,0.450166002687522,-1
"16",16,2,1,3,0.450166002687522,-1
"17",17,1,0,3,0.425557483188341,0
"18",18,1,0,3,0.425557483188341,0
"19",19,2,0,3,0.425557483188341,-1
"20",20,2,0,3,0.425557483188341,-1
"21",21,2,0,3,0.425557483188341,-1
"22",22,1,0,3,0.425557483188341,0
"23",23,1,0,3,0.425557483188341,0
"24",24,1,0,3,0.425557483188341,0
"25",25,2,0,3,0.425557483188341,-1
"26",26,2,0,3,0.425557483188341,-1
"27",27,2,0,3,0.425557483188341,-1
"28",28,2,0,3,0.425557483188341,-1
"29",29,1,0,3,0.425557483188341,0
"30",30,2,0,3,0.425557483188341,-1
"31",31,1,0,3,0.425557483188341,0
"32",32,2,0,3,0.425557483188341,-1
"33",33,1,0,3,0.425557483188341,0
"34",34,2,0,3,0.425557483188341,-1
"35",35,1,1,4,0.425557483188341,0
"36",36,1,0,4,0.450166002687522,0
"37",37,2,0,4,0.450166002687522,-1
"38",38,2,0,4,0.450166002687522,-1
"39",39,1,0,4,0.450166002687522,0
"40",40,1,0,4,0.450166002687522,0
"41",41,2,0,4,0.450166002687522,-1
"42",42,2,0,4,0.450166002687522,-1
"43",43,1,0,4,0.450166002687522,0
"44",44,2,0,4,0.450166002687522,-1
"45",45,2,0,4,0.450166002687522,-1
"46",46,2,0,4,0.450166002687522,-1
"47",47,2,0,4,0.450166002687522,-1
"48",48,1,0,4,0.450166002687522,0
"49",49,2,0,4,0.450166002687522,-1
"50",50,1,0,4,0.450166002687522,0
"51",51,2,0,4,0.450166002687522,-1
"52",52,1,0,4,0.450166002687522,0
"53",53,2,0,4,0.450166002687522,-1
"54",54,2,0,4,0.450166002687522,-1
"55",55,2,0,4,0.450166002687522,-1
"56",56,1,0,4,0.450166002687522,0
"57",57,2,0,4,0.450166002687522,-1
"58",58,2,0,4,0.450166002687522,-1
"59",59,2,0,4,0.450166002687522,-1
"60",60,1,0,4,0.450166002687522,0
"61",61,1,0,4,0.450166002687522,0
"62",62,2,0,4,0.450166002687522,-1
"63",63,1,0,4,0.450166002687522,0
"64",64,2,0,4,0.450166002687522,-1
"65",65,2,0,4,0.450166002687522,-1
"66",66,2,0,4,0.450166002687522,-1
"67",67,1,0,4,0.450166002687522,0
"68",68,2,0,4,0.450166002687522,-1
"69",69,1,0,4,0.450166002687522,0
"70",70,1,0,4,0.450166002687522,0
"71",71,2,0,4,0.450166002687522,-1
"72",72,1,0,4,0.450166002687522,0
"73",73,2,0,4,0.450166002687522,-1
"74",74,2,0,4,0.450166002687522,-1
"75",75,2,0,4,0.450166002687522,-1
"76",76,2,0,4,0.450166002687522,-1
"77",77,1,1,5,0.450166002687522,0
"78",78,1,0,5,0.47502081252106,0
"79",79,1,0,5,0.47502081252106,0
"80",80,1,0,5,0.47502081252106,0
"81",81,2,0,5,0.47502081252106,-1
"82",82,1,0,5,0.47502081252106,0
"83",83,1,0,5,0.47502081252106,0
"84",84,1,0,5,0.47502081252106,0
"85",85,2,0,5,0.47502081252106,-1
"86",86,2,0,5,0.47502081252106,-1
"87",87,2,1,6,0.47502081252106,-1
"88",88,1,0,6,0.450166002687522,0
"89",89,2,0,6,0.450166002687522,-1
"90",90,1,0,6,0.450166002687522,0
"91",91,2,0,6,0.450166002687522,-1
"92",92,2,0,6,0.450166002687522,-1
"93",93,2,0,6,0.450166002687522,-1
"94",94,1,0,6,0.450166002687522,0
"95",95,1,0,6,0.450166002687522,0
"96",96,2,0,6,0.450166002687522,-1
"97",97,2,0,6,0.450166002687522,-1
"98",98,1,0,6,0.450166002687522,0
"99",99,1,0,6,0.450166002687522,0
"100",100,2,0,6,0.450166002687522,-1
"101",101,1,1,7,0.450166002687522,0
"102",102,1,0,7,0.47502081252106,0
"103",103,1,0,7,0.47502081252106,0
"104",104,1,0,7,0.47502081252106,0
"105",105,2,0,7,0.47502081252106,-1
"106",106,1,0,7,0.47502081252106,0
"107",107,2,0,7,0.47502081252106,-1
"108",108,1,0,7,0.47502081252106,0
"109",109,1,0,7,0.47502081252106,0
"110",110,2,0,7,0.47502081252106,-1
"111",111,1,0,7,0.47502081252106,0
"112",112,2,0,7,0.47502081252106,-1
"113",113,2,0,7,0.47502081252106,-1
"114",114,2,0,7,0.47502081252106,-1
"115",115,2,0,7,0.47502081252106,-1
"116",116,2,0,7,0.47502081252106,-1
"117",117,2,0,7,0.47502081252106,-1
"118",118,1,0,7,0.47502081252106,0
"119",119,1,0,7,0.47502081252106,0
"120",120,2,0,7,0.47502081252106,-1
"121",121,2,0,7,0.47502081252106,-1
"122",122,1,0,7,0.47502081252106,0
"123",123,1,0,7,0.47502081252106,0
"124",124,1,0,7,0.47502081252106,0
"125",125,1,0,7,0.47502081252106,0
"126",126,1,0,7,0.47502081252106,0
"127",127,2,0,7,0.47502081252106,-1
"128",128,1,0,7,0.47502081252106,0
"129",129,2,0,7,0.47502081252106,-1
"130",130,1,0,7,0.47502081252106,0
"131",131,2,0,7,0.47502081252106,-1
"132",132,2,0,7,0.47502081252106,-1
"133",133,1,0,7,0.47502081252106,0
"134",134,1,0,7,0.47502081252106,0
"135",135,2,0,7,0.47502081252106,-1
"136",136,1,0,7,0.47502081252106,0
"137",137,1,0,7,0.47502081252106,0
"138",138,1,0,7,0.47502081252106,0
"139",139,1,0,7,0.47502081252106,0
"140",140,1,0,7,0.47502081252106,0
"141",141,2,0,7,0.47502081252106,-1
"142",142,1,0,7,0.47502081252106,0
"143",143,1,0,7,0.47502081252106,0
"144",144,1,0,7,0.47502081252106,0
"145",145,2,0,7,0.47502081252106,-1
"146",146,2,0,7,0.47502081252106,-1
"147",147,1,0,7,0.47502081252106,0
"148",148,1,0,7,0.47502081252106,0
"149",149,2,0,7,0.47502081252106,-1
"150",150,2,0,7,0.47502081252106,-1
"151",151,2,0,7,0.47502081252106,-1
"152",152,2,0,7,0.47502081252106,-1
"153",153,1,0,7,0.47502081252106,0
"154",154,1,1,8,0.47502081252106,0
"155",155,2,0,8,0.5,-1
"156",156,2,0,8,0.5,-1
"157",157,2,0,8,0.5,-1
"158",158,1,0,8,0.5,0
"159",159,1,0,8,0.5,0
"160",160,1,0,8,0.5,0
"161",161,2,0,8,0.5,-1
"162",162,1,0,8,0.5,0
"163",163,2,0,8,0.5,-1
"164",164,1,0,8,0.5,0
"165",165,1,0,8,0.5,0
"166",166,2,0,8,0.5,-1
"167",167,2,0,8,0.5,-1
"168",168,2,0,8,0.5,-1
"169",169,1,0,8,0.5,0
"170",170,2,0,8,0.5,-1
"171",171,1,0,8,0.5,0
"172",172,1,0,8,0.5,0
"173",173,2,0,8,0.5,-1
"174",174,1,0,8,0.5,0
"175",175,2,0,8,0.5,-1
"176",176,2,0,8,0.5,-1
"177",177,2,0,8,0.5,-1
"178",178,1,0,8,0.5,0
"179",179,2,0,8,0.5,-1
"180",180,1,0,8,0.5,0
"181",181,1,0,8,0.5,0
"182",182,1,0,8,0.5,0
"183",183,2,0,8,0.5,-1
"184",184,2,0,8,0.5,-1
"185",185,2,0,8,0.5,-1
"186",186,2,0,8,0.5,-1
"187",187,1,0,8,0.5,0
"188",188,1,0,8,0.5,0
"189",189,1,0,8,0.5,0
"190",190,2,0,8,0.5,-1
"191",191,2,0,8,0.5,-1
"192",192,2,0,8,0.5,-1
"193",193,2,0,8,0.5,-1
"194",194,1,0,8,0.5,0
"195",195,1,1,9,0.5,0
"196",196,2,0,9,0.52497918747894,-1
"197",197,1,0,9,0.52497918747894,0
"198",198,1,0,9,0.52497918747894,0
"199",199,1,0,9,0.52497918747894,0
"200",200,1,0,9,0.52497918747894,0
"201",201,1,0,9,0.52497918747894,0
"202",202,1,0,9,0.52497918747894,0
"203",203,1,0,9,0.52497918747894,0
"204",204,1,0,9,0.52497918747894,0
"205",205,2,1,10,0.52497918747894,-1
"206",206,1,0,10,0.5,0
"207",207,2,0,10,0.5,-1
"208",208,1,0,10,0.5,0
"209",209,2,0,10,0.5,-1
"210",210,1,0,10,0.5,0
"211",211,2,0,10,0.5,-1
"212",212,2,0,10,0.5,-1
"213",213,2,0,10,0.5,-1
"214",214,1,0,10,0.5,0
"215",215,2,0,10,0.5,-1
"216",216,1,1,11,0.5,0
"217",217,1,0,11,0.52497918747894,0
"218",218,2,0,11,0.52497918747894,-1
"219",219,2,0,11,0.52497918747894,-1
"220",220,2,0,11,0.52497918747894,-1
"221",221,2,0,11,0.52497918747894,-1
"222",222,1,0,11,0.52497918747894,0
"223",223,2,0,11,0.52497918747894,-1
"224",224,2,0,11,0.52497918747894,-1
"225",225,1,0,11,0.52497918747894,0
"226",226,1,0,11,0.52497918747894,0
"227",227,1,0,11,0.52497918747894,0
"228",228,1,0,11,0.52497918747894,0
"229",229,2,0,11,0.52497918747894,-1
"230",230,1,0,11,0.52497918747894,0
"231",231,2,0,11,0.52497918747894,-1
"232",232,2,0,11,0.52497918747894,-1
"233",233,1,0,11,0.52497918747894,0
"234",234,2,0,11,0.52497918747894,-1
"235",235,2,0,11,0.52497918747894,-1
"236",236,1,0,11,0.52497918747894,0
"237",237,1,0,11,0.52497918747894,0
"238",238,2,0,11,0.52497918747894,-1
"239",239,1,0,11,0.52497918747894,0
"240",240,1,0,11,0.52497918747894,0
"241",241,1,0,11,0.52497918747894,0
"242",242,2,0,11,0.52497918747894,-1
"243",243,2,0,11,0.52497918747894,-1
"244",244,2,0,11,0.52497918747894,-1
"245",245,1,0,11,0.52497918747894,0
"246",246,1,0,11,0.52497918747894,0
"247",247,1,0,11,0.52497918747894,0
"248",248,1,0,11,0.52497918747894,0
"249",249,1,0,11,0.52497918747894,0
"250",250,2,0,11,0.52497918747894,-1
"251",251,2,0,11,0.52497918747894,-1
"252",252,2,0,11,0.52497918747894,-1
"253",253,2,0,11,0.52497918747894,-1
"254",254,1,0,11,0.52497918747894,0
"255",255,2,0,11,0.52497918747894,-1
"256",256,1,0,11,0.52497918747894,0
"257",257,1,0,11,0.52497918747894,0
"258",258,2,0,11,0.52497918747894,-1
"259",259,1,0,11,0.52497918747894,0
"260",260,1,1,12,0.52497918747894,0
"261",261,1,0,12,0.549833997312478,0
"262",262,1,0,12,0.549833997312478,0
"263",263,2,0,12,0.549833997312478,-1
"264",264,1,0,12,0.549833997312478,0
"265",265,1,0,12,0.549833997312478,0
"266",266,2,0,12,0.549833997312478,-1
"267",267,2,0,12,0.549833997312478,-1
"268",268,1,0,12,0.549833997312478,0
"269",269,1,0,12,0.549833997312478,0
"270",270,2,0,12,0.549833997312478,-1
"271",271,1,0,12,0.549833997312478,0
"272",272,1,0,12,0.549833997312478,0
"273",273,2,0,12,0.549833997312478,-1
"274",274,1,0,12,0.549833997312478,0
"275",275,1,0,12,0.549833997312478,0
"276",276,1,0,12,0.549833997312478,0
"277",277,2,0,12,0.549833997312478,-1
"278",278,1,0,12,0.549833997312478,0
"279",279,1,0,12,0.549833997312478,0
"280",280,1,0,12,0.549833997312478,0
"281",281,2,0,12,0.549833997312478,-1
"282",282,2,0,12,0.549833997312478,-1
"283",283,1,0,12,0.549833997312478,0
"284",284,2,0,12,0.549833997312478,-1
"285",285,1,0,12,0.549833997312478,0
"286",286,1,0,12,0.549833997312478,0
"287",287,2,0,12,0.549833997312478,-1
"288",288,1,0,12,0.549833997312478,0
"289",289,2,0,12,0.549833997312478,-1
"290",290,2,0,12,0.549833997312478,-1
"291",291,2,0,12,0.549833997312478,-1
"292",292,1,1,13,0.549833997312478,0
"293",293,1,0,13,0.574442516811659,0
"294",294,2,0,13,0.574442516811659,-1
"295",295,2,0,13,0.574442516811659,-1
"296",296,2,0,13,0.574442516811659,-1
"297",297,1,0,13,0.574442516811659,0
"298",298,1,0,13,0.574442516811659,0
"299",299,1,0,13,0.574442516811659,0
"300",300,2,0,13,0.574442516811659,-1
"301",301,1,0,13,0.574442516811659,0
"302",302,2,0,13,0.574442516811659,-1
"303",303,1,0,13,0.574442516811659,0
"304",304,1,0,13,0.574442516811659,0
"305",305,1,0,13,0.574442516811659,0
"306",306,1,0,13,0.574442516811659,0
"307",307,1,0,13,0.574442516811659,0
"308",308,1,0,13,0.574442516811659,0
"309",309,1,0,13,0.574442516811659,0
"310",310,1,0,13,0.574442516811659,0
"311",311,2,0,13,0.574442516811659,-1
"312",312,1,0,13,0.574442516811659,0
"313",313,1,0,13,0.574442516811659,0
"314",314,2,0,13,0.574442516811659,-1
"315",315,2,0,13,0.574442516811659,-1
"316",316,1,0,13,0.574442516811659,0
"317",317,1,0,13,0.574442516811659,0
"318",318,2,0,13,0.574442516811659,-1
"319",319,1,0,13,0.574442516811659,0
"320",320,2,0,13,0.574442516811659,-1
"321",321,2,0,13,0.574442516811659,-1
"322",322,1,0,13,0.574442516811659,0
"323",323,1,0,13,0.574442516811659,0
"324",324,1,0,13,0.574442516811659,0
"325",325,2,0,13,0.574442516811659,-1
"326",326,1,0,13,0.574442516811659,0
"327",327,1,0,13,0.574442516811659,0
"328",328,2,0,13,0.574442516811659,-1
"329",329,1,0,13,0.574442516811659,0
"330",330,1,1,14,0.574442516811659,0
"331",331,1,0,14,0.598687660112452,0
"332",332,1,1,15,0.598687660112452,0
"333",333,1,0,15,0.622459331201854,0
"334",334,1,0,15,0.622459331201854,0
"335",335,1,0,15,0.622459331201854,0
"336",336,1,0,15,0.622459331201854,0
"337",337,2,0,15,0.622459331201854,-1
"338",338,1,0,15,0.622459331201854,0
"339",339,1,0,15,0.622459331201854,0
"340",340,1,0,15,0.622459331201854,0
"341",341,1,0,15,0.622459331201854,0
"342",342,1,0,15,0.622459331201854,0
"343",343,1,1,16,0.622459331201854,0
"344",344,1,0,16,0.645656306225795,0
"345",345,2,0,16,0.645656306225795,-1
"346",346,2,0,16,0.645656306225795,-1
"347",347,1,0,16,0.645656306225795,0
"348",348,1,0,16,0.645656306225795,0
"349",349,2,0,16,0.645656306225795,-1
"350",350,1,0,16,0.645656306225795,0
"351",351,1,0,16,0.645656306225795,0
"352",352,1,0,16,0.645656306225795,0
"353",353,1,0,16,0.645656306225795,0
"354",354,2,0,16,0.645656306225795,-1
"355",355,1,0,16,0.645656306225795,0
"356",356,1,0,16,0.645656306225795,0
"357",357,2,0,16,0.645656306225795,-1
"358",358,2,0,16,0.645656306225795,-1
"359",359,2,0,16,0.645656306225795,-1
"360",360,1,0,16,0.645656306225795,0
"361",361,1,0,16,0.645656306225795,0
"362",362,1,0,16,0.645656306225795,0
"363",363,1,0,16,0.645656306225795,0
"364",364,1,0,16,0.645656306225795,0
"365",365,1,0,16,0.645656306225795,0
"366",366,1,0,16,0.645656306225795,0
"367",367,1,0,16,0.645656306225795,0
"368",368,1,0,16,0.645656306225795,0
"369",369,2,0,16,0.645656306225795,-1
"370",370,1,0,16,0.645656306225795,0
"371",371,1,0,16,0.645656306225795,0
"372",372,1,0,16,0.645656306225795,0
"373",373,2,0,16,0.645656306225795,-1
"374",374,2,0,16,0.645656306225795,-1
"375",375,2,0,16,0.645656306225795,-1
"376",376,1,0,16,0.645656306225795,0
"377",377,1,0,16,0.645656306225795,0
"378",378,1,0,16,0.645656306225795,0
"379",379,1,0,16,0.645656306225795,0
"380",380,1,0,16,0.645656306225795,0
"381",381,1,0,16,0.645656306225795,0
"382",382,1,0,16,0.645656306225795,0
"383",383,1,0,16,0.645656306225795,0
"384",384,2,0,16,0.645656306225795,-1
"385",385,2,0,16,0.645656306225795,-1
"386",386,1,0,16,0.645656306225795,0
"387",387,1,0,16,0.645656306225795,0
"388",388,2,0,16,0.645656306225795,-1
"389",389,2,0,16,0.645656306225795,-1
"390",390,2,0,16,0.645656306225795,-1
"391",391,1,0,16,0.645656306225795,0
"392",392,2,0,16,0.645656306225795,-1
"393",393,2,0,16,0.645656306225795,-1
"394",394,2,0,16,0.645656306225795,-1
"395",395,2,0,16,0.645656306225795,-1
"396",396,2,0,16,0.645656306225795,-1
"397",397,2,0,16,0.645656306225795,-1
"398",398,2,0,16,0.645656306225795,-1
"399",399,2,0,16,0.645656306225795,-1
"400",400,1,0,16,0.645656306225795,0
"401",401,2,0,16,0.645656306225795,-1
"402",402,1,0,16,0.645656306225795,0
"403",403,1,0,16,0.645656306225795,0
"404",404,1,0,16,0.645656306225795,0
"405",405,2,0,16,0.645656306225795,-1
"406",406,1,0,16,0.645656306225795,0
"407",407,2,0,16,0.645656306225795,-1
"408",408,2,0,16,0.645656306225795,-1
"409",409,1,0,16,0.645656306225795,0
"410",410,1,0,16,0.645656306225795,0
"411",411,1,0,16,0.645656306225795,0
"412",412,1,0,16,0.645656306225795,0
"413",413,1,0,16,0.645656306225795,0
