"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,1,1
"2",2,1,0,1
"3",3,2,0,1
"4",4,1,1,2
"5",5,2,0,2
"6",6,1,0,2
"7",7,2,0,2
"8",8,1,0,2
"9",9,1,0,2
"10",10,2,0,2
"11",11,1,0,2
"12",12,1,1,3
"13",13,2,0,3
"14",14,1,0,3
"15",15,2,0,3
"16",16,2,0,3
"17",17,1,0,3
"18",18,2,0,3
"19",19,2,0,3
"20",20,2,0,3
"21",21,2,0,3
"22",22,1,0,3
"23",23,1,0,3
"24",24,1,0,3
"25",25,2,0,3
"26",26,1,0,3
"27",27,1,0,3
"28",28,2,0,3
"29",29,1,0,3
"30",30,2,0,3
"31",31,1,1,4
"32",32,2,0,4
"33",33,1,0,4
"34",34,1,0,4
"35",35,1,0,4
"36",36,1,0,4
"37",37,1,0,4
"38",38,1,0,4
"39",39,1,0,4
"40",40,2,0,4
"41",41,2,0,4
"42",42,1,0,4
"43",43,1,0,4
"44",44,2,0,4
"45",45,1,0,4
"46",46,1,0,4
"47",47,1,0,4
"48",48,1,0,4
"49",49,1,0,4
"50",50,2,0,4
"51",51,1,0,4
"52",52,1,0,4
"53",53,2,0,4
"54",54,2,0,4
"55",55,1,1,5
"56",56,1,0,5
"57",57,1,0,5
"58",58,1,0,5
"59",59,1,0,5
"60",60,1,0,5
"61",61,1,1,6
"62",62,2,0,6
"63",63,2,0,6
"64",64,2,0,6
"65",65,2,0,6
"66",66,2,0,6
"67",67,1,0,6
"68",68,2,0,6
"69",69,2,0,6
"70",70,1,0,6
"71",71,1,0,6
"72",72,1,0,6
"73",73,1,0,6
"74",74,1,0,6
"75",75,2,0,6
"76",76,2,0,6
"77",77,2,0,6
"78",78,1,0,6
"79",79,1,0,6
"80",80,2,0,6
"81",81,1,0,6
"82",82,1,0,6
"83",83,1,0,6
"84",84,1,0,6
"85",85,1,0,6
"86",86,2,0,6
"87",87,1,0,6
"88",88,2,1,7
"89",89,1,0,7
"90",90,1,0,7
"91",91,1,1,8
"92",92,1,0,8
"93",93,2,0,8
"94",94,1,0,8
"95",95,1,0,8
"96",96,1,0,8
"97",97,1,0,8
"98",98,2,0,8
"99",99,2,1,9
"100",100,2,0,9
"101",101,2,0,9
"102",102,1,0,9
"103",103,1,0,9
"104",104,1,0,9
"105",105,2,0,9
"106",106,2,0,9
"107",107,1,0,9
"108",108,2,0,9
"109",109,1,0,9
"110",110,1,0,9
"111",111,2,0,9
"112",112,2,0,9
"113",113,2,0,9
"114",114,1,0,9
"115",115,2,0,9
"116",116,2,0,9
"117",117,2,0,9
"118",118,2,0,9
"119",119,2,0,9
"120",120,2,0,9
"121",121,2,0,9
"122",122,1,0,9
"123",123,2,0,9
"124",124,2,0,9
"125",125,2,0,9
"126",126,1,0,9
"127",127,2,0,9
"128",128,1,0,9
"129",129,1,0,9
"130",130,1,0,9
"131",131,1,0,9
"132",132,2,0,9
"133",133,1,0,9
"134",134,2,0,9
"135",135,1,0,9
"136",136,2,0,9
"137",137,2,0,9
"138",138,2,0,9
"139",139,2,0,9
"140",140,1,0,9
"141",141,2,0,9
"142",142,2,0,9
"143",143,1,0,9
"144",144,1,0,9
"145",145,1,0,9
"146",146,1,0,9
"147",147,1,0,9
"148",148,1,0,9
"149",149,1,0,9
"150",150,1,0,9
"151",151,1,0,9
"152",152,2,0,9
"153",153,1,0,9
"154",154,1,1,10
"155",155,1,0,10
"156",156,1,0,10
"157",157,1,0,10
"158",158,1,0,10
"159",159,1,0,10
"160",160,2,0,10
"161",161,1,0,10
"162",162,1,0,10
"163",163,1,0,10
"164",164,1,0,10
