"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,1,0,0
"3",3,1,0,0
"4",4,1,0,0
"5",5,1,0,0
"6",6,2,0,0
"7",7,1,0,0
"8",8,2,0,0
"9",9,2,0,0
"10",10,2,0,0
"11",11,2,0,0
"12",12,1,0,0
"13",13,1,0,0
"14",14,1,0,0
"15",15,1,0,0
"16",16,1,1,1
"17",17,2,0,1
"18",18,1,1,2
"19",19,2,0,2
"20",20,2,0,2
"21",21,1,0,2
"22",22,2,0,2
"23",23,2,0,2
"24",24,1,0,2
"25",25,2,0,2
"26",26,2,0,2
"27",27,2,0,2
"28",28,2,0,2
"29",29,1,0,2
"30",30,1,0,2
"31",31,1,0,2
"32",32,2,0,2
"33",33,1,0,2
"34",34,2,0,2
"35",35,1,0,2
"36",36,2,0,2
"37",37,1,0,2
"38",38,1,1,3
"39",39,1,0,3
"40",40,2,1,4
"41",41,1,0,4
"42",42,1,0,4
"43",43,1,0,4
"44",44,2,0,4
"45",45,1,0,4
"46",46,1,0,4
"47",47,2,0,4
"48",48,1,0,4
"49",49,1,0,4
"50",50,2,0,4
"51",51,1,0,4
"52",52,2,0,4
"53",53,1,0,4
"54",54,2,0,4
"55",55,1,0,4
"56",56,1,0,4
"57",57,2,0,4
"58",58,1,0,4
"59",59,2,0,4
"60",60,2,0,4
"61",61,1,0,4
"62",62,2,0,4
"63",63,1,0,4
"64",64,1,0,4
"65",65,1,0,4
"66",66,1,0,4
"67",67,1,0,4
"68",68,2,0,4
"69",69,1,0,4
"70",70,1,0,4
"71",71,2,0,4
"72",72,1,0,4
"73",73,2,0,4
"74",74,1,0,4
"75",75,1,0,4
"76",76,1,0,4
"77",77,1,0,4
"78",78,2,0,4
"79",79,1,0,4
"80",80,2,0,4
"81",81,2,0,4
"82",82,2,0,4
"83",83,1,0,4
"84",84,1,0,4
"85",85,1,0,4
"86",86,1,0,4
"87",87,1,0,4
"88",88,1,0,4
"89",89,1,0,4
"90",90,1,0,4
"91",91,2,0,4
"92",92,1,0,4
"93",93,1,0,4
"94",94,1,0,4
"95",95,2,0,4
"96",96,1,0,4
"97",97,1,0,4
"98",98,1,0,4
"99",99,2,0,4
"100",100,1,0,4
