"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,2,0,0
"4",4,1,0,0
"5",5,1,0,0
"6",6,2,0,0
"7",7,2,0,0
"8",8,2,0,0
"9",9,1,0,0
"10",10,2,0,0
"11",11,2,0,0
"12",12,2,0,0
"13",13,1,0,0
"14",14,2,0,0
"15",15,1,0,0
"16",16,2,0,0
"17",17,1,0,0
"18",18,2,0,0
"19",19,1,0,0
"20",20,1,0,0
"21",21,2,0,0
"22",22,1,0,0
"23",23,1,0,0
"24",24,1,0,0
"25",25,2,0,0
"26",26,2,0,0
"27",27,1,0,0
"28",28,2,0,0
"29",29,1,0,0
"30",30,2,0,0
"31",31,1,0,0
"32",32,2,0,0
"33",33,2,0,0
"34",34,1,0,0
"35",35,2,0,0
"36",36,2,0,0
"37",37,1,0,0
"38",38,1,0,0
"39",39,2,0,0
"40",40,1,0,0
"41",41,2,0,0
"42",42,2,0,0
"43",43,1,0,0
"44",44,1,0,0
"45",45,1,0,0
"46",46,2,0,0
"47",47,2,0,0
"48",48,1,1,1
"49",49,2,0,1
"50",50,2,0,1
"51",51,2,0,1
"52",52,2,0,1
"53",53,2,0,1
"54",54,2,0,1
"55",55,1,1,2
"56",56,1,0,2
"57",57,2,0,2
"58",58,2,0,2
"59",59,1,0,2
"60",60,1,1,3
"61",61,1,0,3
"62",62,2,0,3
"63",63,1,0,3
"64",64,1,0,3
"65",65,2,0,3
"66",66,1,0,3
"67",67,2,0,3
"68",68,2,0,3
"69",69,2,0,3
"70",70,2,0,3
"71",71,1,0,3
"72",72,2,0,3
"73",73,1,0,3
"74",74,2,0,3
"75",75,2,0,3
"76",76,2,0,3
"77",77,1,0,3
"78",78,1,0,3
"79",79,1,0,3
"80",80,1,0,3
"81",81,1,0,3
"82",82,2,0,3
"83",83,1,0,3
"84",84,1,0,3
"85",85,1,0,3
"86",86,2,0,3
"87",87,2,0,3
"88",88,2,0,3
"89",89,1,0,3
"90",90,1,0,3
"91",91,1,0,3
"92",92,1,0,3
"93",93,2,1,4
"94",94,1,0,4
"95",95,1,0,4
"96",96,1,0,4
"97",97,2,0,4
"98",98,2,0,4
"99",99,1,0,4
"100",100,1,0,4
"101",101,1,0,4
"102",102,2,0,4
"103",103,2,0,4
"104",104,1,0,4
"105",105,2,0,4
"106",106,1,0,4
"107",107,2,0,4
"108",108,2,0,4
"109",109,1,0,4
"110",110,2,0,4
"111",111,1,0,4
"112",112,1,0,4
"113",113,1,0,4
"114",114,2,0,4
"115",115,1,0,4
"116",116,2,0,4
"117",117,1,1,5
"118",118,1,0,5
"119",119,2,0,5
"120",120,2,0,5
"121",121,1,0,5
"122",122,1,0,5
"123",123,2,0,5
"124",124,2,0,5
"125",125,2,0,5
"126",126,1,0,5
"127",127,1,0,5
"128",128,1,0,5
"129",129,1,0,5
"130",130,1,0,5
"131",131,1,0,5
"132",132,2,0,5
"133",133,2,0,5
"134",134,2,0,5
"135",135,2,0,5
"136",136,2,0,5
"137",137,2,0,5
"138",138,1,0,5
"139",139,1,0,5
"140",140,2,0,5
"141",141,1,1,6
"142",142,2,0,6
"143",143,2,0,6
"144",144,2,0,6
"145",145,2,0,6
"146",146,1,0,6
"147",147,1,0,6
"148",148,2,0,6
"149",149,2,0,6
"150",150,1,0,6
"151",151,1,0,6
"152",152,1,0,6
"153",153,1,0,6
"154",154,2,0,6
"155",155,2,0,6
"156",156,2,0,6
"157",157,1,0,6
"158",158,1,0,6
"159",159,1,0,6
"160",160,1,0,6
"161",161,1,0,6
"162",162,1,0,6
"163",163,1,0,6
"164",164,2,0,6
"165",165,1,0,6
"166",166,1,0,6
"167",167,2,0,6
"168",168,2,0,6
"169",169,2,0,6
"170",170,2,0,6
"171",171,2,0,6
"172",172,2,0,6
"173",173,1,0,6
"174",174,1,0,6
"175",175,1,0,6
"176",176,2,0,6
"177",177,1,0,6
"178",178,2,0,6
"179",179,2,0,6
"180",180,2,0,6
"181",181,1,0,6
"182",182,1,0,6
"183",183,1,0,6
"184",184,1,0,6
"185",185,1,0,6
"186",186,2,0,6
"187",187,2,0,6
"188",188,1,0,6
"189",189,1,0,6
"190",190,2,0,6
"191",191,1,0,6
"192",192,1,0,6
"193",193,2,0,6
"194",194,1,0,6
"195",195,1,0,6
"196",196,1,0,6
"197",197,1,0,6
"198",198,2,0,6
"199",199,1,0,6
"200",200,2,0,6
"201",201,2,0,6
"202",202,2,0,6
"203",203,2,0,6
"204",204,1,0,6
"205",205,1,0,6
"206",206,1,0,6
"207",207,2,0,6
"208",208,1,0,6
"209",209,1,0,6
"210",210,2,0,6
"211",211,2,0,6
"212",212,1,0,6
"213",213,1,0,6
"214",214,1,0,6
"215",215,1,1,7
"216",216,2,0,7
"217",217,1,0,7
"218",218,1,0,7
"219",219,2,0,7
"220",220,1,0,7
"221",221,1,0,7
"222",222,1,0,7
"223",223,1,0,7
"224",224,1,0,7
"225",225,1,0,7
"226",226,1,0,7
"227",227,2,1,8
"228",228,2,0,8
"229",229,1,0,8
"230",230,2,0,8
"231",231,2,0,8
"232",232,2,0,8
"233",233,1,0,8
"234",234,1,0,8
"235",235,2,0,8
"236",236,1,0,8
"237",237,2,0,8
"238",238,1,0,8
"239",239,2,0,8
"240",240,2,0,8
"241",241,2,0,8
"242",242,1,0,8
"243",243,1,0,8
"244",244,1,0,8
"245",245,1,0,8
"246",246,2,0,8
"247",247,1,0,8
"248",248,2,0,8
"249",249,2,0,8
"250",250,1,0,8
"251",251,1,0,8
"252",252,1,0,8
"253",253,1,0,8
"254",254,1,1,9
"255",255,1,0,9
"256",256,2,0,9
"257",257,1,0,9
"258",258,1,0,9
"259",259,1,0,9
"260",260,1,0,9
"261",261,2,0,9
"262",262,1,0,9
"263",263,2,0,9
"264",264,1,0,9
"265",265,1,0,9
"266",266,1,0,9
"267",267,1,0,9
"268",268,1,0,9
"269",269,1,0,9
"270",270,1,0,9
"271",271,1,0,9
"272",272,1,0,9
"273",273,1,0,9
"274",274,2,0,9
"275",275,1,0,9
"276",276,1,0,9
"277",277,2,0,9
"278",278,2,1,10
"279",279,2,0,10
"280",280,1,0,10
"281",281,1,0,10
"282",282,1,0,10
"283",283,2,0,10
"284",284,1,1,11
"285",285,2,0,11
"286",286,1,0,11
"287",287,1,0,11
"288",288,1,0,11
"289",289,1,0,11
"290",290,2,0,11
"291",291,2,0,11
"292",292,2,0,11
"293",293,2,1,12
"294",294,2,0,12
"295",295,1,0,12
"296",296,1,0,12
"297",297,2,0,12
"298",298,2,0,12
"299",299,2,0,12
"300",300,2,0,12
"301",301,1,0,12
"302",302,2,0,12
"303",303,1,0,12
"304",304,2,1,13
"305",305,1,0,13
"306",306,1,1,14
"307",307,1,0,14
"308",308,2,0,14
"309",309,1,0,14
"310",310,2,0,14
"311",311,1,0,14
"312",312,1,0,14
"313",313,1,0,14
"314",314,2,0,14
"315",315,1,0,14
"316",316,1,0,14
"317",317,2,0,14
"318",318,1,0,14
"319",319,2,0,14
"320",320,2,0,14
"321",321,1,0,14
"322",322,2,0,14
"323",323,2,0,14
"324",324,2,0,14
"325",325,1,0,14
"326",326,1,0,14
"327",327,2,0,14
"328",328,2,0,14
"329",329,2,0,14
"330",330,1,0,14
"331",331,2,0,14
"332",332,1,0,14
"333",333,2,0,14
"334",334,1,0,14
"335",335,2,0,14
"336",336,1,0,14
"337",337,1,0,14
"338",338,1,1,15
"339",339,1,0,15
"340",340,2,0,15
"341",341,2,0,15
"342",342,1,0,15
"343",343,1,0,15
"344",344,2,0,15
"345",345,1,0,15
"346",346,2,0,15
"347",347,1,0,15
"348",348,1,0,15
"349",349,2,0,15
"350",350,2,0,15
"351",351,2,0,15
"352",352,1,0,15
"353",353,1,0,15
"354",354,1,0,15
"355",355,1,0,15
"356",356,1,0,15
"357",357,2,0,15
"358",358,1,0,15
"359",359,1,0,15
"360",360,2,0,15
"361",361,1,0,15
"362",362,1,0,15
"363",363,2,0,15
"364",364,1,0,15
"365",365,2,0,15
"366",366,1,0,15
"367",367,1,0,15
"368",368,2,0,15
"369",369,2,1,16
"370",370,1,0,16
"371",371,1,0,16
"372",372,1,0,16
"373",373,2,0,16
"374",374,2,0,16
"375",375,1,0,16
"376",376,1,0,16
"377",377,1,0,16
"378",378,2,0,16
"379",379,2,0,16
"380",380,2,1,17
"381",381,1,0,17
"382",382,2,0,17
"383",383,1,0,17
"384",384,2,0,17
"385",385,1,0,17
"386",386,1,0,17
"387",387,1,0,17
"388",388,2,0,17
"389",389,2,0,17
"390",390,2,0,17
"391",391,2,0,17
"392",392,1,0,17
"393",393,1,0,17
"394",394,2,0,17
"395",395,1,0,17
"396",396,1,0,17
"397",397,2,0,17
"398",398,2,0,17
"399",399,1,0,17
"400",400,1,0,17
"401",401,2,0,17
"402",402,2,0,17
"403",403,1,0,17
"404",404,1,0,17
"405",405,2,0,17
"406",406,1,0,17
"407",407,1,0,17
"408",408,1,0,17
"409",409,2,0,17
"410",410,1,0,17
"411",411,2,0,17
"412",412,2,0,17
"413",413,1,0,17
"414",414,1,0,17
"415",415,1,0,17
"416",416,1,0,17
"417",417,1,0,17
"418",418,2,0,17
"419",419,1,0,17
"420",420,1,0,17
"421",421,1,0,17
"422",422,1,0,17
"423",423,2,0,17
"424",424,2,0,17
"425",425,1,0,17
"426",426,2,0,17
"427",427,2,0,17
"428",428,1,0,17
"429",429,2,0,17
"430",430,2,0,17
"431",431,1,0,17
"432",432,2,0,17
"433",433,1,0,17
"434",434,2,0,17
"435",435,1,0,17
"436",436,1,0,17
"437",437,2,0,17
"438",438,1,0,17
"439",439,2,0,17
"440",440,1,0,17
"441",441,1,0,17
"442",442,2,0,17
"443",443,1,0,17
"444",444,2,0,17
"445",445,1,0,17
"446",446,2,0,17
"447",447,2,0,17
"448",448,1,0,17
"449",449,1,0,17
"450",450,1,0,17
"451",451,1,0,17
"452",452,1,0,17
"453",453,2,0,17
"454",454,1,0,17
"455",455,1,0,17
"456",456,1,0,17
"457",457,2,0,17
"458",458,2,0,17
"459",459,1,0,17
"460",460,2,0,17
"461",461,2,0,17
"462",462,1,0,17
"463",463,1,1,18
"464",464,2,0,18
"465",465,2,0,18
"466",466,1,0,18
"467",467,1,0,18
"468",468,2,0,18
"469",469,1,0,18
"470",470,1,0,18
"471",471,1,0,18
"472",472,1,0,18
"473",473,1,0,18
"474",474,2,0,18
"475",475,1,0,18
"476",476,1,0,18
"477",477,1,0,18
"478",478,2,0,18
"479",479,2,0,18
"480",480,1,0,18
"481",481,1,0,18
"482",482,1,0,18
"483",483,2,0,18
"484",484,1,0,18
"485",485,1,0,18
"486",486,1,0,18
"487",487,2,0,18
"488",488,2,1,19
"489",489,1,0,19
"490",490,2,0,19
"491",491,1,0,19
"492",492,2,0,19
"493",493,1,0,19
"494",494,1,0,19
"495",495,2,0,19
"496",496,2,0,19
"497",497,1,0,19
"498",498,2,0,19
"499",499,1,0,19
"500",500,1,0,19
"501",501,2,0,19
"502",502,2,0,19
"503",503,2,0,19
"504",504,1,0,19
"505",505,1,0,19
"506",506,1,0,19
"507",507,1,0,19
