"","T","ChosenArm","Reward","CumulativeReward"
"1",1,1,0,0
"2",2,2,0,0
"3",3,2,0,0
"4",4,1,0,0
"5",5,1,0,0
"6",6,2,0,0
"7",7,2,0,0
"8",8,2,0,0
"9",9,1,0,0
"10",10,1,0,0
"11",11,1,0,0
"12",12,1,0,0
"13",13,1,0,0
"14",14,1,0,0
"15",15,1,0,0
"16",16,1,0,0
"17",17,2,0,0
"18",18,1,0,0
"19",19,2,0,0
"20",20,1,0,0
"21",21,2,0,0
"22",22,1,0,0
"23",23,2,0,0
"24",24,1,0,0
"25",25,2,0,0
"26",26,1,0,0
"27",27,2,0,0
"28",28,2,0,0
"29",29,1,0,0
"30",30,1,0,0
"31",31,1,0,0
"32",32,2,0,0
"33",33,1,0,0
"34",34,1,0,0
"35",35,1,0,0
"36",36,1,0,0
"37",37,1,0,0
"38",38,1,0,0
"39",39,1,0,0
"40",40,1,0,0
"41",41,1,0,0
"42",42,1,0,0
"43",43,1,0,0
"44",44,1,0,0
"45",45,1,0,0
"46",46,1,0,0
"47",47,1,0,0
"48",48,1,0,0
"49",49,2,0,0
"50",50,1,0,0
"51",51,2,0,0
"52",52,1,0,0
"53",53,1,0,0
"54",54,1,0,0
"55",55,1,0,0
"56",56,2,0,0
"57",57,2,0,0
"58",58,2,0,0
"59",59,2,0,0
"60",60,2,0,0
"61",61,1,0,0
"62",62,1,0,0
"63",63,2,0,0
"64",64,1,0,0
"65",65,2,0,0
"66",66,2,0,0
"67",67,2,0,0
"68",68,2,0,0
"69",69,1,0,0
"70",70,1,0,0
"71",71,1,0,0
"72",72,2,0,0
"73",73,2,0,0
"74",74,2,0,0
"75",75,2,0,0
"76",76,1,0,0
"77",77,1,0,0
"78",78,1,0,0
"79",79,1,0,0
"80",80,1,0,0
"81",81,2,0,0
"82",82,2,0,0
"83",83,2,0,0
"84",84,2,0,0
"85",85,2,0,0
"86",86,2,0,0
"87",87,2,0,0
"88",88,2,0,0
"89",89,2,0,0
"90",90,2,0,0
"91",91,1,0,0
"92",92,1,0,0
"93",93,1,0,0
"94",94,1,0,0
"95",95,2,0,0
"96",96,2,0,0
"97",97,2,0,0
"98",98,1,0,0
"99",99,2,0,0
"100",100,1,0,0
"101",101,1,0,0
"102",102,1,0,0
"103",103,1,0,0
"104",104,2,0,0
"105",105,2,0,0
"106",106,2,0,0
"107",107,2,0,0
"108",108,1,0,0
"109",109,2,0,0
"110",110,1,0,0
"111",111,2,0,0
"112",112,2,0,0
"113",113,1,0,0
"114",114,1,0,0
"115",115,1,0,0
"116",116,2,0,0
"117",117,2,0,0
"118",118,1,0,0
"119",119,2,0,0
"120",120,1,0,0
"121",121,2,0,0
"122",122,2,0,0
"123",123,2,0,0
"124",124,2,0,0
"125",125,2,0,0
"126",126,1,0,0
"127",127,2,0,0
"128",128,1,0,0
"129",129,2,0,0
"130",130,1,0,0
"131",131,1,0,0
"132",132,2,0,0
"133",133,2,0,0
"134",134,1,0,0
"135",135,1,0,0
"136",136,2,0,0
"137",137,1,0,0
"138",138,1,0,0
"139",139,2,0,0
"140",140,1,0,0
"141",141,1,0,0
"142",142,1,0,0
"143",143,1,0,0
"144",144,1,0,0
"145",145,2,0,0
"146",146,2,0,0
"147",147,1,0,0
"148",148,1,0,0
"149",149,2,0,0
"150",150,1,0,0
"151",151,2,0,0
"152",152,2,0,0
"153",153,1,0,0
"154",154,1,0,0
"155",155,1,0,0
"156",156,2,0,0
"157",157,1,0,0
"158",158,1,0,0
"159",159,1,0,0
"160",160,1,0,0
"161",161,2,0,0
"162",162,1,0,0
"163",163,1,0,0
"164",164,2,0,0
"165",165,2,0,0
"166",166,2,0,0
"167",167,2,0,0
"168",168,1,0,0
"169",169,2,0,0
"170",170,2,0,0
"171",171,1,0,0
"172",172,1,0,0
"173",173,1,0,0
"174",174,2,0,0
"175",175,2,0,0
"176",176,2,0,0
"177",177,2,0,0
"178",178,1,0,0
"179",179,1,0,0
"180",180,2,0,0
"181",181,2,0,0
"182",182,1,0,0
"183",183,1,0,0
"184",184,1,0,0
"185",185,1,0,0
"186",186,2,0,0
"187",187,1,0,0
"188",188,1,0,0
"189",189,1,0,0
"190",190,1,0,0
"191",191,2,0,0
"192",192,2,0,0
"193",193,1,0,0
"194",194,1,0,0
"195",195,2,0,0
"196",196,1,0,0
"197",197,1,0,0
"198",198,1,0,0
"199",199,1,0,0
"200",200,1,0,0
"201",201,2,0,0
"202",202,1,0,0
"203",203,1,0,0
"204",204,2,0,0
"205",205,2,0,0
"206",206,1,0,0
"207",207,1,0,0
"208",208,1,0,0
"209",209,2,0,0
"210",210,2,0,0
"211",211,1,0,0
"212",212,2,0,0
"213",213,2,0,0
"214",214,2,0,0
"215",215,2,0,0
"216",216,1,0,0
"217",217,2,0,0
"218",218,1,0,0
"219",219,1,0,0
"220",220,1,1,1
"221",221,2,0,1
"222",222,1,0,1
"223",223,1,0,1
"224",224,1,0,1
"225",225,1,0,1
"226",226,1,0,1
"227",227,1,0,1
"228",228,2,0,1
"229",229,1,0,1
"230",230,1,0,1
"231",231,2,0,1
"232",232,2,0,1
"233",233,2,0,1
"234",234,2,0,1
"235",235,1,1,2
"236",236,2,0,2
"237",237,1,0,2
"238",238,2,0,2
"239",239,2,0,2
"240",240,1,0,2
"241",241,1,0,2
"242",242,1,0,2
"243",243,1,0,2
"244",244,2,0,2
"245",245,2,0,2
"246",246,1,0,2
"247",247,1,0,2
"248",248,1,0,2
"249",249,2,0,2
"250",250,1,0,2
"251",251,1,0,2
"252",252,1,0,2
"253",253,2,0,2
"254",254,2,0,2
"255",255,2,0,2
"256",256,2,0,2
"257",257,1,0,2
"258",258,2,0,2
"259",259,1,0,2
"260",260,1,0,2
"261",261,2,0,2
"262",262,2,0,2
"263",263,2,0,2
"264",264,2,0,2
"265",265,1,0,2
"266",266,2,0,2
"267",267,1,0,2
"268",268,1,0,2
"269",269,1,0,2
"270",270,2,0,2
"271",271,2,0,2
"272",272,2,0,2
"273",273,2,0,2
"274",274,1,0,2
