"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,2,0,0
"4",4,2,0,0
"5",5,2,0,0
"6",6,2,0,0
"7",7,2,0,0
"8",8,2,0,0
"9",9,1,0,0
"10",10,1,0,0
"11",11,2,0,0
"12",12,2,0,0
"13",13,1,0,0
"14",14,1,0,0
"15",15,2,0,0
"16",16,2,0,0
"17",17,2,0,0
"18",18,1,0,0
"19",19,1,0,0
"20",20,1,0,0
"21",21,1,0,0
"22",22,1,0,0
"23",23,2,0,0
"24",24,1,0,0
"25",25,2,0,0
"26",26,2,0,0
"27",27,2,0,0
"28",28,1,0,0
"29",29,1,0,0
"30",30,1,0,0
"31",31,2,0,0
"32",32,1,0,0
"33",33,2,0,0
"34",34,1,0,0
"35",35,1,0,0
"36",36,2,0,0
"37",37,1,0,0
"38",38,2,0,0
"39",39,1,0,0
"40",40,1,0,0
"41",41,2,0,0
"42",42,1,0,0
"43",43,2,0,0
"44",44,2,0,0
"45",45,2,0,0
"46",46,1,0,0
"47",47,2,0,0
"48",48,1,0,0
"49",49,1,0,0
"50",50,2,0,0
"51",51,1,0,0
"52",52,1,0,0
"53",53,1,0,0
"54",54,1,1,1
"55",55,1,1,2
"56",56,2,1,3
"57",57,1,1,4
"58",58,1,0,4
"59",59,2,0,4
"60",60,1,1,5
"61",61,1,0,5
"62",62,2,0,5
"63",63,1,1,6
"64",64,2,0,6
"65",65,1,0,6
"66",66,1,0,6
"67",67,2,0,6
"68",68,1,1,7
"69",69,1,1,8
"70",70,2,0,8
"71",71,1,1,9
"72",72,1,1,10
"73",73,1,1,11
"74",74,2,0,11
"75",75,1,0,11
"76",76,1,0,11
"77",77,2,0,11
"78",78,1,1,12
"79",79,1,0,12
"80",80,2,0,12
"81",81,2,0,12
"82",82,2,0,12
"83",83,1,0,12
"84",84,2,0,12
"85",85,1,0,12
"86",86,2,0,12
"87",87,2,0,12
"88",88,2,0,12
"89",89,1,0,12
"90",90,1,0,12
"91",91,2,0,12
"92",92,1,1,13
"93",93,1,1,14
"94",94,1,1,15
"95",95,1,0,15
"96",96,1,0,15
"97",97,1,0,15
"98",98,2,0,15
"99",99,1,0,15
"100",100,1,0,15
