"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,2,0,0
"3",3,1,0,0
"4",4,1,1,1
"5",5,1,0,1
"6",6,1,0,1
"7",7,1,0,1
"8",8,1,0,1
"9",9,1,0,1
"10",10,2,0,1
"11",11,2,0,1
"12",12,2,0,1
"13",13,2,0,1
"14",14,2,0,1
"15",15,1,0,1
"16",16,2,0,1
"17",17,2,0,1
"18",18,1,0,1
"19",19,2,0,1
"20",20,1,1,2
"21",21,1,0,2
"22",22,2,0,2
"23",23,1,0,2
"24",24,1,0,2
"25",25,1,0,2
"26",26,2,0,2
"27",27,2,0,2
"28",28,2,0,2
"29",29,2,0,2
"30",30,1,0,2
"31",31,2,0,2
"32",32,2,0,2
"33",33,1,0,2
"34",34,2,0,2
"35",35,1,0,2
"36",36,2,0,2
"37",37,1,0,2
"38",38,1,0,2
"39",39,2,0,2
"40",40,2,0,2
"41",41,1,0,2
"42",42,1,0,2
"43",43,1,0,2
"44",44,2,0,2
"45",45,2,0,2
"46",46,1,0,2
"47",47,1,0,2
"48",48,2,0,2
"49",49,1,1,3
"50",50,1,0,3
"51",51,2,0,3
"52",52,2,0,3
"53",53,1,0,3
"54",54,1,0,3
"55",55,2,0,3
"56",56,2,0,3
"57",57,1,0,3
"58",58,1,0,3
"59",59,2,0,3
"60",60,1,0,3
"61",61,1,0,3
"62",62,1,0,3
"63",63,2,0,3
"64",64,1,0,3
"65",65,2,0,3
"66",66,1,0,3
"67",67,1,0,3
"68",68,1,0,3
"69",69,2,0,3
"70",70,1,0,3
"71",71,2,0,3
"72",72,1,0,3
"73",73,2,0,3
"74",74,2,0,3
"75",75,2,0,3
"76",76,1,0,3
"77",77,1,0,3
"78",78,1,1,4
"79",79,2,0,4
"80",80,1,0,4
"81",81,1,0,4
"82",82,1,0,4
"83",83,2,0,4
"84",84,2,0,4
"85",85,2,0,4
"86",86,1,0,4
"87",87,2,0,4
"88",88,1,0,4
"89",89,2,0,4
"90",90,1,0,4
"91",91,1,1,5
"92",92,2,0,5
"93",93,1,0,5
"94",94,1,0,5
"95",95,1,0,5
"96",96,2,0,5
"97",97,1,0,5
"98",98,1,0,5
"99",99,2,0,5
"100",100,1,0,5
"101",101,2,0,5
"102",102,2,0,5
"103",103,2,0,5
"104",104,1,0,5
"105",105,1,0,5
"106",106,1,0,5
"107",107,2,0,5
"108",108,1,0,5
"109",109,1,0,5
"110",110,2,0,5
"111",111,2,0,5
"112",112,1,0,5
"113",113,2,0,5
"114",114,2,0,5
"115",115,1,0,5
"116",116,1,0,5
"117",117,1,0,5
"118",118,2,0,5
"119",119,2,0,5
"120",120,2,0,5
"121",121,1,0,5
"122",122,2,0,5
"123",123,2,0,5
"124",124,1,0,5
"125",125,1,0,5
"126",126,2,0,5
"127",127,2,0,5
"128",128,1,0,5
"129",129,1,0,5
"130",130,1,0,5
"131",131,1,0,5
"132",132,2,0,5
"133",133,2,0,5
"134",134,1,0,5
"135",135,1,0,5
"136",136,1,0,5
"137",137,2,0,5
"138",138,1,0,5
"139",139,2,0,5
"140",140,2,0,5
"141",141,1,0,5
"142",142,2,0,5
"143",143,1,0,5
"144",144,1,0,5
"145",145,2,0,5
"146",146,1,0,5
"147",147,1,0,5
"148",148,1,0,5
"149",149,1,0,5
"150",150,1,0,5
"151",151,1,0,5
"152",152,1,0,5
"153",153,1,0,5
"154",154,1,0,5
"155",155,2,0,5
"156",156,2,0,5
"157",157,1,0,5
"158",158,1,0,5
"159",159,1,0,5
"160",160,1,0,5
"161",161,1,0,5
"162",162,2,0,5
"163",163,1,0,5
"164",164,2,0,5
"165",165,2,0,5
"166",166,2,0,5
"167",167,1,0,5
"168",168,1,0,5
"169",169,1,0,5
"170",170,1,0,5
"171",171,2,0,5
"172",172,1,1,6
"173",173,1,0,6
"174",174,1,0,6
"175",175,1,1,7
"176",176,1,0,7
"177",177,1,0,7
"178",178,1,0,7
"179",179,1,0,7
"180",180,1,0,7
"181",181,2,0,7
"182",182,2,0,7
"183",183,1,0,7
"184",184,2,0,7
"185",185,2,0,7
"186",186,2,0,7
"187",187,2,0,7
"188",188,2,0,7
"189",189,1,0,7
"190",190,2,0,7
"191",191,2,0,7
"192",192,1,0,7
"193",193,1,0,7
"194",194,1,0,7
"195",195,2,0,7
"196",196,1,0,7
"197",197,1,0,7
"198",198,1,0,7
"199",199,1,0,7
"200",200,1,0,7
"201",201,2,0,7
"202",202,1,0,7
"203",203,1,0,7
"204",204,1,0,7
"205",205,1,0,7
"206",206,2,0,7
"207",207,2,0,7
"208",208,1,0,7
"209",209,1,0,7
"210",210,2,0,7
"211",211,2,0,7
"212",212,1,1,8
"213",213,1,0,8
"214",214,1,0,8
"215",215,1,0,8
"216",216,1,0,8
"217",217,2,0,8
"218",218,1,0,8
"219",219,2,0,8
"220",220,1,0,8
"221",221,1,1,9
"222",222,1,0,9
"223",223,1,0,9
"224",224,1,0,9
"225",225,1,0,9
"226",226,1,1,10
"227",227,2,0,10
"228",228,1,0,10
"229",229,2,0,10
"230",230,1,0,10
"231",231,1,0,10
"232",232,1,0,10
"233",233,1,0,10
"234",234,1,0,10
"235",235,1,0,10
"236",236,1,0,10
"237",237,1,0,10
"238",238,1,0,10
"239",239,1,0,10
"240",240,1,0,10
"241",241,1,0,10
"242",242,2,0,10
"243",243,1,0,10
"244",244,1,0,10
"245",245,1,0,10
"246",246,2,0,10
"247",247,1,0,10
"248",248,2,0,10
"249",249,1,0,10
"250",250,1,0,10
"251",251,2,0,10
"252",252,1,0,10
"253",253,1,0,10
"254",254,1,0,10
"255",255,2,0,10
"256",256,1,0,10
"257",257,1,0,10
"258",258,1,0,10
"259",259,1,0,10
"260",260,1,0,10
"261",261,1,0,10
"262",262,2,0,10
"263",263,2,0,10
"264",264,1,0,10
"265",265,1,0,10
"266",266,1,0,10
"267",267,1,0,10
"268",268,1,0,10
"269",269,2,0,10
"270",270,1,0,10
"271",271,1,0,10
"272",272,2,0,10
"273",273,1,0,10
"274",274,1,0,10
"275",275,1,0,10
"276",276,1,0,10
"277",277,1,0,10
"278",278,1,0,10
"279",279,1,0,10
"280",280,2,0,10
"281",281,1,0,10
"282",282,1,0,10
"283",283,1,0,10
"284",284,2,0,10
"285",285,1,0,10
"286",286,2,0,10
"287",287,1,0,10
"288",288,2,0,10
"289",289,1,0,10
"290",290,2,0,10
"291",291,1,0,10
"292",292,1,0,10
"293",293,2,0,10
"294",294,1,0,10
"295",295,2,0,10
"296",296,1,0,10
"297",297,2,0,10
"298",298,1,0,10
"299",299,1,0,10
"300",300,2,0,10
"301",301,1,0,10
"302",302,1,0,10
"303",303,2,0,10
"304",304,1,0,10
"305",305,1,0,10
"306",306,2,0,10
"307",307,1,0,10
"308",308,1,0,10
"309",309,1,0,10
"310",310,1,0,10
"311",311,1,0,10
"312",312,1,0,10
"313",313,1,0,10
"314",314,2,0,10
"315",315,1,0,10
"316",316,1,0,10
"317",317,1,0,10
"318",318,2,0,10
"319",319,1,0,10
"320",320,1,0,10
"321",321,2,0,10
"322",322,1,0,10
"323",323,1,0,10
"324",324,1,0,10
"325",325,2,0,10
"326",326,2,0,10
"327",327,1,0,10
"328",328,2,0,10
"329",329,1,1,11
"330",330,2,0,11
"331",331,2,0,11
"332",332,2,0,11
"333",333,1,0,11
"334",334,1,0,11
"335",335,1,0,11
"336",336,1,1,12
"337",337,2,0,12
"338",338,2,0,12
"339",339,1,0,12
"340",340,1,0,12
"341",341,2,0,12
"342",342,1,0,12
"343",343,1,0,12
"344",344,1,0,12
"345",345,1,0,12
"346",346,1,0,12
"347",347,1,0,12
"348",348,2,0,12
"349",349,1,0,12
"350",350,1,0,12
"351",351,1,0,12
"352",352,1,0,12
"353",353,1,0,12
"354",354,1,0,12
"355",355,1,0,12
"356",356,1,0,12
"357",357,1,0,12
"358",358,2,0,12
"359",359,1,0,12
"360",360,2,0,12
"361",361,2,0,12
"362",362,2,0,12
"363",363,2,0,12
"364",364,1,0,12
"365",365,1,0,12
"366",366,1,0,12
"367",367,2,0,12
"368",368,1,0,12
"369",369,2,0,12
"370",370,1,0,12
"371",371,2,0,12
"372",372,2,0,12
"373",373,1,0,12
"374",374,1,0,12
"375",375,1,0,12
"376",376,1,0,12
"377",377,1,0,12
"378",378,1,0,12
"379",379,1,0,12
"380",380,1,0,12
"381",381,2,0,12
"382",382,1,0,12
"383",383,2,0,12
"384",384,2,0,12
"385",385,1,0,12
"386",386,1,0,12
"387",387,2,0,12
"388",388,1,0,12
"389",389,1,0,12
"390",390,2,0,12
"391",391,1,0,12
"392",392,2,0,12
"393",393,1,0,12
"394",394,1,0,12
"395",395,2,0,12
"396",396,2,0,12
"397",397,2,0,12
"398",398,1,0,12
"399",399,1,0,12
"400",400,1,0,12
"401",401,1,0,12
"402",402,2,0,12
"403",403,1,0,12
"404",404,2,0,12
"405",405,1,0,12
"406",406,2,0,12
"407",407,1,0,12
"408",408,2,0,12
"409",409,2,0,12
"410",410,1,0,12
"411",411,2,0,12
"412",412,1,0,12
"413",413,1,0,12
"414",414,2,0,12
"415",415,1,0,12
"416",416,1,0,12
"417",417,1,0,12
"418",418,1,0,12
"419",419,1,0,12
"420",420,1,0,12
"421",421,1,0,12
"422",422,1,0,12
"423",423,1,0,12
"424",424,1,0,12
"425",425,1,0,12
"426",426,1,0,12
"427",427,1,0,12
"428",428,1,0,12
"429",429,2,0,12
"430",430,1,0,12
"431",431,1,0,12
"432",432,1,0,12
"433",433,1,0,12
"434",434,2,0,12
"435",435,2,0,12
"436",436,1,0,12
"437",437,1,0,12
"438",438,1,0,12
"439",439,1,0,12
"440",440,1,0,12
"441",441,1,0,12
"442",442,1,0,12
"443",443,1,0,12
"444",444,2,0,12
"445",445,1,0,12
"446",446,1,0,12
"447",447,1,0,12
"448",448,1,0,12
"449",449,1,0,12
"450",450,2,0,12
"451",451,2,0,12
"452",452,1,0,12
"453",453,1,0,12
"454",454,1,0,12
"455",455,2,0,12
"456",456,1,1,13
"457",457,1,0,13
"458",458,2,0,13
"459",459,1,0,13
"460",460,1,0,13
"461",461,2,0,13
"462",462,2,0,13
"463",463,1,0,13
"464",464,1,0,13
"465",465,2,0,13
"466",466,1,0,13
"467",467,2,0,13
"468",468,1,0,13
"469",469,1,0,13
"470",470,1,0,13
"471",471,2,0,13
"472",472,2,0,13
"473",473,1,0,13
"474",474,1,0,13
"475",475,1,0,13
"476",476,2,0,13
"477",477,2,0,13
"478",478,1,0,13
"479",479,1,0,13
"480",480,1,0,13
"481",481,1,0,13
"482",482,1,0,13
"483",483,1,0,13
"484",484,1,0,13
"485",485,1,0,13
"486",486,1,1,14
"487",487,1,0,14
"488",488,1,0,14
"489",489,2,0,14
"490",490,1,0,14
"491",491,1,0,14
"492",492,2,0,14
"493",493,2,0,14
"494",494,2,0,14
"495",495,2,0,14
"496",496,1,0,14
"497",497,1,0,14
"498",498,1,0,14
"499",499,1,0,14
"500",500,2,0,14
"501",501,1,0,14
"502",502,1,0,14
"503",503,1,0,14
"504",504,1,0,14
"505",505,2,0,14
"506",506,1,0,14
"507",507,1,0,14
