"","T","ChosenArm","Reward","CumulativeReward"
"1",1,2,0,0
"2",2,1,0,0
"3",3,2,0,0
"4",4,2,0,0
"5",5,1,0,0
"6",6,2,0,0
"7",7,2,0,0
"8",8,1,0,0
"9",9,2,1,1
"10",10,2,1,2
"11",11,1,0,2
"12",12,1,0,2
"13",13,2,1,3
"14",14,2,1,4
"15",15,2,0,4
"16",16,2,1,5
"17",17,2,0,5
"18",18,2,0,5
"19",19,2,1,6
"20",20,1,0,6
"21",21,2,0,6
"22",22,2,0,6
"23",23,2,1,7
"24",24,2,0,7
"25",25,2,1,8
"26",26,1,0,8
"27",27,1,0,8
"28",28,1,0,8
"29",29,1,0,8
"30",30,2,0,8
"31",31,1,0,8
"32",32,2,0,8
"33",33,1,0,8
"34",34,2,0,8
"35",35,2,0,8
"36",36,1,0,8
"37",37,2,1,9
"38",38,2,0,9
"39",39,1,0,9
"40",40,2,0,9
"41",41,1,0,9
"42",42,2,0,9
"43",43,2,0,9
"44",44,2,0,9
"45",45,2,0,9
"46",46,2,0,9
"47",47,1,0,9
"48",48,1,0,9
"49",49,1,0,9
"50",50,1,0,9
"51",51,1,0,9
"52",52,1,0,9
"53",53,2,0,9
"54",54,1,0,9
"55",55,1,0,9
"56",56,1,1,10
"57",57,2,0,10
"58",58,2,1,11
"59",59,2,0,11
"60",60,1,0,11
"61",61,2,1,12
"62",62,2,0,12
"63",63,1,0,12
"64",64,2,1,13
"65",65,2,0,13
"66",66,2,0,13
"67",67,2,1,14
"68",68,2,0,14
"69",69,1,0,14
"70",70,1,0,14
"71",71,2,1,15
"72",72,2,0,15
"73",73,1,0,15
"74",74,2,0,15
"75",75,2,0,15
"76",76,1,0,15
"77",77,2,0,15
"78",78,2,0,15
"79",79,2,0,15
"80",80,2,1,16
"81",81,2,1,17
"82",82,2,0,17
"83",83,1,0,17
"84",84,1,0,17
"85",85,1,0,17
"86",86,2,0,17
"87",87,2,0,17
"88",88,2,1,18
"89",89,1,0,18
"90",90,1,0,18
"91",91,1,0,18
"92",92,2,1,19
"93",93,2,0,19
"94",94,1,0,19
"95",95,2,0,19
"96",96,2,1,20
"97",97,2,0,20
"98",98,2,0,20
"99",99,2,0,20
"100",100,2,0,20
