X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.59274538,-16.44967308,1.24.1.318,1,24,1,318,-16.449673080000000,-71.592745379999997
-71.59264422,-16.44945551,1.24.1.319,1,24,1,319,-16.449455510000000,-71.592644219999997
-71.5928886,-16.44933241,1.24.1.320,1,24,1,320,-16.449332410000000,-71.592888599999995
-71.59270924,-16.44913311,1.24.1.321,1,24,1,321,-16.449133109999998,-71.592709240000005
-71.59259573,-16.44915444,1.24.1.322,1,24,1,322,-16.449154440000001,-71.592595729999999
-71.59249598,-16.44918445,1.24.1.323,1,24,1,323,-16.449184450000001,-71.592495979999995
-71.59252462,-16.44925054,1.24.1.324,1,24,1,324,-16.449250540000001,-71.592524620000006
-71.59255006,-16.44932574,1.24.1.325,1,24,1,325,-16.449325739999999,-71.592550059999994
-71.59256943,-16.44937787,1.24.1.326,1,24,1,326,-16.449377869999999,-71.592569429999998
-71.59241373,-16.44905059,1.24.1.327,1,24,1,327,-16.449050589999999,-71.592413730000004
-71.5924816,-16.44900205,1.24.1.328,1,24,1,328,-16.449002050000001,-71.592481599999999
-71.59255947,-16.4489734,1.24.1.329,1,24,1,329,-16.448973400000000,-71.592559469999998
-71.59266171,-16.44894007,1.24.1.330,1,24,1,330,-16.448940069999999,-71.592661710000002
-71.59260138,-16.4488314,1.24.1.331,1,24,1,331,-16.448831400000000,-71.592601380000005
-71.59255946,-16.44874371,1.24.1.332,1,24,1,332,-16.448743709999999,-71.592559460000004
-71.592446,-16.44875735,1.24.1.333,1,24,1,333,-16.448757350000001,-71.592445999999995
-71.59232213,-16.44878817,1.24.1.334,1,24,1,334,-16.448788170000000,-71.592322129999999
-71.59234929,-16.44885246,1.24.1.335,1,24,1,335,-16.448852460000001,-71.592349290000001
-71.59238362,-16.44893187,1.24.1.336,1,24,1,336,-16.448931869999999,-71.592383620000007
-71.59223708,-16.44868058,1.24.1.337,1,24,1,337,-16.448680580000001,-71.592237080000004
-71.59234048,-16.44863712,1.24.1.338,1,24,1,338,-16.448637120000001,-71.592340480000004
-71.59244752,-16.44860381,1.24.1.339,1,24,1,339,-16.448603810000002,-71.592447519999993
-71.5924976,-16.44854074,1.24.1.340,1,24,1,340,-16.448540739999999,-71.592497600000002
-71.59237748,-16.44829966,1.24.1.341,1,24,1,341,-16.448299660000000,-71.592377479999996
-71.59231686,-16.44831785,1.24.1.342,1,24,1,342,-16.448317849999999,-71.592316859999997
-71.59225267,-16.44833036,1.24.1.343,1,24,1,343,-16.448330360000000,-71.592252669999993
-71.59218128,-16.44835767,1.24.1.344,1,24,1,344,-16.448357670000000,-71.592181280000005
-71.59209933,-16.44839299,1.24.1.345,1,24,1,345,-16.448392989999999,-71.592099329999996
-71.59197293,-16.44846144,1.24.1.346,1,24,1,346,-16.448461439999999,-71.591972929999997
-71.59188888,-16.44848439,1.24.1.347,1,24,1,347,-16.448484390000001,-71.591888879999999
-71.5918239,-16.44850498,1.24.1.348,1,24,1,348,-16.448504979999999,-71.591823899999994
-71.59177201,-16.44853799,1.24.1.349,1,24,1,349,-16.448537989999998,-71.591772010000000
-71.59169676,-16.44856874,1.24.1.350,1,24,1,350,-16.448568739999999,-71.591696760000005
-71.59174251,-16.44870809,1.24.1.351,1,24,1,351,-16.448708090000000,-71.591742510000003
-71.59180974,-16.44880453,1.24.1.352,1,24,1,352,-16.448804530000000,-71.591809740000002
-71.5918831,-16.44879585,1.24.1.353,1,24,1,353,-16.448795850000000,-71.591883100000004
-71.59193181,-16.44875957,1.24.1.354,1,24,1,354,-16.448759570000000,-71.591931810000005
-71.59200673,-16.44874255,1.24.1.355,1,24,1,355,-16.448742549999999,-71.592006729999994
-71.59207101,-16.44871294,1.24.1.356,1,24,1,356,-16.448712940000000,-71.592071009999998
-71.59210601,-16.44887076,1.24.1.357,1,24,1,357,-16.448870759999998,-71.592106009999995
-71.59199969,-16.44891143,1.24.1.358,1,24,1,358,-16.448911429999999,-71.591999689999994
-71.59188305,-16.44895556,1.24.1.359,1,24,1,359,-16.448955560000002,-71.591883050000007
-71.5919292,-16.44902476,1.24.1.360,1,24,1,360,-16.449024760000000,-71.591929199999996
-71.59198734,-16.44909079,1.24.1.361,1,24,1,361,-16.449090790000000,-71.591987340000003
-71.59201817,-16.44917385,1.24.1.362,1,24,1,362,-16.449173850000001,-71.592018170000003
-71.59211749,-16.44914494,1.24.1.363,1,24,1,363,-16.449144940000000,-71.592117490000007
-71.5922395,-16.44911245,1.24.1.364,1,24,1,364,-16.449112450000001,-71.592239500000005
-71.59223042,-16.44905334,1.24.1.365,1,24,1,365,-16.449053339999999,-71.592230420000007
-71.59219693,-16.44898126,1.24.1.366,1,24,1,366,-16.448981260000000,-71.592196930000000
-71.59215277,-16.44892195,1.24.1.367,1,24,1,367,-16.448921949999999,-71.592152769999998
-71.5922946,-16.44927156,1.24.1.368,1,24,1,368,-16.449271560000000,-71.592294600000002
-71.59219426,-16.44931046,1.24.1.369,1,24,1,369,-16.449310460000000,-71.592194259999999
-71.59209868,-16.44935697,1.24.1.370,1,24,1,370,-16.449356970000000,-71.592098680000007
-71.59217808,-16.44960989,1.24.1.371,1,24,1,371,-16.449609890000001,-71.592178079999996
-71.59244022,-16.44951768,1.24.1.372,1,24,1,372,-16.449517680000000,-71.592440220000000
-71.59241585,-16.44946438,1.24.1.373,1,24,1,373,-16.449464379999998,-71.592415849999995
-71.59239266,-16.44941928,1.24.1.374,1,24,1,374,-16.449419280000001,-71.592392660000002
-71.59235249,-16.44936856,1.24.1.375,1,24,1,375,-16.449368560000000,-71.592352489999996
-71.59253358,-16.44967276,1.24.1.376,1,24,1,376,-16.449672759999999,-71.592533579999994
-71.59248389,-16.44970643,1.24.1.377,1,24,1,377,-16.449706429999999,-71.592483889999997
-71.59243669,-16.44972029,1.24.1.378,1,24,1,378,-16.449720289999998,-71.592436690000000
-71.59237382,-16.44974331,1.24.1.379,1,24,1,379,-16.449743309999999,-71.592373820000006
-71.59233166,-16.44975701,1.24.1.380,1,24,1,380,-16.449757009999999,-71.592331659999999
-71.59226565,-16.44978093,1.24.1.381,1,24,1,381,-16.449780929999999,-71.592265650000002
-71.59237998,-16.44999307,1.24.1.382,1,24,1,382,-16.449993070000001,-71.592379980000004
-71.59245746,-16.44997357,1.24.1.383,1,24,1,383,-16.449973570000001,-71.592457460000006
-71.5925411,-16.44995508,1.24.1.384,1,24,1,384,-16.449955079999999,-71.592541100000005
-71.59258837,-16.44992143,1.24.1.385,1,24,1,385,-16.449921430000000,-71.592588370000001
-71.59264542,-16.44989822,1.24.1.386,1,24,1,386,-16.449898220000001,-71.592645419999997
-71.59271174,-16.45008797,1.24.1.387,1,24,1,387,-16.450087969999998,-71.592711739999999
-71.59251378,-16.45015885,1.24.1.388,1,24,1,388,-16.450158850000001,-71.592513780000004
-71.59257203,-16.4502657,1.24.1.389,1,24,1,389,-16.450265699999999,-71.592572029999999
-71.59258774,-16.45036756,1.24.1.390,1,24,1,390,-16.450367560000000,-71.592587739999999
-71.59261457,-16.45041601,1.24.1.391,1,24,1,391,-16.450416010000001,-71.592614569999995
-71.59262552,-16.45046962,1.24.1.392,1,24,1,392,-16.450469620000000,-71.592625519999999
-71.59267297,-16.45052198,1.24.1.393,1,24,1,393,-16.450521980000001,-71.592672969999995
-71.59269515,-16.450583,1.24.1.394,1,24,1,394,-16.450583000000002,-71.592695149999997
-71.59274778,-16.45070401,1.24.1.395,1,24,1,395,-16.450704009999999,-71.592747779999996
-71.59279139,-16.45077996,1.24.1.396,1,24,1,396,-16.450779959999998,-71.592791390000002
-71.59282527,-16.45085707,1.24.1.397,1,24,1,397,-16.450857070000001,-71.592825270000006
-71.59304813,-16.45076195,1.24.1.398,1,24,1,398,-16.450761950000000,-71.593048130000000
-71.59299075,-16.45062916,1.24.1.399,1,24,1,399,-16.450629159999998,-71.592990749999998
-71.59290439,-16.45052857,1.24.1.400,1,24,1,400,-16.450528569999999,-71.592904390000001
-71.59287377,-16.45042952,1.24.1.401,1,24,1,401,-16.450429520000000,-71.592873769999997
-71.59284067,-16.45037114,1.24.1.402,1,24,1,402,-16.450371140000001,-71.592840670000001
-71.59281095,-16.45032488,1.24.1.403,1,24,1,403,-16.450324880000000,-71.592810950000001
-71.5927814,-16.45024857,1.24.1.404,1,24,1,404,-16.450248569999999,-71.592781400000007
-71.59274947,-16.45017807,1.24.1.405,1,24,1,405,-16.450178070000000,-71.592749470000001
-71.59350941,-16.4521746,1.24.1.406,1,24,1,406,-16.452174599999999,-71.593509409999996
-71.59425906,-16.45258733,1.24.1.407,1,24,1,407,-16.452587330000000,-71.594259059999999
-71.59611819,-16.45295556,1.24.1.408,1,24,1,408,-16.452955559999999,-71.596118189999999
-71.59571282,-16.45400023,1.24.1.409,1,24,1,409,-16.454000229999998,-71.595712820000003
-71.59560292,-16.45305195,1.24.1.410,1,24,1,410,-16.453051949999999,-71.595602920000005
-71.59427258,-16.45357117,1.24.1.411,1,24,1,411,-16.453571170000000,-71.594272579999995
-71.59411427,-16.4527325,1.24.1.412,1,24,1,412,-16.452732500000000,-71.594114270000006
-71.59315677,-16.45192745,1.24.1.413,1,24,1,413,-16.451927449999999,-71.593156769999993
-71.59310064,-16.45182297,1.24.1.414,1,24,1,414,-16.451822969999998,-71.593100640000003
-71.59305222,-16.45174498,1.24.1.415,1,24,1,415,-16.451744980000001,-71.593052220000004
-71.5930181,-16.45167858,1.24.1.416,1,24,1,416,-16.451678579999999,-71.593018099999995
-71.59296916,-16.45160163,1.24.1.417,1,24,1,417,-16.451601629999999,-71.592969159999996
-71.59292396,-16.45151653,1.24.1.418,1,24,1,418,-16.451516529999999,-71.592923959999993
-71.59269777,-16.45169483,1.24.1.419,1,24,1,419,-16.451694830000001,-71.592697770000001
-71.59264629,-16.45154737,1.24.1.420,1,24,1,420,-16.451547370000000,-71.592646290000005
-71.5924845,-16.45155497,1.24.1.421,1,24,1,421,-16.451554970000000,-71.592484499999998
-71.59238922,-16.45152663,1.24.1.422,1,24,1,422,-16.451526630000000,-71.592389220000001
-71.59236788,-16.45148863,1.24.1.423,1,24,1,423,-16.451488630000000,-71.592367879999998
-71.59234675,-16.45142702,1.24.1.424,1,24,1,424,-16.451427020000001,-71.592346750000004
-71.59244607,-16.4514312,1.24.1.425,1,24,1,425,-16.451431199999998,-71.592446069999994
-71.59252638,-16.45140193,1.24.1.426,1,24,1,426,-16.451401929999999,-71.592526379999995
-71.5925863,-16.45137378,1.24.1.427,1,24,1,427,-16.451373780000001,-71.592586299999994
-71.59267933,-16.4513833,1.24.1.428,1,24,1,428,-16.451383300000000,-71.592679329999996
-71.59279213,-16.45140039,1.24.1.429,1,24,1,429,-16.451400390000000,-71.592792130000007
-71.59290282,-16.45139803,1.24.1.430,1,24,1,430,-16.451398030000000,-71.592902820000006
-71.59289637,-16.45135258,1.24.1.431,1,24,1,431,-16.451352579999998,-71.592896370000005
-71.5928491,-16.45130302,1.24.1.432,1,24,1,432,-16.451303020000001,-71.592849099999995
-71.59261864,-16.45124142,1.24.1.433,1,24,1,433,-16.451241419999999,-71.592618639999998
-71.59279472,-16.45118975,1.24.1.434,1,24,1,434,-16.451189750000001,-71.592794720000001
-71.59270948,-16.45110578,1.24.1.435,1,24,1,435,-16.451105779999999,-71.592709479999996
-71.59233795,-16.4509319,1.24.1.436,1,24,1,436,-16.450931900000000,-71.592337950000001
-71.59245377,-16.45089881,1.24.1.437,1,24,1,437,-16.450898810000002,-71.592453770000006
-71.5926414,-16.4508972,1.24.1.438,1,24,1,438,-16.450897200000000,-71.592641400000005
-71.59259183,-16.45080914,1.24.1.439,1,24,1,439,-16.450809140000000,-71.592591830000003
-71.59255496,-16.45071202,1.24.1.440,1,24,1,440,-16.450712020000001,-71.592554960000001
-71.59250828,-16.45062168,1.24.1.441,1,24,1,441,-16.450621680000001,-71.592508280000004
-71.59250053,-16.45055475,1.24.1.442,1,24,1,442,-16.450554749999998,-71.592500529999995
-71.5923269,-16.45023106,1.24.1.443,1,24,1,443,-16.450231060000000,-71.592326900000003
-71.59223014,-16.45022682,1.24.1.444,1,24,1,444,-16.450226820000001,-71.592230139999998
-71.59216027,-16.45027817,1.24.1.445,1,24,1,445,-16.450278170000001,-71.592160269999994
-71.59204571,-16.45032575,1.24.1.446,1,24,1,446,-16.450325750000001,-71.592045709999994
-71.59213279,-16.45047121,1.24.1.447,1,24,1,447,-16.450471210000000,-71.592132789999994
-71.59216999,-16.45058455,1.24.1.448,1,24,1,448,-16.450584549999999,-71.592169990000002
-71.59222175,-16.45065423,1.24.1.449,1,24,1,449,-16.450654230000001,-71.592221749999993
-71.59228153,-16.45072535,1.24.1.450,1,24,1,450,-16.450725349999999,-71.592281529999994
-71.59232384,-16.4507872,1.24.1.451,1,24,1,451,-16.450787200000001,-71.592323840000006
-71.59205925,-16.4501093,1.24.1.452,1,24,1,452,-16.450109300000001,-71.592059250000005
-71.59212243,-16.45007145,1.24.1.453,1,24,1,453,-16.450071449999999,-71.592122430000003
-71.59212899,-16.44983836,1.24.1.454,1,24,1,454,-16.449838360000001,-71.592128990000006
-71.59203741,-16.44986279,1.24.1.455,1,24,1,455,-16.449862790000001,-71.592037410000003
-71.59195581,-16.44989043,1.24.1.456,1,24,1,456,-16.449890430000000,-71.591955810000002
-71.59186396,-16.44990969,1.24.1.457,1,24,1,457,-16.449909689999998,-71.591863959999998
-71.59178518,-16.44974264,1.24.1.458,1,24,1,458,-16.449742640000000,-71.591785180000002
-71.59192852,-16.4497206,1.24.1.459,1,24,1,459,-16.449720599999999,-71.591928519999996
-71.5919143,-16.44962648,1.24.1.460,1,24,1,460,-16.449626479999999,-71.591914299999999
-71.5918796,-16.44946907,1.24.1.461,1,24,1,461,-16.449469069999999,-71.591879599999999
-71.59173197,-16.44951292,1.24.1.462,1,24,1,462,-16.449512920000000,-71.591731969999998
-71.59170842,-16.44962952,1.24.1.463,1,24,1,463,-16.449629519999998,-71.591708420000003
-71.59173287,-16.44968078,1.24.1.464,1,24,1,464,-16.449680780000001,-71.591732870000001
-71.59158671,-16.4493215,1.24.1.465,1,24,1,465,-16.449321500000000,-71.591586710000001
-71.59164192,-16.4493094,1.24.1.466,1,24,1,466,-16.449309400000001,-71.591641920000001
-71.59170142,-16.44927792,1.24.1.467,1,24,1,467,-16.449277920000000,-71.591701420000007
-71.5917506,-16.44927812,1.24.1.468,1,24,1,468,-16.449278119999999,-71.591750599999997
-71.59180554,-16.44926412,1.24.1.469,1,24,1,469,-16.449264119999999,-71.591805539999996
-71.59185753,-16.449248,1.24.1.470,1,24,1,470,-16.449248000000001,-71.591857529999999
-71.59181686,-16.44915267,1.24.1.471,1,24,1,471,-16.449152670000000,-71.591816859999994
-71.59173976,-16.44900215,1.24.1.472,1,24,1,472,-16.449002149999998,-71.591739759999996
-71.59168392,-16.44901781,1.24.1.473,1,24,1,473,-16.449017810000001,-71.591683919999994
-71.5916294,-16.44904562,1.24.1.474,1,24,1,474,-16.449045620000000,-71.591629400000002
-71.59158573,-16.4490631,1.24.1.475,1,24,1,475,-16.449063100000000,-71.591585730000006
-71.59155493,-16.44907337,1.24.1.476,1,24,1,476,-16.449073370000001,-71.591554930000001
-71.59152525,-16.44908463,1.24.1.477,1,24,1,477,-16.449084630000002,-71.591525250000004
-71.59145436,-16.44910804,1.24.1.478,1,24,1,478,-16.449108039999999,-71.591454360000000
-71.59152947,-16.44921667,1.24.1.479,1,24,1,479,-16.449216669999998,-71.591529469999998
-71.59142619,-16.44894777,1.24.1.480,1,24,1,480,-16.448947770000000,-71.591426190000007
-71.59157914,-16.4488991,1.24.1.481,1,24,1,481,-16.448899099999998,-71.591579139999993
-71.59165626,-16.44886024,1.24.1.482,1,24,1,482,-16.448860239999998,-71.591656259999993
-71.59159542,-16.44877845,1.24.1.483,1,24,1,483,-16.448778449999999,-71.591595420000004
-71.59153256,-16.44863413,1.24.1.484,1,24,1,484,-16.448634129999999,-71.591532560000005
-71.59142073,-16.4486667,1.24.1.485,1,24,1,485,-16.448666700000000,-71.591420729999996
-71.59129823,-16.44873166,1.24.1.486,1,24,1,486,-16.448731660000000,-71.591298230000007
-71.59113035,-16.44878691,1.24.1.487,1,24,1,487,-16.448786909999999,-71.591130350000000
-71.59101556,-16.44881952,1.24.1.488,1,24,1,488,-16.448819520000001,-71.591015560000002
-71.59085898,-16.44884489,1.24.1.489,1,24,1,489,-16.448844890000000,-71.590858979999993
-71.59088938,-16.44891984,1.24.1.490,1,24,1,490,-16.448919839999999,-71.590889379999993
-71.59092086,-16.44897772,1.24.1.491,1,24,1,491,-16.448977719999998,-71.590920859999997
-71.59099336,-16.44908759,1.24.1.492,1,24,1,492,-16.449087590000001,-71.590993359999999
-71.59107473,-16.44903317,1.24.1.493,1,24,1,493,-16.449033170000000,-71.591074730000003
-71.59125723,-16.44901661,1.24.1.494,1,24,1,494,-16.449016610000001,-71.591257229999997
-71.59128478,-16.44914957,1.24.1.495,1,24,1,495,-16.449149569999999,-71.591284779999995
-71.59108481,-16.44921835,1.24.1.496,1,24,1,496,-16.449218349999999,-71.591084809999998
-71.59110068,-16.44932845,1.24.1.497,1,24,1,497,-16.449328449999999,-71.591100679999997
-71.59113578,-16.44941286,1.24.1.498,1,24,1,498,-16.449412859999999,-71.591135780000002
-71.59116962,-16.44949393,1.24.1.499,1,24,1,499,-16.449493929999999,-71.591169620000002
-71.59127857,-16.44946569,1.24.1.500,1,24,1,500,-16.449465690000000,-71.591278570000000
-71.59134423,-16.44943937,1.24.1.501,1,24,1,501,-16.449439370000000,-71.591344230000004
-71.59142696,-16.44940694,1.24.1.502,1,24,1,502,-16.449406939999999,-71.591426960000007
-71.59170577,-16.44996662,1.24.1.503,1,24,1,503,-16.449966620000001,-71.591705770000004
-71.5915927,-16.45000513,1.24.1.504,1,24,1,504,-16.450005130000001,-71.591592700000007
-71.59167,-16.45020362,1.24.1.505,1,24,1,505,-16.450203620000000,-71.591669999999993
-71.59179213,-16.45018831,1.24.1.506,1,24,1,506,-16.450188310000001,-71.591792130000002
-71.59174426,-16.45008452,1.24.1.507,1,24,1,507,-16.450084520000001,-71.591744259999999
-71.59187979,-16.45038269,1.24.1.508,1,24,1,508,-16.450382690000001,-71.591879789999993
-71.59195661,-16.45052623,1.24.1.509,1,24,1,509,-16.450526230000001,-71.591956609999997
-71.59205009,-16.45069609,1.24.1.510,1,24,1,510,-16.450696090000001,-71.592050090000001
-71.59210715,-16.45079556,1.24.1.511,1,24,1,511,-16.450795560000000,-71.592107150000004
-71.59213913,-16.45089246,1.24.1.512,1,24,1,512,-16.450892459999999,-71.592139130000007
-71.59184975,-16.45059775,1.24.1.513,1,24,1,513,-16.450597750000000,-71.591849749999994
-71.59184434,-16.45054645,1.24.1.514,1,24,1,514,-16.450546450000001,-71.591844339999994
-71.59181279,-16.4504964,1.24.1.515,1,24,1,515,-16.450496399999999,-71.591812790000006
-71.59176358,-16.45041372,1.24.1.516,1,24,1,516,-16.450413720000000,-71.591763580000006
-71.59170446,-16.45066416,1.24.1.517,1,24,1,517,-16.450664159999999,-71.591704460000003
-71.59161688,-16.45046792,1.24.1.518,1,24,1,518,-16.450467920000001,-71.591616880000004
-71.59150589,-16.45051524,1.24.1.519,1,24,1,519,-16.450515240000001,-71.591505889999993
-71.59136822,-16.45054091,1.24.1.520,1,24,1,520,-16.450540910000001,-71.591368220000007
-71.59125545,-16.45058283,1.24.1.521,1,24,1,521,-16.450582829999998,-71.591255450000006
-71.59151049,-16.45070378,1.24.1.522,1,24,1,522,-16.450703780000001,-71.591510490000005
-71.59133143,-16.45111847,1.24.1.523,1,24,1,523,-16.451118470000001,-71.591331429999997
-71.59117862,-16.45114176,1.24.1.524,1,24,1,524,-16.451141759999999,-71.591178619999994
-71.5908472,-16.45117966,1.24.1.525,1,24,1,525,-16.451179660000001,-71.590847199999999
-71.59077423,-16.45121193,1.24.1.526,1,24,1,526,-16.451211929999999,-71.590774229999994
-71.59055297,-16.45128087,1.24.1.527,1,24,1,527,-16.451280870000001,-71.590552970000005
-71.59051055,-16.45109867,1.24.1.528,1,24,1,528,-16.451098670000000,-71.590510550000005
-71.59061307,-16.45106745,1.24.1.529,1,24,1,529,-16.451067450000000,-71.590613070000003
-71.59069434,-16.45105569,1.24.1.530,1,24,1,530,-16.451055690000000,-71.590694339999999
-71.59078688,-16.45101076,1.24.1.531,1,24,1,531,-16.451010759999999,-71.590786879999996
-71.59088195,-16.45099132,1.24.1.532,1,24,1,532,-16.450991320000000,-71.590881949999996
-71.59096945,-16.45095469,1.24.1.533,1,24,1,533,-16.450954690000000,-71.590969450000003
-71.59105848,-16.45093615,1.24.1.534,1,24,1,534,-16.450936150000000,-71.591058480000001
-71.59115899,-16.45089496,1.24.1.535,1,24,1,535,-16.450894959999999,-71.591158989999997
-71.59112965,-16.45079121,1.24.1.536,1,24,1,536,-16.450791209999998,-71.591129649999999
-71.59105339,-16.45067962,1.24.1.537,1,24,1,537,-16.450679619999999,-71.591053389999999
-71.59093051,-16.45070154,1.24.1.538,1,24,1,538,-16.450701540000001,-71.590930510000007
-71.59079397,-16.45074556,1.24.1.539,1,24,1,539,-16.450745560000001,-71.590793969999993
-71.5906864,-16.45078194,1.24.1.540,1,24,1,540,-16.450781939999999,-71.590686399999996
-71.59058255,-16.45082872,1.24.1.541,1,24,1,541,-16.450828720000001,-71.590582549999993
-71.59052298,-16.45086682,1.24.1.542,1,24,1,542,-16.450866820000002,-71.590522980000003
-71.59041169,-16.45088904,1.24.1.543,1,24,1,543,-16.450889040000000,-71.590411689999996
-71.59042885,-16.45098328,1.24.1.544,1,24,1,544,-16.450983279999999,-71.590428849999995
-71.59031854,-16.4507323,1.24.1.545,1,24,1,545,-16.450732299999999,-71.590318539999998
-71.59029079,-16.45066219,1.24.1.546,1,24,1,546,-16.450662189999999,-71.590290789999997
-71.59026682,-16.45059816,1.24.1.547,1,24,1,547,-16.450598159999998,-71.590266819999997
-71.59024036,-16.45046803,1.24.1.548,1,24,1,548,-16.450468030000000,-71.590240359999996
-71.59031214,-16.45043245,1.24.1.549,1,24,1,549,-16.450432450000001,-71.590312139999995
-71.59037335,-16.45040766,1.24.1.550,1,24,1,550,-16.450407660000000,-71.590373349999993
-71.59044828,-16.4503843,1.24.1.551,1,24,1,551,-16.450384300000000,-71.590448280000004
-71.59051209,-16.45037251,1.24.1.552,1,24,1,552,-16.450372510000001,-71.590512090000004
-71.5905816,-16.45034372,1.24.1.553,1,24,1,553,-16.450343719999999,-71.590581599999993
-71.59071934,-16.45030626,1.24.1.554,1,24,1,554,-16.450306260000001,-71.590719340000007
-71.59086167,-16.45026549,1.24.1.555,1,24,1,555,-16.450265490000000,-71.590861669999995
