X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.6002423,-16.42931817,1.24.11.48,1,24,11,48,-16.429318169999998,-71.600242300000005
-71.60017036,-16.42935517,1.24.11.49,1,24,11,49,-16.429355170000001,-71.600170360000007
-71.60074386,-16.4303363,1.24.11.5,1,24,11,5,-16.430336300000000,-71.600743859999994
-71.60011343,-16.429459,1.24.11.50,1,24,11,50,-16.429459000000001,-71.600113429999993
-71.60019895,-16.42954522,1.24.11.51,1,24,11,51,-16.429545220000001,-71.600198950000006
-71.60029692,-16.42956864,1.24.11.52,1,24,11,52,-16.429568639999999,-71.600296920000005
-71.59988516,-16.42937709,1.24.11.53,1,24,11,53,-16.429377089999999,-71.599885159999999
-71.5999308,-16.42935971,1.24.11.54,1,24,11,54,-16.429359710000000,-71.599930799999996
-71.60001216,-16.42926161,1.24.11.55,1,24,11,55,-16.429261610000001,-71.600012160000006
-71.60010443,-16.42917288,1.24.11.56,1,24,11,56,-16.429172879999999,-71.600104430000002
-71.60015606,-16.42909802,1.24.11.57,1,24,11,57,-16.429098020000001,-71.600156060000003
-71.60022961,-16.42902548,1.24.11.58,1,24,11,58,-16.429025480000000,-71.600229610000000
-71.600363,-16.42889263,1.24.11.59,1,24,11,59,-16.428892630000000,-71.600363000000002
-71.60070023,-16.43030287,1.24.11.6,1,24,11,6,-16.430302869999998,-71.600700230000001
-71.600439,-16.42882634,1.24.11.60,1,24,11,60,-16.428826340000001,-71.600438999999994
-71.60049834,-16.4287711,1.24.11.61,1,24,11,61,-16.428771099999999,-71.600498340000001
-71.60057459,-16.4287278,1.24.11.62,1,24,11,62,-16.428727800000001,-71.600574589999994
-71.60064922,-16.42865437,1.24.11.63,1,24,11,63,-16.428654370000000,-71.600649219999994
-71.60071836,-16.42859271,1.24.11.64,1,24,11,64,-16.428592710000000,-71.600718360000002
-71.60076311,-16.42851663,1.24.11.65,1,24,11,65,-16.428516630000001,-71.600763110000003
-71.60083007,-16.42847237,1.24.11.66,1,24,11,66,-16.428472370000001,-71.600830070000001
-71.60090666,-16.42840733,1.24.11.67,1,24,11,67,-16.428407329999999,-71.600906660000007
-71.60097043,-16.42834443,1.24.11.68,1,24,11,68,-16.428344429999999,-71.600970430000004
-71.60103398,-16.42829891,1.24.11.69,1,24,11,69,-16.428298909999999,-71.601033979999997
-71.60086263,-16.4302256,1.24.11.7,1,24,11,7,-16.430225600000000,-71.600862629999995
-71.60116979,-16.42842394,1.24.11.70,1,24,11,70,-16.428423939999998,-71.601169790000000
-71.60110766,-16.42847878,1.24.11.71,1,24,11,71,-16.428478779999999,-71.601107659999997
-71.60104115,-16.42856518,1.24.11.72,1,24,11,72,-16.428565180000000,-71.601041150000000
-71.6009673,-16.42860927,1.24.11.73,1,24,11,73,-16.428609269999999,-71.600967299999994
-71.60090675,-16.42868187,1.24.11.74,1,24,11,74,-16.428681869999998,-71.600906749999993
-71.60082481,-16.4287695,1.24.11.75,1,24,11,75,-16.428769500000001,-71.600824810000006
-71.60071347,-16.42882186,1.24.11.76,1,24,11,76,-16.428821859999999,-71.600713470000002
-71.60065537,-16.42888665,1.24.11.77,1,24,11,77,-16.428886649999999,-71.600655369999998
-71.60057748,-16.42898507,1.24.11.78,1,24,11,78,-16.428985070000000,-71.600577479999998
-71.60051466,-16.42904081,1.24.11.79,1,24,11,79,-16.429040810000000,-71.600514660000002
-71.60092805,-16.43026031,1.24.11.8,1,24,11,8,-16.430260310000001,-71.600928049999993
-71.60073421,-16.42925124,1.24.11.80,1,24,11,80,-16.429251239999999,-71.600734209999999
-71.60082754,-16.42919709,1.24.11.81,1,24,11,81,-16.429197089999999,-71.600827539999997
-71.60090282,-16.4291581,1.24.11.82,1,24,11,82,-16.429158099999999,-71.600902820000002
-71.60105264,-16.4290252,1.24.11.83,1,24,11,83,-16.429025200000002,-71.601052640000006
-71.60111294,-16.42895923,1.24.11.84,1,24,11,84,-16.428959230000000,-71.601112939999993
-71.60113048,-16.42891165,1.24.11.85,1,24,11,85,-16.428911650000000,-71.601130479999995
-71.60117479,-16.42888174,1.24.11.86,1,24,11,86,-16.428881740000001,-71.601174790000002
-71.60124224,-16.42882999,1.24.11.87,1,24,11,87,-16.428829990000001,-71.601242240000005
-71.60129582,-16.42879334,1.24.11.88,1,24,11,88,-16.428793339999999,-71.601295820000004
-71.60134942,-16.42873065,1.24.11.89,1,24,11,89,-16.428730649999999,-71.601349420000005
-71.60101122,-16.43034126,1.24.11.9,1,24,11,9,-16.430341259999999,-71.601011220000004
-71.60142946,-16.4286692,1.24.11.90,1,24,11,90,-16.428669200000002,-71.601429460000006
-71.60128424,-16.42850481,1.24.11.91,1,24,11,91,-16.428504810000000,-71.601284239999998
-71.60152534,-16.42890078,1.24.11.92,1,24,11,92,-16.428900779999999,-71.601525339999995
-71.60146086,-16.42893585,1.24.11.93,1,24,11,93,-16.428935849999998,-71.601460860000003
-71.60141788,-16.42898353,1.24.11.94,1,24,11,94,-16.428983530000000,-71.601417880000000
-71.60134164,-16.42902741,1.24.11.95,1,24,11,95,-16.429027410000000,-71.601341640000001
-71.60127341,-16.42908789,1.24.11.96,1,24,11,96,-16.429087890000002,-71.601273410000005
-71.60115565,-16.42916382,1.24.11.97,1,24,11,97,-16.429163819999999,-71.601155649999995
-71.60133084,-16.42934715,1.24.11.98,1,24,11,98,-16.429347150000002,-71.601330840000003
-71.60139851,-16.42941023,1.24.11.99,1,24,11,99,-16.429410229999998,-71.601398509999996
-71.6031835,-16.42732452,1.24.11A.1,1,24,11A,1,-16.427324519999999,-71.603183500000000
-71.59914384,-16.42351853,1.24.11A.10,1,24,11A,10,-16.423518529999999,-71.599143839999996
-71.61518556,-16.4215688,1.24.11A.100,1,24,11A,100,-16.421568799999999,-71.615185560000000
-71.61548918,-16.42022725,1.24.11A.101,1,24,11A,101,-16.420227250000000,-71.615489179999997
-71.61572077,-16.42004127,1.24.11A.102,1,24,11A,102,-16.420041269999999,-71.615720769999996
-71.61586282,-16.42042381,1.24.11A.103,1,24,11A,103,-16.420423809999999,-71.615862820000004
-71.61750324,-16.41762758,1.24.11A.104,1,24,11A,104,-16.417627580000001,-71.617503240000005
-71.61720428,-16.41743352,1.24.11A.105,1,24,11A,105,-16.417433519999999,-71.617204279999996
-71.6162202,-16.4159269,1.24.11A.106,1,24,11A,106,-16.415926899999999,-71.616220200000001
-71.61587105,-16.41555977,1.24.11A.107,1,24,11A,107,-16.415559770000002,-71.615871049999996
-71.61517599,-16.41448687,1.24.11A.108,1,24,11A,108,-16.414486870000001,-71.615175989999997
-71.61680229,-16.41387099,1.24.11A.109,1,24,11A,109,-16.413870989999999,-71.616802289999995
-71.59882716,-16.42303125,1.24.11A.11,1,24,11A,11,-16.423031250000001,-71.598827159999999
-71.61946874,-16.41246608,1.24.11A.110,1,24,11A,110,-16.412466080000002,-71.619468740000002
-71.6195898,-16.41331098,1.24.11A.111,1,24,11A,111,-16.413310979999999,-71.619589800000000
-71.61890972,-16.41373773,1.24.11A.112,1,24,11A,112,-16.413737730000001,-71.618909720000005
-71.61726147,-16.41415504,1.24.11A.113,1,24,11A,113,-16.414155040000001,-71.617261470000003
-71.6179106,-16.41478819,1.24.11A.114,1,24,11A,114,-16.414788189999999,-71.617910600000002
-71.61786935,-16.41504734,1.24.11A.115,1,24,11A,115,-16.415047340000001,-71.617869350000007
-71.61612513,-16.41398508,1.24.11A.116,1,24,11A,116,-16.413985080000000,-71.616125130000000
-71.620495,-16.41533722,1.24.11A.117,1,24,11A,117,-16.415337220000001,-71.620495000000005
-71.62089222,-16.41485263,1.24.11A.118,1,24,11A,118,-16.414852629999999,-71.620892220000002
-71.62182703,-16.41379737,1.24.11A.119,1,24,11A,119,-16.413797370000001,-71.621827030000006
-71.59854805,-16.42279911,1.24.11A.12,1,24,11A,12,-16.422799110000000,-71.598548050000005
-71.62011298,-16.41183463,1.24.11A.120,1,24,11A,120,-16.411834630000001,-71.620112980000002
-71.61956789,-16.41079744,1.24.11A.121,1,24,11A,121,-16.410797440000000,-71.619567889999999
-71.6192449,-16.4102547,1.24.11A.122,1,24,11A,122,-16.410254699999999,-71.619244899999998
-71.62091742,-16.41028112,1.24.11A.123,1,24,11A,123,-16.410281120000000,-71.620917419999998
-71.62037171,-16.41044621,1.24.11A.124,1,24,11A,124,-16.410446210000000,-71.620371710000001
-71.61978366,-16.41037049,1.24.11A.125,1,24,11A,125,-16.410370489999998,-71.619783659999996
-71.61993325,-16.41063165,1.24.11A.126,1,24,11A,126,-16.410631649999999,-71.619933250000003
-71.62296152,-16.41432111,1.24.11A.127,1,24,11A,127,-16.414321109999999,-71.622961520000004
-71.62110717,-16.41528309,1.24.11A.128,1,24,11A,128,-16.415283089999999,-71.621107170000002
-71.6189216,-16.41781358,1.24.11A.129,1,24,11A,129,-16.417813580000001,-71.618921599999993
-71.59672735,-16.41975454,1.24.11A.13,1,24,11A,13,-16.419754540000000,-71.596727349999995
-71.61878218,-16.41819477,1.24.11A.130,1,24,11A,130,-16.418194769999999,-71.618782179999997
-71.62024344,-16.41831157,1.24.11A.131,1,24,11A,131,-16.418311570000000,-71.620243439999996
-71.62014637,-16.41793948,1.24.11A.132,1,24,11A,132,-16.417939480000001,-71.620146370000001
-71.6207405,-16.41777813,1.24.11A.133,1,24,11A,133,-16.417778129999999,-71.620740499999997
-71.6227877,-16.41759318,1.24.11A.134,1,24,11A,134,-16.417593180000001,-71.622787700000003
-71.62332332,-16.41711942,1.24.11A.135,1,24,11A,135,-16.417119419999999,-71.623323319999997
-71.62479455,-16.41708951,1.24.11A.136,1,24,11A,136,-16.417089510000000,-71.624794550000004
-71.62533034,-16.4169755,1.24.11A.137,1,24,11A,137,-16.416975499999999,-71.625330340000005
-71.62476665,-16.41564321,1.24.11A.138,1,24,11A,138,-16.415643209999999,-71.624766649999998
-71.62560244,-16.41683847,1.24.11A.139,1,24,11A,139,-16.416838469999998,-71.625602439999994
-71.59745904,-16.4162114,1.24.11A.14,1,24,11A,14,-16.416211400000002,-71.597459040000004
-71.62741885,-16.41802388,1.24.11A.140,1,24,11A,140,-16.418023880000000,-71.627418849999998
-71.62964834,-16.41909128,1.24.11A.141,1,24,11A,141,-16.419091280000000,-71.629648340000003
-71.62930403,-16.41938515,1.24.11A.142,1,24,11A,142,-16.419385150000000,-71.629304030000000
-71.62793054,-16.41919631,1.24.11A.143,1,24,11A,143,-16.419196310000000,-71.627930539999994
-71.62747974,-16.41867563,1.24.11A.144,1,24,11A,144,-16.418675629999999,-71.627479739999998
-71.62680137,-16.41832212,1.24.11A.145,1,24,11A,145,-16.418322119999999,-71.626801369999995
-71.6227324,-16.4181693,1.24.11A.146,1,24,11A,146,-16.418169299999999,-71.622732400000004
-71.62327098,-16.4188464,1.24.11A.147,1,24,11A,147,-16.418846400000000,-71.623270980000001
-71.62587091,-16.42068879,1.24.11A.148,1,24,11A,148,-16.420688790000000,-71.625870910000003
-71.62315827,-16.4190045,1.24.11A.149,1,24,11A,149,-16.419004500000000,-71.623158270000005
-71.59745432,-16.41566179,1.24.11A.15,1,24,11A,15,-16.415661790000001,-71.597454319999997
-71.62414794,-16.42126357,1.24.11A.150,1,24,11A,150,-16.421263570000001,-71.624147940000000
-71.62453549,-16.42233403,1.24.11A.151,1,24,11A,151,-16.422334029999998,-71.624535490000000
-71.62249918,-16.41828322,1.24.11A.152,1,24,11A,152,-16.418283219999999,-71.622499180000005
-71.62010277,-16.42004994,1.24.11A.153,1,24,11A,153,-16.420049939999998,-71.620102770000003
-71.61961404,-16.41972955,1.24.11A.154,1,24,11A,154,-16.419729550000000,-71.619614040000002
-71.61942822,-16.42053221,1.24.11A.155,1,24,11A,155,-16.420532210000001,-71.619428220000003
-71.61931294,-16.42142734,1.24.11A.156,1,24,11A,156,-16.421427340000001,-71.619312940000000
-71.61937648,-16.42236669,1.24.11A.157,1,24,11A,157,-16.422366690000000,-71.619376480000000
-71.61830185,-16.42226019,1.24.11A.158,1,24,11A,158,-16.422260189999999,-71.618301849999995
-71.61785337,-16.42295938,1.24.11A.159,1,24,11A,159,-16.422959380000002,-71.617853370000006
-71.59832342,-16.41273578,1.24.11A.16,1,24,11A,16,-16.412735779999998,-71.598323420000000
-71.61758814,-16.4240327,1.24.11A.160,1,24,11A,160,-16.424032700000001,-71.617588139999995
-71.61370343,-16.42676395,1.24.11A.161,1,24,11A,161,-16.426763950000002,-71.613703430000001
-71.6139775,-16.42675283,1.24.11A.162,1,24,11A,162,-16.426752830000002,-71.613977500000004
-71.61462405,-16.42923311,1.24.11A.163,1,24,11A,163,-16.429233109999998,-71.614624050000003
-71.61685156,-16.42571286,1.24.11A.164,1,24,11A,164,-16.425712860000001,-71.616851560000001
-71.6168683,-16.42522688,1.24.11A.165,1,24,11A,165,-16.425226880000000,-71.616868299999993
-71.61704517,-16.42512182,1.24.11A.166,1,24,11A,166,-16.425121820000001,-71.617045169999997
-71.61728844,-16.42506519,1.24.11A.167,1,24,11A,167,-16.425065190000002,-71.617288439999996
-71.61757838,-16.42489328,1.24.11A.168,1,24,11A,168,-16.424893279999999,-71.617578379999998
-71.61758229,-16.42512782,1.24.11A.169,1,24,11A,169,-16.425127820000000,-71.617582290000001
-71.59927339,-16.41430593,1.24.11A.17,1,24,11A,17,-16.414305930000001,-71.599273389999993
-71.61760558,-16.42545005,1.24.11A.170,1,24,11A,170,-16.425450049999998,-71.617605580000003
-71.62093225,-16.42360417,1.24.11A.171,1,24,11A,171,-16.423604170000001,-71.620932249999996
-71.62116144,-16.42407324,1.24.11A.172,1,24,11A,172,-16.424073239999998,-71.621161439999995
-71.62121616,-16.42438808,1.24.11A.173,1,24,11A,173,-16.424388080000000,-71.621216160000003
-71.61812331,-16.42651595,1.24.11A.174,1,24,11A,174,-16.426515949999999,-71.618123310000001
-71.61823628,-16.42694412,1.24.11A.175,1,24,11A,175,-16.426944120000002,-71.618236280000005
-71.61962288,-16.42856429,1.24.11A.176,1,24,11A,176,-16.428564290000001,-71.619622879999994
-71.61951593,-16.42878022,1.24.11A.177,1,24,11A,177,-16.428780220000000,-71.619515930000006
-71.62033618,-16.42937086,1.24.11A.178,1,24,11A,178,-16.429370859999999,-71.620336179999995
-71.6205675,-16.43046436,1.24.11A.179,1,24,11A,179,-16.430464359999998,-71.620567500000007
-71.60265701,-16.41760617,1.24.11A.18,1,24,11A,18,-16.417606169999999,-71.602657010000001
-71.62089318,-16.43251773,1.24.11A.180,1,24,11A,180,-16.432517730000001,-71.620893179999996
-71.62063645,-16.43261106,1.24.11A.181,1,24,11A,181,-16.432611059999999,-71.620636450000006
-71.62005156,-16.42976523,1.24.11A.182,1,24,11A,182,-16.429765230000001,-71.620051559999993
-71.61795368,-16.42815074,1.24.11A.183,1,24,11A,183,-16.428150740000000,-71.617953679999999
-71.61668158,-16.42878761,1.24.11A.184,1,24,11A,184,-16.428787610000001,-71.616681580000005
-71.61591525,-16.42945978,1.24.11A.185,1,24,11A,185,-16.429459779999998,-71.615915250000000
-71.61800429,-16.42848924,1.24.11A.186,1,24,11A,186,-16.428489240000001,-71.618004290000002
-71.61620979,-16.43024939,1.24.11A.187,1,24,11A,187,-16.430249390000000,-71.616209789999999
-71.61557923,-16.43053858,1.24.11A.188,1,24,11A,188,-16.430538580000000,-71.615579229999994
-71.61504963,-16.43219928,1.24.11A.189,1,24,11A,189,-16.432199279999999,-71.615049630000001
-71.60301109,-16.418356,1.24.11A.19,1,24,11A,19,-16.418355999999999,-71.603011089999995
-71.61477782,-16.43319376,1.24.11A.190,1,24,11A,190,-16.433193760000002,-71.614777820000000
-71.6156453,-16.4309465,1.24.11A.191,1,24,11A,191,-16.430946500000001,-71.615645299999997
-71.61810443,-16.42989255,1.24.11A.192,1,24,11A,192,-16.429892550000002,-71.618104430000002
-71.61852785,-16.43174141,1.24.11A.193,1,24,11A,193,-16.431741410000001,-71.618527850000007
-71.6189105,-16.4320575,1.24.11A.194,1,24,11A,194,-16.432057499999999,-71.618910499999998
-71.61875266,-16.43343822,1.24.11A.195,1,24,11A,195,-16.433438219999999,-71.618752659999998
-71.61886326,-16.43370418,1.24.11A.196,1,24,11A,196,-16.433704179999999,-71.618863259999998
-71.61830054,-16.43396494,1.24.11A.197,1,24,11A,197,-16.433964939999999,-71.618300540000007
-71.61749206,-16.43423105,1.24.11A.198,1,24,11A,198,-16.434231050000001,-71.617492060000004
-71.6173599,-16.4349345,1.24.11A.199,1,24,11A,199,-16.434934500000001,-71.617359899999997
-71.60349972,-16.42730312,1.24.11A.2,1,24,11A,2,-16.427303120000001,-71.603499720000002
-71.59802072,-16.41631142,1.24.11A.20,1,24,11A,20,-16.416311420000000,-71.598020719999994
-71.61685591,-16.4353515,1.24.11A.200,1,24,11A,200,-16.435351499999999,-71.616855909999998
-71.61642356,-16.43589248,1.24.11A.201,1,24,11A,201,-16.435892480000000,-71.616423560000001
-71.61900989,-16.43520566,1.24.11A.202,1,24,11A,202,-16.435205660000001,-71.619009890000001
-71.61275881,-16.43654855,1.24.11A.203,1,24,11A,203,-16.436548550000001,-71.612758810000003
-71.61247526,-16.43632599,1.24.11A.204,1,24,11A,204,-16.436325990000000,-71.612475259999997
-71.59919331,-16.41845999,1.24.11A.21,1,24,11A,21,-16.418459989999999,-71.599193310000004
-71.60309643,-16.42034348,1.24.11A.22,1,24,11A,22,-16.420343480000000,-71.603096429999994
-71.60416002,-16.42109372,1.24.11A.23,1,24,11A,23,-16.421093719999998,-71.604160019999995
-71.60373441,-16.42111831,1.24.11A.24,1,24,11A,24,-16.421118310000001,-71.603734410000001
-71.60038199,-16.41961575,1.24.11A.25,1,24,11A,25,-16.419615749999998,-71.600381990000002
-71.60147107,-16.42146933,1.24.11A.26,1,24,11A,26,-16.421469330000001,-71.601471070000002
-71.60340745,-16.42368115,1.24.11A.27,1,24,11A,27,-16.423681150000000,-71.603407450000006
-71.60421999,-16.42347794,1.24.11A.28,1,24,11A,28,-16.423477940000001,-71.604219990000004
-71.60420198,-16.42379089,1.24.11A.29,1,24,11A,29,-16.423790889999999,-71.604201979999999
-71.60334823,-16.4270937,1.24.11A.3,1,24,11A,3,-16.427093700000000,-71.603348229999995
-71.60460787,-16.42461044,1.24.11A.30,1,24,11A,30,-16.424610439999999,-71.604607869999995
-71.60566682,-16.42560324,1.24.11A.31,1,24,11A,31,-16.425603240000001,-71.605666819999996
-71.6067073,-16.42631198,1.24.11A.32,1,24,11A,32,-16.426311980000001,-71.606707299999997
-71.6067879,-16.42640864,1.24.11A.33,1,24,11A,33,-16.426408639999998,-71.606787900000000
-71.60684181,-16.42645377,1.24.11A.34,1,24,11A,34,-16.426453769999998,-71.606841810000006
-71.60689767,-16.42649831,1.24.11A.35,1,24,11A,35,-16.426498309999999,-71.606897669999995
-71.60702869,-16.42665865,1.24.11A.36,1,24,11A,36,-16.426658650000000,-71.607028690000007
-71.60941142,-16.42492393,1.24.11A.37,1,24,11A,37,-16.424923929999999,-71.609411420000001
-71.6095264,-16.4244466,1.24.11A.38,1,24,11A,38,-16.424446600000000,-71.609526399999993
-71.60777678,-16.42258097,1.24.11A.39,1,24,11A,39,-16.422580969999999,-71.607776779999995
-71.60263485,-16.4268288,1.24.11A.4,1,24,11A,4,-16.426828799999999,-71.602634850000001
-71.60713671,-16.42214574,1.24.11A.40,1,24,11A,40,-16.422145740000001,-71.607136710000006
-71.60629053,-16.42115229,1.24.11A.41,1,24,11A,41,-16.421152289999998,-71.606290529999995
-71.60627565,-16.42072334,1.24.11A.42,1,24,11A,42,-16.420723339999999,-71.606275650000001
-71.60582539,-16.4194722,1.24.11A.43,1,24,11A,43,-16.419472200000001,-71.605825390000007
-71.60650404,-16.4177562,1.24.11A.44,1,24,11A,44,-16.417756199999999,-71.606504040000004
-71.60651354,-16.41741277,1.24.11A.45,1,24,11A,45,-16.417412769999999,-71.606513539999995
-71.60498369,-16.41625349,1.24.11A.46,1,24,11A,46,-16.416253489999999,-71.604983689999997
-71.6049268,-16.4145057,1.24.11A.47,1,24,11A,47,-16.414505699999999,-71.604926800000001
-71.60488833,-16.41312176,1.24.11A.48,1,24,11A,48,-16.413121759999999,-71.604888329999994
-71.60267732,-16.4137315,1.24.11A.49,1,24,11A,49,-16.413731500000001,-71.602677319999998
-71.60246807,-16.42668447,1.24.11A.5,1,24,11A,5,-16.426684470000001,-71.602468070000000
-71.60532176,-16.41342422,1.24.11A.50,1,24,11A,50,-16.413424220000000,-71.605321759999995
-71.60629367,-16.4144612,1.24.11A.51,1,24,11A,51,-16.414461200000002,-71.606293669999999
-71.60724141,-16.41668181,1.24.11A.52,1,24,11A,52,-16.416681810000000,-71.607241410000000
-71.60697628,-16.4171493,1.24.11A.53,1,24,11A,53,-16.417149299999998,-71.606976279999998
-71.60681714,-16.41748723,1.24.11A.54,1,24,11A,54,-16.417487229999999,-71.606817140000004
-71.60730269,-16.41798236,1.24.11A.55,1,24,11A,55,-16.417982360000000,-71.607302689999997
-71.60827164,-16.41842724,1.24.11A.56,1,24,11A,56,-16.418427240000000,-71.608271639999998
-71.60874159,-16.41931587,1.24.11A.57,1,24,11A,57,-16.419315869999998,-71.608741589999994
-71.60955424,-16.42046277,1.24.11A.58,1,24,11A,58,-16.420462770000000,-71.609554239999994
-71.6104266,-16.4218235,1.24.11A.59,1,24,11A,59,-16.421823499999999,-71.610426599999997
-71.6020997,-16.42642601,1.24.11A.6,1,24,11A,6,-16.426426010000000,-71.602099699999997
-71.61101348,-16.4234153,1.24.11A.60,1,24,11A,60,-16.423415299999998,-71.611013479999997
-71.61223053,-16.42252542,1.24.11A.61,1,24,11A,61,-16.422525419999999,-71.612230530000005
-71.61320747,-16.42328937,1.24.11A.62,1,24,11A,62,-16.423289369999999,-71.613207470000006
-71.61330434,-16.42363899,1.24.11A.63,1,24,11A,63,-16.423638990000001,-71.613304339999999
-71.61302881,-16.42442374,1.24.11A.64,1,24,11A,64,-16.424423740000002,-71.613028810000003
-71.61379548,-16.42381625,1.24.11A.65,1,24,11A,65,-16.423816250000002,-71.613795479999993
-71.61281575,-16.42016768,1.24.11A.66,1,24,11A,66,-16.420167679999999,-71.612815749999996
-71.61234329,-16.41909822,1.24.11A.67,1,24,11A,67,-16.419098219999999,-71.612343289999998
-71.61042712,-16.41586165,1.24.11A.68,1,24,11A,68,-16.415861650000000,-71.610427119999997
-71.61173779,-16.41592005,1.24.11A.69,1,24,11A,69,-16.415920050000000,-71.611737790000006
-71.60082108,-16.42512971,1.24.11A.7,1,24,11A,7,-16.425129710000000,-71.600821080000003
-71.610466,-16.4145623,1.24.11A.70,1,24,11A,70,-16.414562300000000,-71.610466000000002
-71.61039616,-16.41429977,1.24.11A.71,1,24,11A,71,-16.414299770000000,-71.610396159999993
-71.61044619,-16.41351981,1.24.11A.72,1,24,11A,72,-16.413519810000000,-71.610446190000005
-71.61042558,-16.41313279,1.24.11A.73,1,24,11A,73,-16.413132789999999,-71.610425579999998
-71.61101783,-16.41312545,1.24.11A.74,1,24,11A,74,-16.413125449999999,-71.611017829999994
-71.61133267,-16.41148668,1.24.11A.75,1,24,11A,75,-16.411486679999999,-71.611332669999996
-71.61080272,-16.41151672,1.24.11A.76,1,24,11A,76,-16.411516720000002,-71.610802719999995
-71.61089253,-16.41121253,1.24.11A.77,1,24,11A,77,-16.411212530000000,-71.610892530000001
-71.60845866,-16.40875238,1.24.11A.78,1,24,11A,78,-16.408752379999999,-71.608458659999997
-71.6072875,-16.41021396,1.24.11A.79,1,24,11A,79,-16.410213960000000,-71.607287499999998
-71.60084072,-16.42563637,1.24.11A.8,1,24,11A,8,-16.425636369999999,-71.600840719999994
-71.60757703,-16.41129539,1.24.11A.80,1,24,11A,80,-16.411295389999999,-71.607577030000002
-71.6094206,-16.40904781,1.24.11A.81,1,24,11A,81,-16.409047810000001,-71.609420600000007
-71.61137014,-16.41083266,1.24.11A.82,1,24,11A,82,-16.410832660000001,-71.611370140000005
-71.61200231,-16.41140247,1.24.11A.83,1,24,11A,83,-16.411402469999999,-71.612002309999994
-71.61219712,-16.41151304,1.24.11A.84,1,24,11A,84,-16.411513039999999,-71.612197120000005
-71.61330483,-16.40977342,1.24.11A.85,1,24,11A,85,-16.409773420000000,-71.613304830000004
-71.61348971,-16.40937384,1.24.11A.86,1,24,11A,86,-16.409373840000001,-71.613489709999996
-71.61635135,-16.4094585,1.24.11A.87,1,24,11A,87,-16.409458500000000,-71.616351350000002
-71.61717746,-16.41068153,1.24.11A.88,1,24,11A,88,-16.410681530000002,-71.617177459999994
-71.61585535,-16.41180524,1.24.11A.89,1,24,11A,89,-16.411805240000000,-71.615855350000004
-71.59987007,-16.42385038,1.24.11A.9,1,24,11A,9,-16.423850380000001,-71.599870069999994
-71.61550288,-16.41210146,1.24.11A.90,1,24,11A,90,-16.412101459999999,-71.615502879999994
-71.61477448,-16.41188175,1.24.11A.91,1,24,11A,91,-16.411881749999999,-71.614774479999994
-71.6138873,-16.41208858,1.24.11A.92,1,24,11A,92,-16.412088579999999,-71.613887300000002
-71.6140316,-16.41624386,1.24.11A.93,1,24,11A,93,-16.416243860000002,-71.614031600000004
-71.61382632,-16.41758905,1.24.11A.94,1,24,11A,94,-16.417589050000000,-71.613826320000001
-71.61399915,-16.4178393,1.24.11A.95,1,24,11A,95,-16.417839300000001,-71.613999149999998
-71.6144082,-16.41823055,1.24.11A.96,1,24,11A,96,-16.418230550000001,-71.614408200000000
-71.61453404,-16.41914181,1.24.11A.97,1,24,11A,97,-16.419141809999999,-71.614534039999995
-71.61400244,-16.42047605,1.24.11A.98,1,24,11A,98,-16.420476050000001,-71.614002439999993
-71.61480837,-16.42185456,1.24.11A.99,1,24,11A,99,-16.421854560000000,-71.614808370000006
-71.59876417,-16.43545826,1.24.5.540,1,24,5,540,-16.435458260000001,-71.598764169999995
-71.59865968,-16.43171503,1.24.10.62A,1,24,10,62A,-16.431715029999999,-71.598659679999997
-71.59854872,-16.43181478,1.24.10.64C,1,24,10,64C,-16.431814780000000,-71.598548719999997
-71.59850324,-16.43182055,1.24.10.64B,1,24,10,64B,-16.431820550000001,-71.598503239999999
-71.59845263,-16.43183565,1.24.10.64A,1,24,10,64A,-16.431835650000000,-71.598452629999997
-71.60120316,-16.43006733,1.24.11.11A,1,24,11,11A,-16.430067330000000,-71.601203159999997
-71.601486,-16.42885913,1.24.11.92A,1,24,11,92A,-16.428859129999999,-71.601485999999994
